Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Matched Audience Targeting Consumption (Video Click),Negative feedback from users: Hide all
1.22112E+17,6.15844E+13,Juankada Evo,"COLOR GAME LIVE NOW! 🎨🔥
Humanda ka na sa panibagong swerte at panalong vibes? 😎

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #trendingnow #juankadaevo  #colorgamelive #allinsasaya #GamingPH #livenow",,0,1/12/2026 16:44,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0FjWTP9rGpT95BeeT78GMFETnYGKM7BFtrHeNCYh5nxPD9h8jTxMbvkU8JvjywGiwl&id=61584432221426,0,0,Photos,,,,,Lifetime,320,138,23,17,3,3,7,2,5,,,,,,,,
1.22112E+17,6.15844E+13,Juankada Evo,"My favorite tea to take care of my voice ❤️ GINGER HONEY LEMON made by truly yours!

Would you try this?

Follow the page for more mini vlogs!

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #trendingnow #juankadaevo #minivlogph #honeylemonginger #CalmMoments Juan365 Studios Juan365","My favorite tea to take care of my voice ❤️ GINGER HONEY LEMON made by truly yours!

Would you try this?

Follow the page for more mini vlogs!

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #trendingnow #juankadaevo #minivlogph #honeylemonginger #CalmMoments @[61578179424678:2048:Juan365 Studios] @[61572881214141:2048:Juan365]",56,1/12/2026 15:19,N/A,https://www.facebook.com/reel/711907901799140/,0,0,Videos,,,,,Lifetime,213,165,18,14,2,2,5,,5,,2383.168,13.54,0,0,0,,
1.22112E+17,6.15844E+13,Juankada Evo,"Here's my song cover of DATING TAYO😇

FOLLOW and SHARE

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #VibesOnly #JuankadaEvo  #ReelsPH #musiclover #songcover #Datingtayo #TJMonterde Juan365  Juan365 Studios","Here's my song cover of DATING TAYO😇

FOLLOW and SHARE

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #VibesOnly #JuankadaEvo  #ReelsPH #musiclover #songcover #Datingtayo #TJMonterde @[61572881214141:2048:Juan365]  @[61578179424678:2048:Juan365 Studios]",107,1/12/2026 0:00,uploaded,https://www.facebook.com/reel/892757089765090/,1,0,Videos,,,,,Lifetime,243,161,25,18,5,2,6,,6,,2760.108,14.227,0,0,0,,
1.22112E+17,6.15844E+13,Juankada Evo,"BUTTERED SHRIMP hits different 🦐🧈🔥
Anong ulam mo today? 😋

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #ButteredShrimp #HomeCookingPH #FoodContentPH #FoodVibes #FollowUs Juan365 Studios  Juan365","BUTTERED SHRIMP hits different 🦐🧈🔥
Anong ulam mo today? 😋

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #ButteredShrimp #HomeCookingPH #FoodContentPH #FoodVibes #FollowUs @[61578179424678:2048:Juan365 Studios]  @[61572881214141:2048:Juan365]",21,1/11/2026 19:00,uploaded,https://www.facebook.com/reel/1932300197643735/,1,0,Videos,,,,,Lifetime,355,257,19,14,4,1,5,,5,,1994.28,7.225,0,0,0,,
1.22112E+17,6.15844E+13,Juankada Evo,"Wait back to the future, wait ballin hopping on this trend with Juanababe Sena!

React ""❤️"" for more collaboration with Baby Girl Sena!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #juanababesena #fyp #followers #FollowTheFun #AllInSaSaya #PHContent #dancechallenge Juan365 Live Stream Juan365 Juan365 Studios","Wait back to the future, wait ballin hopping on this trend with Juanababe Sena!

React ""❤️"" for more collaboration with Baby Girl Sena!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #juanababesena #fyp #followers #FollowTheFun #AllInSaSaya #PHContent #dancechallenge @[61569634500241:2048:Juan365 Live Stream] @[61572881214141:2048:Juan365] @[61578179424678:2048:Juan365 Studios]",12,1/11/2026 3:00,mixed,https://www.facebook.com/reel/3879754992324876/,1,0,Videos,,,,,Lifetime,328,183,20,17,2,1,10,,10,,1914.852,8.586,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,"That “WHO'S THAT GIRL” vibes🎶

Anong name ng pretty girl na kasama ko?

FOLLOW our page and SHARE this post..

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahost #juankadaevo #juanababesena #fypシ #followersreels #followthefun #allinsasaya #phcontent #dancechallenge","That “WHO'S THAT GIRL” vibes🎶

Anong name ng pretty girl na kasama ko?

FOLLOW our page and SHARE this post..

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahost #juankadaevo #juanababesena #fypシ #followersreels #followthefun #allinsasaya #phcontent #dancechallenge",15,1/10/2026 18:29,N/A,https://www.facebook.com/reel/864202993191587/,0,0,Videos,,,,,Lifetime,1252,360,43,25,16,2,21,,20,1,8734.533,10.81,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,"When EVO teams up with the co-host,
alam mo nang SOLID ang VIBES! 😎

FOLLOW our page to MANIFEST your LUCK!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #Juankadageof #Juankadasabbies #fyp #followers #FollowTheFun #AllInSaSaya #PHContent Juan365 Studios  Juan365",,0,1/10/2026 5:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0hBGLf3DuiUWpgx819H1CoGHx8PUXxq9RJotaQCpgED4xBd57A3z3FjL48ui8XthXl&id=61584432221426,0,0,Photos,,,,,Lifetime,575,233,20,12,3,5,21,15,6,,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"PICK your COLOR. TRUST your LUCK. 🎨😎
Tara na at makipaglaro ng Color Game!, LIVE NA with EVO!

Comment your LUCKY COLOR!

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #juankadaevo #fypシ #followersreels Juan365 Studios Juan365",,0,1/9/2026 22:09,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0H6MjmUmZ6nZPWpk5a4fNV6pxkWc2W9vGUiK5AVcGJ3DkwB39UA2EZaTG6Nsokxg6l&id=61584432221426,0,0,Photos,,,,,Lifetime,277,121,11,8,2,1,5,1,3,1,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"STEAK KIND OF DAY 🥩🔥
From the pan to the plate—solid ang lasa 😎

Comment HOW YOU LIKE YOUR STEAK? 

FOLLOW our FB Page for more daily vibes

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #juankadaevo #trendingnow #steaklovers #foodvlogph #followthesquad #dailycooking Juan365 Studios Juan365","STEAK KIND OF DAY 🥩🔥
From the pan to the plate—solid ang lasa 😎

Comment HOW YOU LIKE YOUR STEAK? 

FOLLOW our FB Page for more daily vibes

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #juankadaevo #trendingnow #steaklovers #foodvlogph #followthesquad #dailycooking @[61578179424678:2048:Juan365 Studios] @[61572881214141:2048:Juan365]",17,1/9/2026 15:52,N/A,https://www.facebook.com/reel/4062975940586063/,0,0,Videos,,,,,Lifetime,434,244,11,9,1,1,6,,6,,2092.81,6.21,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,"Grabe yung saya sa Color Game kanina! Sobrang daming pumaldo! 

🎨🔥 19x triple colors 6x minor jackpot 1x major! 

Kung gusto mo ng ganitong vibes ulit—
👉 FOLLOW our FB Page for more updates!

Comment mo naman kung anong color ang tumama sayo!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes","Grabe yung saya sa Color Game kanina! Sobrang daming pumaldo! 

🎨🔥 19x triple colors 6x minor jackpot 1x major! 

Kung gusto mo ng ganitong vibes ulit—
👉 FOLLOW our FB Page for more updates!

Comment mo naman kung anong color ang tumama sayo!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes",60,1/9/2026 7:18,N/A,https://www.facebook.com/reel/1370089387631671/,0,0,Videos,,,,,Lifetime,236,132,19,15,4,0,15,,15,,2993.238,16.267,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,"What's Up EVOnation!!
FOLLOW, SHARE, at INVITE your friends para sabay-sabay tayo sa panalo moments, at non-stop fun with JUANKADA EVO! 🔥

Comment “DONE” kung naka-FOLLOW ka na!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend  #FollowShareInvite #AllInSaSaya #ViralPH #GameOn",,0,1/9/2026 4:40,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ZJDi9ekw4NHhMuKuSShTyrNRFr5RnEfimy4dBHfN1pJ5Xo7YJvfWzHvF8c7Ydurbl&id=61584432221426,0,0,Photos,,,,,Lifetime,280,118,15,10,4,1,4,,4,,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Hanggang sa huli PALAGI pipiliin maging sayo!

Sino ang PALAGI mo? mention mo na sya Juankada😍

Follow and share this post para sa iyong palagi🥰

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #Palagi #TJMonterdeCover #OPMFeels #LoveSongsPH Juan365 Studios  Juan365","Hanggang sa huli PALAGI pipiliin maging sayo!

Sino ang PALAGI mo? mention mo na sya Juankada😍

Follow and share this post para sa iyong palagi🥰

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #Palagi #TJMonterdeCover #OPMFeels #LoveSongsPH @[61578179424678:2048:Juan365 Studios]  @[61572881214141:2048:Juan365]",249,1/9/2026 0:00,N/A,https://www.facebook.com/reel/1397277575171827/,1,0,Videos,,,,,Lifetime,201,121,28,14,9,5,13,,13,,2753.042,16.685,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,"COLOR GAME LIVE na EVOnation! 🔥
Handa ka na bang subukan ang swerte mo kasama si Juankada Evo? 😎

React ""❤️"" if ready ka na to win big!, Comment your lucky color

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes #EVOnation",,0,1/8/2026 22:40,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0a6rSeBHm4fbMNCe6V6iedJLKLdszAH7dR25UqYWFT6vuDpRRz8kZiHSwnjoMx71Tl&id=61584432221426,0,0,Photos,,,,,Lifetime,423,167,11,7,2,2,11,4,6,1,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Breakfast tastes better when you’re here😇

Ikaw ba anong breakfast mo Juankada!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend #JuankadaEvo #BreakfastWithMe #MorningVibesPH #FoodiePH #GoodMorningPH Juan365  Juan365 Studios",,0,1/8/2026 14:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid07kZs7HAjJK5A26CACsWE6hdFHDeYNnsksvAEgM3ctv36KrUvGRW1JQ3yY8wmxXjil&id=61584432221426,0,0,Photos,,,,,Lifetime,190,93,4,4,0,0,5,2,3,,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Caught on cam… and yes, we’re SHARING it!🤩

FOLLOW and SHARE this post!

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes Juan365  Juan365 Studios","Caught on cam… and yes, we’re SHARING it!🤩

FOLLOW and SHARE this post!

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes @[61572881214141:2048:Juan365]  @[61578179424678:2048:Juan365 Studios]",31,1/8/2026 5:00,uploaded,https://www.facebook.com/reel/750833098062430/,1,0,Videos,,,,,Lifetime,255,132,29,21,5,3,7,,7,,1552.404,7.153,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,"When the co-host joins, expect extra kulitan! 😎 

Comment your favorite moment!, React ""❤️"" kung excited ka sa next live!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes Juan365 Juan365 Studios",,0,1/8/2026 3:10,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02pTFYugyofU71iYP6N39RW9AMzq7xLJRxA4bnCuyLHLcBcVMqXCgjitUoKtP5JZeXl&id=61584432221426,0,0,Photos,,,,,Lifetime,402,182,24,20,1,3,14,8,6,,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Hayaan mong HARANAHIN kita sa PASILYO tungo sa altar ng simbahan💐

React ""❤️"" and mention mo na kung kanino mo inaalay ang kantang ito!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #ScrollStoppr #FYP #DailyContent  #Pasilyo #OPMCover Juan365 Juan365 Studios","Hayaan mong HARANAHIN kita sa PASILYO tungo sa altar ng simbahan💐

React ""❤️"" and mention mo na kung kanino mo inaalay ang kantang ito!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #ScrollStoppr #FYP #DailyContent  #Pasilyo #OPMCover @[61572881214141:2048:Juan365] @[61578179424678:2048:Juan365 Studios]",299,1/8/2026 0:00,N/A,https://www.facebook.com/reel/694044973645707/,1,0,Videos,,,,,Lifetime,141,106,23,15,4,4,6,,6,,1608.846,13.75,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,"⚡️ LIVE is about to start! ⚡️
Juankada Evo is ready!, are YOU READY TO WIN? 😎

👇 Comment “READY” if you’re joining

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes #EVOnation",,0,1/7/2026 22:04,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid033epDodK3Nfdxc2cHTKnAf1GCE2JdqiYh1P24nJ6srSmx1jM9v5Q4VzPLJa4pPUiol&id=61584432221426,0,0,Photos,,,,,Lifetime,399,178,21,14,4,3,10,1,9,,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Kalma… ’di ka na mamalikmata — ako lang ’yan akala mo lang si Papa P, kamukha nya lang kasi ako 😆

Follow and share for more pa monay🥰😂

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #MensFitness #HotBodyAlert #MasculineEnergy #FitnessPH #WorkoutVibes #papaP #PioloPascual Juan365  Juan365 Studios",,0,1/7/2026 14:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0iYDvzLFs643ykTpBdMGLanBuzNrhL4feTRfFLfpi6oM8nu7gdGUbzhHaWSr75RCAl&id=61584432221426,0,0,Photos,,,,,Lifetime,229,106,17,11,4,2,6,1,5,,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Built, bold, and just getting started 💪✨

EVOnation ready ka na ba sa summer body?

React ❤️ if this inspires you
Tag your workout buddy! ⚡️

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #MensFitness #HotBodyAlert #MasculineEnergy #FitnessPH #WorkoutVibes #fypシ  Juan365 Studios Juan365","Built, bold, and just getting started 💪✨

EVOnation ready ka na ba sa summer body?

React ❤️ if this inspires you
Tag your workout buddy! ⚡️

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #MensFitness #HotBodyAlert #MasculineEnergy #FitnessPH #WorkoutVibes #fypシ  @[61578179424678:2048:Juan365 Studios] @[61572881214141:2048:Juan365]",13,1/7/2026 5:00,N/A,https://www.facebook.com/reel/1226872479594694/,1,0,Videos,,,,,Lifetime,230,134,13,9,2,2,3,,3,,1072.008,6.056,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,"Color Game live officially wrapped 🎨🔥
Salamat sa solid energy at support ng lahat Juankada!

Hit follow and see you on the next live 🔔”

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes #EVOnation","Color Game live officially wrapped 🎨🔥
Salamat sa solid energy at support ng lahat Juankada!

Hit follow and see you on the next live 🔔”

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes #EVOnation",60,1/7/2026 3:20,N/A,https://www.facebook.com/reel/2000697083826381/,0,0,Videos,,,,,Lifetime,521,205,29,24,3,2,16,,16,,5881.675,14.966,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,,,0,1/6/2026 19:32,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0DPS4QdT64wPZJfWnnZrn61bWSgoBbN1VUJpJnHxk18HShWRzZUSxDecCbnhRkK6Ll&id=61584432221426,0,1,Text,,,,,Lifetime,,71,8,8,0,0,1,,1,,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"EVOnation! 👑
COLOR GAME LIVE NOW! Pick your color, play your move, claim and MANIFEST YOUR LUCKY COLOR!⚪️🔴🔵🟠🟡🟢

comment ka naman if you're watching now!

Watch color game live now!!

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #trendingpostchallenge #kingsandqueenss #pinoyvlog #funonair #LiveVibes #colorgamelive Juan365 Studios Juan365 #EVOnation",,0,1/6/2026 19:23,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0RZFuUUJW81G4TCN7gCVHUyazwPLg8Qg65gqhiK522UnnhmZrusju9kJ7sUvsPTbCl&id=61584432221426,0,0,Photos,,,,,Lifetime,251,114,18,15,2,1,5,1,4,,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Would you stop scrolling for this beautiful lady?

Drop a ""❤️"" if yes and comment her name if you know her😁

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #ScrollStopper #FYP #DailyContent #VibeCheck #StayWatching #fypシ  Juan365 Juan365 Studios #EVOnation",,0,1/6/2026 18:40,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0drBVrirNMgsG5GJQbNpagEPD1ydekiiw7WTX3tgzNcPvsEf5rMcXodu19kAD4x5Ml&id=61584432221426,0,0,Photos,,,,,Lifetime,217,103,14,7,1,6,7,1,6,,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Tara STREET FOOD trip naman mga kings and queens!

comment mo naman favorite mong street food?

Like, share, at follow para sa next adventure! 👊

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #StreetFoodLife #PinoyStreetFood #FoodVlogPH #ReelsPH #EVOnation Juan365 Studios Juan365","Tara STREET FOOD trip naman mga kings and queens!

comment mo naman favorite mong street food?

Like, share, at follow para sa next adventure! 👊

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #StreetFoodLife #PinoyStreetFood #FoodVlogPH #ReelsPH #EVOnation @[61578179424678:2048:Juan365 Studios] @[61572881214141:2048:Juan365]",48,1/5/2026 23:05,N/A,https://www.facebook.com/reel/3745475328916819/,0,0,Videos,,,,,Lifetime,276,146,29,15,9,5,14,,14,,2573.293,12.138,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,"Kings and queens, the lucky day is yours! 🔥
LIVE na ang Color Game — energy, prizes, at vibes na hindi mo pwedeng palampasin! Join now! 😎

React ""❤️"" to manifest your lucky day

Come and play with me 10AM-6PM here at ColorGame LIVE! ❤💛💚💙💜🤍

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #PinoyVlog #FunOnAir #LiveVibesPH #ColorGameLIVE #EVOnation",,0,1/5/2026 17:41,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0ibHHi1PZ5px67e4iNqg5vWQCC2PPgoD5XVeBaPqTa5AmyyMuvQwrBfCoNTDbDeVgl&id=61584432221426,0,0,Photos,,,,,Lifetime,254,98,14,10,2,2,3,1,2,,,,,,,,
1.2211E+17,6.15844E+13,Juankada Evo,"𝐓𝐚𝐦𝐚 𝐤𝐚𝐧𝐚 𝐀𝐥𝐣𝐮𝐫! 𝐀𝐤𝐨 𝐧𝐚𝐦𝐚𝐧! 😁😉 

JuanKanta with Juankada Evo! 🎧🎹🎙

Click Follow for more 🔥

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #VibesOnly #JuankadaEvo  #ReelsPH #musiclover #songcover #mamamia #EvoNation","𝐓𝐚𝐦𝐚 𝐤𝐚𝐧𝐚 𝐀𝐥𝐣𝐮𝐫! 𝐀𝐤𝐨 𝐧𝐚𝐦𝐚𝐧! 😁😉 

JuanKanta with Juankada Evo! 🎧🎹🎙

Click Follow for more 🔥

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #VibesOnly #JuankadaEvo  #ReelsPH #musiclover #songcover #mamamia #EvoNation",127,1/5/2026 5:51,uploaded,https://www.facebook.com/reel/1419599376175274/,0,0,Videos,,,,,Lifetime,239,136,25,17,7,1,18,,18,,3660.845,18.968,0,0,0,,
1.2211E+17,6.15844E+13,Juankada Evo,"Nalito ka ba kung sino si James diyan? 😆

React kung kanino ka unang napatingin
❤️ for Juankada Evo | 😄 for James Reid

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #LiveGameHighlights #LiveHost #SelfieMoment Juan365 Studios James Reid",,0,1/3/2026 21:26,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02gVQJTqr1RtjQi97iZMZmPvJ4QEmiywcnCHWNLGuXiwzhBG6twEmTgtCuwPSkVt9Ul&id=61584432221426,0,0,Photos,,,,,Lifetime,882,295,64,40,12,12,91,7,81,3,,,,,,,
1.2211E+17,6.15844E+13,Juankada Evo,"LIVE DONE, ENERGY STILL ON 🔥
Shoutout to everyone who played and stayed till the end — you made the live even better 🙌, Catch you on the next Color Game LIVE 😎

If you felt the thrill, hit that follow and turn on notifications 🔔

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend  #newyears2026 #fypシ #FollowNow #Livehosting #artist #TrendingPH #ViralPH #FBReelsPH",,0,1/2/2026 21:10,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02RY4CEFjvKQaYMUVhqCdT4sVDPBpdd2XoEhE86D7jfiKPUxGRsjTtr2EaJNTsi1VUl&id=61584432221426,0,0,Photos,,,,,Lifetime,570,177,40,20,15,5,44,8,36,,,,,,,,
1.2211E+17,6.15844E+13,Juankada Evo,,,0,1/2/2026 9:09,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid022RwPqKPUJ9yyvAG6fdp5ZfdEmGFmkoAoUPyesEiqSuNgHt1zXpk4ZS3vZxQML2Qfl&id=61584432221426,0,1,Photos,,,,,Lifetime,246,95,8,8,0,0,4,3,,1,,,,,,,
1.2211E+17,6.15844E+13,Juankada Evo,"Halina't maglaro ng ColorGame Live! Hayaan nyong salubungin ang Ikalawang araw ng taon na puno ng swerte at pumaldo kasama si Juankada Evo! 🌈💫

Samahan nyo ang team NightShift mamaya 10pm-5am! With Juankada Ligaya Juankada Charm Makisaya at Manalo! Dahil AllinJuan sa Saya dito sa Juan365. 

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #2026iscoming #newyears2026 #fypシ #FollowNow #Livehosting #artist #TrendingPH #ViralPH #FBReelsPH","Halina't maglaro ng ColorGame Live! Hayaan nyong salubungin ang Ikalawang araw ng taon na puno ng swerte at pumaldo kasama si Juankada Evo! 🌈💫

Samahan nyo ang team NightShift mamaya 10pm-5am! With @[61584067509799:2048:Juankada Ligaya] @[61585109026232:2048:Juankada Charm] Makisaya at Manalo! Dahil AllinJuan sa Saya dito sa Juan365. 

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #2026iscoming #newyears2026 #fypシ #FollowNow #Livehosting #artist #TrendingPH #ViralPH #FBReelsPH",22,1/2/2026 3:30,N/A,https://www.facebook.com/reel/1276047304369012/,0,0,Videos,,,,,Lifetime,288,101,12,11,0,1,2,,2,,1324.006,5.963,0,0,0,,
1.2211E+17,6.15844E+13,Juankada Evo,"Tara Juankada! Simulan natin ang Taon na puno ng Swerte At Kulay na magbibigay Saya at Buhay! 

Samahan nyo ko ngaun gabi. 10pm-5am! Makisaya at Manalo! Dahil All in Juan sa Saya dito sa Juan365. 

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #2026iscoming #newyears2026 #fypシ #FollowNow #Livehosting #artist #TrendingPH #ViralPH #FBReelsPH",,0,1/1/2026 6:14,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02t4HD2qBYQPc5xDcyHZxFy3sTimjghWaaJHfPWprqSxzErw1MSG4biNL8ZjJiWdSVl&id=61584432221426,0,0,Photos,,,,,Lifetime,713,295,21,19,0,2,22,5,17,,,,,,,,
1.2211E+17,6.15844E+13,Juankada Evo,"Welcome 2026🥳 New year new opportunities!

Sinong kasama mo sa pag salubong ng bagong taon?

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #2026iscoming #newyears2026 #fypシ #FollowNow #Livehosting #artist #TrendingPH #ViralPH #FBReelsPH","Welcome 2026🥳 New year new opportunities!

Sinong kasama mo sa pag salubong ng bagong taon?

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #2026iscoming #newyears2026 #fypシ #FollowNow #Livehosting #artist #TrendingPH #ViralPH #FBReelsPH",60,12/31/2025 21:39,mixed,https://www.facebook.com/reel/25717473261226689/,0,0,Videos,,,,,Lifetime,145,95,14,14,0,0,6,,6,,1913.113,16.93,0,0,0,,
1.2219E+17,6.15659E+13,Juankada Geoff,"👋🏽 Kung free ka ngayon, Ka-𝐑𝐎𝐂𝐊𝐄𝐑𝐒,
𝐋𝐈𝐕𝐄 na 𝐋𝐈𝐕𝐄 na tayo sa 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 🎨
Pick your 𝐋𝐔𝐂𝐊𝐘 𝐂𝐎𝐋𝐎𝐑 & chill lang tayo ngayong Wednesday-saya! 🤘🏽

#Rockers #juankada #juankadahost #gamehost #colorgame #colorgamelive #juan365 #juan365PH #AllInJuanSaSaya #JuankadaGeoff #juankadasabbie #juankadapapajoe #Juan365Studios #Juan365ColorGame",,0,1/20/2026 15:06,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid033kiF3LRmfe9HwKyhpK6k8nHfvwmCCJYtKnSbbHoVueYQZNMeycKU7P43xz5pgH61l,0,0,Photos,,,,,Lifetime,522,215,27,21,5,1,28,16,12,,,,,,,,
