Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Link Clicks,Negative feedback from users: Hide all,Matched Audience Targeting Consumption (Video Click)
1.22192E+17,6.15659E+13,Juankada Geoff,"🫡𝐅𝐮𝐧𝐤’𝐬 𝐧𝐨𝐭 𝐝𝐞𝐚𝐝 𝐑𝐎𝐂𝐊𝐄𝐑𝐒! 🤟🏽

𝗦𝗵𝗮𝗿𝗲 𝗸𝗼 𝗹𝗮𝗻𝗴 𝗢𝗨𝗧𝗙𝗜𝗧 𝗻𝗮𝘁𝗶𝗻 𝗹𝗮𝘀𝘁 𝗻𝗶𝗴𝗵𝘁 𝗮𝗻𝘂 𝘀𝗮𝘆 𝗻𝘆𝗼? 🤔

#JuankadaGeoff #Rockers #Juan365 #Juan365Studios #ootd",,0,2/3/2026 19:55,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02HxVnd6qs93NhijnJ8zksaxmUjerMzQAByvWHxs15vv1egZYByLcQyxsACbaxeKixl,0,0,Photos,,,,,Lifetime,413,177,21,18,2,1,10,1,9,0,,,,,,,,
1.22192E+17,6.15659E+13,Juankada Geoff,Juankada Geoff,"𝑩𝒆𝒉𝒊𝒏𝒅 𝒕𝒉𝒆 𝑹𝑶𝑪𝑲𝑺𝑻𝑨𝑹 𝒊𝒎𝒂𝒈𝒆 𝒊𝒔 𝒂 𝒔𝒕𝒐𝒓𝒚 𝒏𝒐 𝒐𝒏𝒆 𝒔𝒆𝒆𝒔. 😢 

#JuankadaGeoff #Rockers #Juan365 #Colorgame #HeavenKnows",30,2/4/2026 2:50,N/A,https://www.facebook.com/reel/1977681846506519/,0,0,Videos,,,,,Lifetime,608,232,36,27,7,2,15,15,,0,2996.082,6.717,0,0,0,,,
1.22192E+17,6.15659E+13,Juankada Geoff,"🫡𝗥𝗢𝗖𝗞𝗘𝗥𝗦! 𝗦𝗮𝗺𝗮𝗵𝗮𝗻 𝗻𝘆𝗼 𝗸𝗮𝗺𝗶 𝘀𝗮 𝗟𝗜𝗩𝗘 𝗻𝗮𝘁𝗶𝗻 𝘁𝗼𝗻𝗶𝗴𝗵𝘁! 🔥

𝗞𝗮𝗻𝗶𝗻𝗼 𝗸𝗮𝘆𝗮 𝗮𝗻𝗴 𝘀𝘄𝗲𝗿𝘁𝗲? 🤔

#JuankadaGeoff #JuankadaEvo #Colorgame #JuankadaDrei #JuankadaTanya",,0,2/4/2026 6:30,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0YszJFhf3jmRLyR5vqoDJqDb6aXjqstiKMB5fUgQQRYbvawnwigfxyF84yKy81xUMl,0,0,Photos,,,,,Lifetime,712,319,24,18,4,2,11,6,5,0,,,,,,,,
1.22192E+17,6.15659E+13,Juankada Geoff,"o GULAT kayo no!? Wag kayo MAGKAGULO..!!! ako lang to o!! Minsan ✈️ 𝑷𝑰𝑳𝑶𝑻𝑶 minsan🔥 𝑩𝑼𝑴𝑩𝑬𝑹𝑶 o 🪖 𝑺𝑼𝑵𝑫𝑨𝑳𝑶 at… 💭 Kayo na bahala mag 𝑰𝑴𝑨𝑮𝑰𝑵𝑬 basta 𝑷𝑶𝑮𝑰 sa 𝑷𝑨𝑵𝑰𝑵𝑮𝑰𝑵 nyo… 🤘🏽

#multiverse #JuankadaGeoff #PogiProblems #juankadageoff #Juan365PH #Juan365Studios #AllInJuanSaSaya",,0,2/4/2026 19:35,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0mW2MCBeNbhkesHcDcU1LPzvmdnd8aVCwDrzyC7m3GakTXjxwaUyuowVYisw6sQ6Dl,0,0,Photos,,,,,Lifetime,347,134,29,22,6,1,15,9,6,0,,,,,,,,
1.22192E+17,6.15659E+13,Juankada Geoff,"𝑪𝑨𝑻 𝑳𝑶𝑽𝑬𝑹𝑺! 🙀
𝒀𝒖𝒏𝒈 𝒏𝒂𝒑𝒂𝒔𝒂𝒃𝒂𝒚 𝒌𝒂 𝒉𝒂𝒃𝒂𝒏𝒈 𝒑𝒊𝒏𝒂𝒑𝒂𝒏𝒐𝒐𝒅 𝒎𝒐 𝒅𝒖𝒎𝒊𝒍𝒂 𝒚𝒖𝒏𝒈 𝒑𝒖𝒔𝒂 😹

𝒄𝒐𝒎𝒎𝒆𝒏𝒕 𝒅𝒐𝒘𝒏 𝒌𝒖𝒏𝒈 𝒂𝒏𝒖𝒏𝒈 𝒑𝒖𝒔𝒔𝒚 𝒄𝒂𝒕 𝒂𝒏𝒈 𝒎𝒆𝒓𝒐𝒏 𝒌𝒂𝒚𝒐 𝑹𝑶𝑪𝑲𝑬𝑹𝑺!

#JuankadaGeoff #Juan365Studios #Pussycat  #Rockers #HappyThursday","𝑪𝑨𝑻 𝑳𝑶𝑽𝑬𝑹𝑺! 🙀
𝒀𝒖𝒏𝒈 𝒏𝒂𝒑𝒂𝒔𝒂𝒃𝒂𝒚 𝒌𝒂 𝒉𝒂𝒃𝒂𝒏𝒈 𝒑𝒊𝒏𝒂𝒑𝒂𝒏𝒐𝒐𝒅 𝒎𝒐 𝒅𝒖𝒎𝒊𝒍𝒂 𝒚𝒖𝒏𝒈 𝒑𝒖𝒔𝒂 😹

𝒄𝒐𝒎𝒎𝒆𝒏𝒕 𝒅𝒐𝒘𝒏 𝒌𝒖𝒏𝒈 𝒂𝒏𝒖𝒏𝒈 𝒑𝒖𝒔𝒔𝒚 𝒄𝒂𝒕 𝒂𝒏𝒈 𝒎𝒆𝒓𝒐𝒏 𝒌𝒂𝒚𝒐 𝑹𝑶𝑪𝑲𝑬𝑹𝑺!

#JuankadaGeoff #Juan365Studios #Pussycat  #Rockers #HappyThursday",16,2/5/2026 2:45,N/A,https://www.facebook.com/reel/1425287359385024/,0,0,Videos,,,,,Lifetime,42,125,28,18,10,0,23,23,,0,2401.109,12.005,0,0,0,,,
1.22192E+17,6.15659E+13,Juankada Geoff,"🫡Samahan nyo kami Juankada till 5am 🤘🏽 

#JuankadaGeoff #Juan365PH #JuanKada #Juan365 #colorgame #AllInJuanSaSaya #Juan365Studios",,0,2/5/2026 9:41,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid035prbBKpt4bbVfmzb2T73uyUYVdDUodjHck8yb2qTAKGCLtYAfrY8fNap5qBqGmN7l,0,0,Photos,,,,,Lifetime,489,223,23,19,2,2,19,3,16,0,,,,,,,,
1.22192E+17,6.15659E+13,Juankada Geoff,🤘🏽🟩👊🏽🟨💪🏽⬜️👌🏽🟥👍🏽🟦🫰🏼🟪,,0,2/5/2026 13:58,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid028jFwVptRCQPWDxoy9JonwZxWULcBvZmFwLEnbU3SzeR5saeUKgoxTLnU7pruJEQql,0,1,Photos,,,,,Lifetime,151,48,5,5,0,0,6,3,3,0,,,,,,,,
1.22192E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"𝙉𝙤𝙣 𝙨𝙩𝙤𝙥 𝙖𝙘𝙩𝙞𝙤𝙣. 𝙋𝙪𝙧𝙚 𝙘𝙤𝙡𝙤𝙧 𝙜𝙖𝙢𝙚 𝙘𝙝𝙖𝙤𝙨! 🔥 

#JuanKadaGeoff #ColorGame #Juan365 #Rockers",26,2/5/2026 20:00,N/A,https://www.facebook.com/reel/855070984154011/,0,0,Videos,,,,,Lifetime,193,113,21,13,6,2,9,9,,0,953.731,6.358,0,0,0,,,
1.22192E+17,6.15659E+13,Juankada Geoff,😮 👍🏽 🤩 👌🏽 🤯,,0,2/6/2026 2:40,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02DThmvNBA2tU2XkPVyT3sEUscL3UpqbBtUEHnv2EXVAyiSHZsCNtRVeKwNaMd79Tql,0,1,Photos,,,,,Lifetime,179,59,7,5,2,0,8,7,1,0,,,,,,,,
1.22192E+17,6.15659E+13,Juankada Geoff,"🔥 𝐏𝐎𝐖𝐄𝐑 𝐓𝐑𝐈𝐎 𝐕𝐈𝐁𝐄𝐒. Different STYLES, ome ENERGY. 𝐓𝐀𝐓𝐋𝐎 lang kami pero RAMDAM ang DATING. 🤘🏽 𝐒𝐭𝐚𝐲 𝐭𝐮𝐧𝐞𝐝. 😎

#Juan365PH #juankadageoff #Juan365 #colorgame #AllInJuanSaSaya #Juan365ColorGame",,0,2/6/2026 6:44,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02LLksFgLYTJkturv5Fe5SBGX7BrxE9SqLoQ17HNLxgCHmkYeFHM8Ggu9aTHwkDLnwl,0,0,Photos,,,,,Lifetime,598,294,18,15,2,1,7,5,2,0,,,,,,,,
1.22192E+17,6.15659E+13,Juankada Geoff,"🫡𝗥𝗼𝗰𝗸𝘀𝘁𝗮𝗿 𝗲𝗻𝗲𝗿𝗴𝘆, 𝗱𝗮𝗶𝗹𝘆 𝗳𝗶𝘁. 🤟🏽

#JuankadaGeoff #Juan365 #JuanStudio #JuankadaHost #Rockstar",,0,2/6/2026 21:28,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0awgYNbCwPjvRMrcadtKdJ4g171k63i8qC3Eo869qB6QJF6JXoBmmDkSCDyB4HNiMl,0,0,Photos,,,,,Lifetime,466,186,18,15,2,1,16,10,6,0,,,,,,,,
1.22192E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"Gusto mo ba SUMAYA ang JOWA MO? 🤔
Start counting to 10‼

Alright 😄 here we go…

1
2
3
4
5
6
7
8
9
10 🎉🎉🥳🥳🤟

#JuankadaGeoff #Juan365 #JuanStudio #JuankadaHost #Rockers",19,2/7/2026 6:18,N/A,https://www.facebook.com/reel/891617596801192/,0,0,Videos,,,,,Lifetime,500,218,53,33,8,12,33,33,,0,3243.403,9.24,0,0,0,,,
1.22192E+17,6.15659E+13,Juankada Geoff,"Soft Opening of 𝐂𝐇𝐑𝐎𝐌𝐄 𝐇𝐄𝐀𝐑𝐓𝐒 Clothing 📍 #64 Scout Rallos, Quezon City
Thank you CHROME HEARTS for inviting us, together with Juankada Lance, Joseph Bitangcol, Matt Evans & Inday Garutay ✨

#juankadageoff #juankadahost #restday #Juan365PH #Juan365 #Juan365Studios #dayoff #colorgame",,0,2/7/2026 20:57,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02XZRx1B3mgLBseNYhpG1YCGb7adg2yaHG2ZqU6VEcP8VcGvUEEKmLAwhnFNnANWLdl,0,0,Photos,,,,,Lifetime,624,305,23,18,3,2,34,12,22,0,,,,,,,,
1.22192E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"I’m a popstar, not a doctor. 🤟

#JuankadaGeoff #Juan365 #JuanStudio #JuankadaHost #Popstar #Drake",30,2/8/2026 2:44,N/A,https://www.facebook.com/reel/1412920656998009/,0,0,Videos,,,,,Lifetime,167,79,21,13,6,2,2,2,,0,1004.473,8.44,0,0,0,,,
1.22192E+17,6.15659E+13,Juankada Geoff,"🏙️ City view, 🌆 good crew, 🤟🏽 cool mood. ❤️‍🔥 Suited in silence. 🤍 Dangerous in style. 😎🍸

#juankadahost #juankadageoff #Juan365 #Juan365PH #Juan365Studios #colorgame",,0,2/8/2026 21:22,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0EKwZUpFeWdDqEmSSTqSqkyWZwLwwSRyNiDfRansv17ZEuirUZsiKugmNe9FqSPSDl,0,0,Photos,,,,,Lifetime,429,180,15,10,4,1,22,11,11,0,,,,,,,,
1.22192E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"𝐆𝐀𝐍𝐔𝐍 𝐏𝐀𝐋𝐀 𝐘𝐔𝐍? 🤔

𝑲𝒂𝒚𝒂 𝒑𝒂𝒍𝒂 𝒑𝒂𝒈𝒉𝒊𝒈𝒐𝒑 𝒌𝒐 𝒏𝒈 𝒌𝒂𝒑𝒆 𝒏𝒂𝒔𝒂𝒓𝒂𝒑𝒂𝒏 𝒂𝒌𝒐.😍

#JuankadaGeoff #Juan365 #JuanStudio #JuankadaHost #IncreaseThePleasure",26,2/9/2026 3:15,N/A,https://www.facebook.com/reel/1397244935195666/,0,0,Videos,,,,,Lifetime,150,82,26,12,6,8,10,10,,0,1208.043,12.326,0,0,0,,,
1.22192E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"Beggin’… for the right color 😮‍💨🎨

#JuankadaGeoff #ColorGame #Juan365 #Rockers",26,2/9/2026 19:45,N/A,https://www.facebook.com/reel/1441108637378130/,0,0,Videos,,,,,Lifetime,108,78,6,6,0,0,4,4,,0,415.757,4.671,0,0,0,,,
1.22192E+17,6.15659E+13,Juankada Geoff,"🫡1𝒔𝒕 𝒅𝒂𝒚 𝒐𝒏 𝒕𝒉𝒆 𝒏𝒊𝒈𝒉𝒕 𝒔𝒉𝒊𝒇𝒕 🌙
👉🏽 𝟏𝟎𝐏𝐌–𝟓𝐀𝐌. ❤️‍🔥 𝙇𝙚𝙩’𝙨 𝙜𝙚𝙩 𝙞𝙩. 🤘🏽 OOTD LOCKED IN.

#JuanKadaGeoff #Juan365 #colorgame #Juan365PH #AllInJuanSaSaya #Juan365Studios #colorgamelive",,0,2/10/2026 7:34,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0TMEmXEMsH79YDdBDymAWkFcc8CqeDR8M7w6wRV7DaXJ2AhfjdujsBG6P4pdFLqq8l,0,0,Photos,,,,,Lifetime,325,161,9,9,0,0,4,,4,0,,,,,,,,
1.22192E+17,6.15659E+13,Juankada Geoff,👌🏽 💵 👍🏽 💰,,0,2/10/2026 16:55,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02TsVJXPANqxyabkD28Jeh6LC4MEgDmAxMaKQBW1Ad7bKahtNzmp88YqT3k8Y6SjNql,0,1,Videos,,,,,Lifetime,29,15,3,3,0,0,0,,,0,,,,,,,,
1.22192E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"👋🏽🫡𝑯𝒆𝒍𝒍𝒐 𝑹𝑶𝑪𝑲𝑬𝑹𝑺‼️🤟🏽

#JuankadaGeoff #JuanStudio #JuankadaHost #Rockers",12,2/10/2026 20:30,N/A,https://www.facebook.com/reel/1285745250040845/,0,0,Videos,,,,,Lifetime,139,87,18,13,5,0,5,5,,0,815.317,8.862,0,0,0,,,
1.22192E+17,6.15659E+13,Juankada Geoff,"🫡Samahan nyo kami ROCKERS 🤟🏽 -10pm to 5am ❤️‍🔥

#Juan365PH #JuanKada #Juan365Studios #Juan365PH #colorgame #AllInJuanSaSaya",,0,2/11/2026 6:18,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0W5A2VXM5YN16etdK343T46cjXg33rL633JZPcgY3Mp5QBXprp9bDKHgAezzqf8bNl,0,0,Photos,,,,,Lifetime,323,158,23,18,4,1,15,9,6,0,,,,,,,,
1.22192E+17,6.15659E+13,Juankada Geoff,LAST NIGHT,,0,2/11/2026 13:09,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02mMHZ6kNEu5Zisg7GRmEoVr9avcmkZ7BoyLEm3mBWu2p9XKpPdHRnMtwqhoRSsBCpl,0,1,Text,,,,,Lifetime,40,35,6,6,0,0,3,3,,0,,,,,,,,
1.22193E+17,6.15659E+13,Juankada Geoff,JuanKada Geoff,"Behind every spin is opportunity.
Behind every winner is belief.

🔥 𝐈’𝐦 𝐡𝐞𝐫𝐞 𝐭𝐨 𝐛𝐫𝐢𝐧𝐠 𝐠𝐨𝐨𝐝 𝐯𝐢𝐛𝐞𝐬, 𝐟𝐚𝐢𝐫 𝐩𝐥𝐚𝐲, 𝐚𝐧𝐝 𝐛𝐢𝐠 𝐰𝐢𝐧𝐬. 🎡 𝒘𝒆 𝒄𝒆𝒍𝒆𝒃𝒓𝒂𝒕𝒆 𝒘𝒊𝒏𝒏𝒆𝒓𝒔. 𝑨𝒏𝒅 𝒎𝒂𝒚𝒃𝒆 𝒕𝒉𝒆 𝒏𝒆𝒙𝒕 𝒋𝒂𝒄𝒌𝒑𝒐𝒕 𝒊𝒔 𝒚𝒐𝒖𝒓𝒔

 #JuanKada  #Juan365PH  #Juan365Studios  #AllInJuanSaSaya  #colorgame  #juankadageoff  #Juan365",28,2/11/2026 21:52,N/A,https://www.facebook.com/reel/1357719589457548/,0,0,Videos,,,,,Lifetime,101,76,18,14,4,0,3,3,,0,864.753,10.809,0,0,0,,,
1.22113E+17,6.1584E+13,Juankada Jedi,"When the beat goes low… my confidence goes higher 😌✨

✨ Say hi in the comments — let’s vibe together!

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes","When the beat goes low… my confidence goes higher 😌✨

✨ Say hi in the comments — let’s vibe together!

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes",18,12/31/2025 0:00,uploaded,https://www.facebook.com/reel/1696172915052895/,1,0,Videos,,,,,Lifetime,418,293,24,22,2,0,8,8,,0,1429.961,4.255,0,0,0,,,
1.22121E+17,6.1584E+13,Juankada Jedi,"watch nyo ako, jedi baaabes! color game live sa juan365 🤗

#JuankadaJedi #JediBabes #ColorMania #trendingpost #highlightseveryonefollowers",,0,2/11/2026 20:00,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid02XUBudSpb7vBLf6tdeW93YHmm7Wg9ouyb2Jo4RJ24H7nhz9rspGZv6PADQZo69KAql,0,0,Photos,,,,,Lifetime,134,67,8,6,1,1,1,1,,0,,,,,,,,
1.22121E+17,6.1584E+13,Juankada Jedi,"felt cute might delete later ang atake 🤪

#JuankadaJedi #JediBabes #trendingpost #highlights",,0,2/11/2026 14:19,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0engx4SNj7zFXMgBQVWoYQiXtVSdV3rXA5RJCkGrLZhUZGY9dyNpKrHsEzzHxwkuil,0,0,Photos,,,,,Lifetime,198,87,10,8,2,0,8,6,2,0,,,,,,,,
1.22121E+17,6.1584E+13,Juankada Jedi,"kamusta araw niyo, jedi babes? forda dance ulit muna yan shea! 💃

#JuankadaJedi #JediBabes #TikiTaka #TopsCardell #newtrend #dancechallenge #foryou #trendingpost #highlights","kamusta araw niyo, jedi babes? forda dance ulit muna yan shea! 💃

#JuankadaJedi #JediBabes #TikiTaka #TopsCardell #newtrend #dancechallenge #foryou #trendingpost #highlights",16,2/11/2026 2:00,N/A,https://www.facebook.com/reel/1235383748552817/,1,0,Videos,,,,,Lifetime,1164,99,8,7,1,0,2,2,,0,1072.577,3.32,0,0,0,,,
1.22121E+17,6.1584E+13,Juankada Jedi,"simple fit, fresh vibes 💚

#JuankadaJedi #JediBabes #trendingpost #highlightseveryonefollowers",,0,2/10/2026 20:00,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0j9jG226Y9t8jW5LSZq9S7KasQsGejDCRrJG1WiLdZ6f48NDH9rpsLiMbmmRn73CHl,0,0,Photos,,,,,Lifetime,557,275,11,11,0,0,6,2,4,0,,,,,,,,
1.22121E+17,6.1584E+13,Juankada Jedi,"bigyan niyo rin kasi ako para ggss din ako!

#JuankadaJedi #JediBabes #feb14 #valentines #trendingpost #highlights","bigyan niyo rin kasi ako para ggss din ako!

#JuankadaJedi #JediBabes #feb14 #valentines #trendingpost #highlights",23,2/10/2026 2:00,N/A,https://www.facebook.com/reel/1467286844971039/,1,0,Videos,,,,,Lifetime,1420,117,7,5,2,0,3,3,,0,937.516,2.428,0,0,0,,,
1.22121E+17,6.1584E+13,Juankada Jedi,"haru haru dance challenge naman tayo <3

#JuankadaJedi #JediBabes #HaruHaru #BigBang #trendingpost #highlights #kpop","haru haru dance challenge naman tayo <3

#JuankadaJedi #JediBabes #HaruHaru #BigBang #trendingpost #highlights #kpop",34,2/9/2026 22:37,N/A,https://www.facebook.com/reel/1667554391077620/,0,0,Videos,,,,,Lifetime,3559,205,337,330,1,6,4,4,,0,1801.419,1.666,0,0,0,,,
1.22121E+17,6.1584E+13,Juankada Jedi,"mirror selfies naman for today's videyow!

#JuankadaJedi #JediBabes #trendingpost #highlights #mirrorselfie #ootd",,0,2/9/2026 2:00,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0TpDLWXRJRfMDZj8G9x9GfmwPVsX9oN6Rnk5s812hdsq5HzXXLyg1dWbMmYxT8o9Ul,0,0,Photos,,,,,Lifetime,1393,754,24,20,3,1,15,12,3,0,,,,,,,,
1.22121E+17,6.1584E+13,Juankada Jedi,"main character sa kdrama yarnch? 

#JuankadaJedi #JediBabes #trendingpost #highlights #SayYes #LOCO #ScarletHeartRyeo","main character sa kdrama yarnch? 

#JuankadaJedi #JediBabes #trendingpost #highlights #SayYes #LOCO #ScarletHeartRyeo",13,2/8/2026 21:34,N/A,https://www.facebook.com/reel/888492963888939/,0,0,Videos,,,,,Lifetime,1637,301,23,10,3,10,6,6,,0,1340.33,2.582,0,0,0,,,
1.22121E+17,6.1584E+13,Juankada Jedi,"sakto oh! san date natin, jedi babes? ☺️ #JuankadaJedi #JediBabes #feb14 #valentines #trendingpost #highlights","sakto oh! san date natin, jedi babes? ☺️ #JuankadaJedi #JediBabes #feb14 #valentines #trendingpost #highlights",23,2/8/2026 2:34,N/A,https://www.facebook.com/reel/1220494096856067/,0,0,Videos,,,,,Lifetime,3557,433,349,347,1,1,3,3,,0,2169.987,2.133,0,0,0,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"3 selfies para i love you… eme 😆

#JuankadaJedi #JediBabes #selfie #ootd #fyp",,0,2/7/2026 20:40,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0tve2A4vdKiyVeaHtuy7MgN1gR8oTKHLo9dTNx2PMzyoEKFXJQzM5ScUK4KmA235al,0,0,Photos,,,,,Lifetime,1246,595,18,13,3,2,38,17,21,0,,,,,,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"sobrang energetic dahil sabado naaa! 

#JuankadaJedi #JediBabes #BAILE #fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #gloc9 #RochellePangilinan","sobrang energetic dahil sabado naaa! 

#JuankadaJedi #JediBabes #BAILE #fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #gloc9 #RochellePangilinan",21,2/7/2026 2:00,N/A,https://www.facebook.com/reel/1566485667919795/,1,0,Videos,,,,,Lifetime,1313,260,10,9,1,0,8,8,,0,1677.239,3.545,0,0,0,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"di na kaya ng paracetamol yan mhie!

#JuankadaJedi #JediBabes #coting #lipsync #fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #Juan365 #Juan365Studios","di na kaya ng paracetamol yan mhie!

#JuankadaJedi #JediBabes #coting #lipsync #fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #Juan365 #Juan365Studios",11,2/6/2026 2:00,N/A,https://www.facebook.com/reel/912484301250461/,1,0,Videos,,,,,Lifetime,1301,198,24,20,4,0,8,8,,0,1843.925,4.369,0,0,0,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"ganto ba 'yon, papi chulo? 👀

#JuankadaJedi #JediBabes #papichulo #followerseveryone #highlightssfypシ゚viral","ganto ba 'yon, papi chulo? 👀

#JuankadaJedi #JediBabes #papichulo #followerseveryone #highlightssfypシ゚viral",16,2/5/2026 20:00,mixed,https://www.facebook.com/reel/743524771886138/,1,0,Videos,,,,,Lifetime,1200,130,11,9,2,0,10,10,,0,1509.929,4.136,0,0,0,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"quick selfie muna, jedi babes! 🩷 

#JuankadaJedi #JediBabes #Pink #ootd #NasanSiFyang",,0,2/5/2026 2:00,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0t8zMab5w71jdm9uMnuiyHJvtudtyMn649Ch6bzCc7sQ4x4PjnkjdAxBnNaV4wwasl,0,0,Photos,,,,,Lifetime,735,319,11,11,0,0,10,7,3,0,,,,,,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"masetala with juankada star! ung cuteness nalang namin i-mix mix namin 🙈

#JuankadaJedi #JediBabes #JuankadaStar #masetala #trendingreels #fyp #highlightseveryone #fypviralシ","masetala with juankada star! ung cuteness nalang namin i-mix mix namin 🙈

#JuankadaJedi #JediBabes #JuankadaStar #masetala #trendingreels #fyp #highlightseveryone #fypviralシ",14,2/4/2026 20:01,N/A,https://www.facebook.com/reel/1246655860706855/,1,0,Videos,,,,,Lifetime,1435,222,21,16,3,2,16,16,,0,2712.593,5.604,0,0,0,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"pwede na ba sumali sa next concert ng Sexbomb? 

#JuankadaJedi #JediBabes #BAILE #fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #gloc9 #RochellePangilinan #JMFYANG","pwede na ba sumali sa next concert ng Sexbomb? 

#JuankadaJedi #JediBabes #BAILE #fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #gloc9 #RochellePangilinan #JMFYANG",47,2/4/2026 3:00,N/A,https://www.facebook.com/reel/755177487637808/,1,0,Videos,,,,,Lifetime,2287,188,17,7,0,10,9,9,,0,3138,4.768,0,0,0,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"just keeping it sexy with a cute twist 😉

#JuankadaJedi #JediBabes #ootd #ootdfashion #styleph #fashionph #fitcheck #ootd",,0,2/3/2026 23:00,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid02VWq3iK3dJuJge6KsKyRDA975D1J5xDcfVQCBouC2mtwnBiYbpmih4wC1EzZSb4gol,0,0,Photos,,,,,Lifetime,378,174,10,6,2,2,11,6,5,0,,,,,,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"shut uf with an f ka nalang! 😆

#JuankadaJedi #JediBabes #fbreels #reelsviral #fyp #trending #reelsph","shut uf with an f ka nalang! 😆

#JuankadaJedi #JediBabes #fbreels #reelsviral #fyp #trending #reelsph",16,2/3/2026 19:05,N/A,https://www.facebook.com/reel/886968197406650/,1,0,Videos,,,,,Lifetime,1173,104,6,5,1,0,6,6,,0,1185.881,3.825,0,0,0,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"no big guy, no problem 💪🏻🩷

#JuankadaJedi #JediBabes #fyp #dancetrend #bigguy #trending","no big guy, no problem 💪🏻🩷

#JuankadaJedi #JediBabes #fyp #dancetrend #bigguy #trending",16,2/3/2026 6:00,N/A,https://www.facebook.com/reel/3966483833649726/,1,0,Videos,,,,,Lifetime,2140,90,10,9,1,0,5,5,,0,1430.96,2.8,0,0,0,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"𝐬𝐨𝐧𝐠𝐞𝐫𝐢𝐬𝐭 muna yan shea after 𝐥𝐢𝐯𝐞! may 𝐫𝐞𝐪𝐮𝐞𝐬𝐭 ba kayo diyan, 𝐣𝐞𝐝𝐢 𝐛𝐚𝐛𝐞𝐬? 🙈

#Juan365Studios #JuankadaJedi #JediBabes #hurtssogood #astrids #karaoke","𝐬𝐨𝐧𝐠𝐞𝐫𝐢𝐬𝐭 muna yan shea after 𝐥𝐢𝐯𝐞! may 𝐫𝐞𝐪𝐮𝐞𝐬𝐭 ba kayo diyan, 𝐣𝐞𝐝𝐢 𝐛𝐚𝐛𝐞𝐬? 🙈

#Juan365Studios #JuankadaJedi #JediBabes #hurtssogood #astrids #karaoke",25,2/3/2026 3:00,N/A,https://www.facebook.com/reel/2774520276225797/,1,0,Videos,,,,,Lifetime,2166,111,13,10,3,0,9,9,,0,1615.303,3.161,0,0,0,,,
