Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Negative feedback from users: Hide all,Negative feedback from users: Hide,Ad CPM (USD),Ad impressions
1.20769E+15,1.00069E+14,Juankada Zia,"Kumusta naman ang Zianatics noong Valentine's Weekend? 💖

Kwento niyo naman sakin!!! 🫣

Pero before that, slight BTS muna from our live noong Feb 14! 😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Kumusta naman ang Zianatics noong Valentine's Weekend? 💖

Kwento niyo naman sakin!!! 🫣

Pero before that, slight BTS muna from our live noong Feb 14! 😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",24,2/17/2026 23:00,N/A,https://www.facebook.com/reel/1231223362427684/,0,0,Videos,,,,,Lifetime,146,49,8,6,1,1,2,2,,,0,719.055,5.661,0,,,0,0
1.20769E+15,1.00069E+14,Juankada Zia,"Di bale nalang kaya? 🤷‍♀️

Paki-sagot Zianatics! PLEASE!!! 😭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Di bale nalang kaya? 🤷‍♀️

Paki-sagot Zianatics! PLEASE!!! 😭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",16,2/17/2026 2:00,N/A,https://www.facebook.com/reel/1272966161346553/,0,0,Videos,,,,,Lifetime,252,112,15,13,1,1,1,1,,,0,1187.038,5.599,0,,,0,0
1.20769E+15,1.00069E+14,Juankada Zia,"Don’t care… I’m pretty AF!!! 🥰🤷‍♀️

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Don’t care… I’m pretty AF!!! 🥰🤷‍♀️

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",16,2/16/2026 23:00,N/A,https://www.facebook.com/reel/1207112418258571/,0,0,Videos,,,,,Lifetime,116,102,6,5,1,0,1,1,,,0,534.065,5.449,0,,,0,0
1.20769E+15,1.00069E+14,Juankada Zia,"The band’s back in town!!! 🎸🤘Juankada Evo Juankada Ellise Juankada Shann

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/15/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0imMDowXenoXLUaPnGCy3bWNG8NUdQMneMgUcuPZt5xWGjBTCVNfxTt36d2xTZwXZl&id=100068698221421,0,0,Photos,,,,,Lifetime,97,52,6,5,1,0,3,3,,,0,,,,,,,
1.2079E+15,1.00069E+14,Juankada Zia,"Office girl energy! Start the week right ngayong Monday! 💖

OOTD on fleek! Catch more sa ating COLOR GAME LIVE!!! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #",,0,2/15/2026 22:51,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02VTzobGwJHWhLKEvkguNrM6v46D2pXYyDJdAQKEAt7oV9AXkqPVcVFjg1owbzJvWfl&id=100068698221421,0,0,Photos,,,,,Lifetime,131,63,11,10,1,0,7,3,4,,0,,,,,,,
1.20717E+15,1.00069E+14,Juankada Zia,,,0,2/15/2026 2:53,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0FUgCCsukrjviSuWxyZ7e3RRgeHKiBUexKuy3bHQGk2aygN3vmdYvnPLNGZ6N8d8Xl&id=100068698221421,0,1,Photos,,,,,Lifetime,120,58,6,5,1,0,4,3,1,,0,,,,,,,
1.20702E+15,1.00069E+14,Juankada Zia,"NO SIRRR!!! 🚫

Paramore's been on my mind lately 🎶🤘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","NO SIRRR!!! 🚫

Paramore's been on my mind lately 🎶🤘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",15,2/15/2026 2:00,N/A,https://www.facebook.com/reel/2454403408347509/,0,0,Videos,,,,,Lifetime,119,102,5,4,1,0,4,4,,,0,383.688,3.552,0,,,0,0
1.20708E+15,1.00069E+14,Juankada Zia,"Then for OOTD:

Sunday OOTD for the Zianatics! 💖

Check out the fit before we go live sa COLOR GAME LIVE!!! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/15/2026 0:27,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid06oexSdEvdWPaC2iQhDH8iWuwcN8HMGvCr7iowvfs3ZgnSwQKBekHWMST5Tvjs3ABl&id=100068698221421,0,0,Photos,,,,,Lifetime,89,41,6,5,1,0,3,3,,,0,,,,,,,
1.20685E+15,1.00069E+14,Juankada Zia,"Ain’t changing NOTHING! 🙏

I was born THIS WAY! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Ain’t changing NOTHING! 🙏

I was born THIS WAY! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",15,2/14/2026 23:00,N/A,https://www.facebook.com/reel/1204462435089839/,0,0,Videos,,,,,Lifetime,167,150,7,6,1,0,2,2,,,0,587.589,3.891,0,,,0,0
1.20689E+15,1.00069E+14,Juankada Zia,,,0,2/14/2026 19:14,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02Xbx5e4vQ9U76cE4wQwRp4ihHE5vSSxJrSdnQMMgGTb4Ni87xeAngCbGX2DtZMZDWl&id=100068698221421,0,1,Photos,,,,,Lifetime,91,51,6,4,2,0,2,2,,,0,,,,,,,
1.20636E+15,1.00069E+14,Juankada Zia,,,0,2/14/2026 4:44,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0kqNU5SLsED5GPunLjX5Cs93RS7h13xbLu8zCHM27XPR8ERXTy2EL1SSwmmAEX4iil&id=100068698221421,0,1,Photos,,,,,Lifetime,80,39,3,2,1,0,1,1,,,0,,,,,,,
1.20613E+15,1.00069E+14,Juankada Zia,"With the ever-so-bubbly @JuankadaShann !!! 💖

Cuteness and hotness overload! 🙌

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","With the ever-so-bubbly @JuankadaShann !!! 💖

Cuteness and hotness overload! 🙌

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",13,2/14/2026 2:00,N/A,https://www.facebook.com/reel/1633027217718626/,0,0,Videos,,,,,Lifetime,1283,953,15,14,1,0,1,1,,,0,8044.585,8.233,0,,,0,0
1.20619E+15,1.00069E+14,Juankada Zia,"Ready na ang aking OOTD for date night later!!! 👗

Pero before that, catch me live later sa COLOR GAME LIVE! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/14/2026 0:07,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0qTUvJDrgDaXovFtgW3nEKNW2Y2hNYWLGLygPJHyQpW8ASB6dX6r8xyaPve82iHuBl&id=100068698221421,0,0,Photos,,,,,Lifetime,465,211,13,11,1,1,32,7,25,,0,,,,,,,
1.20613E+15,1.00069E+14,Juankada Zia,"🤷‍♀️

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics #ValentinesDay","🤷‍♀️

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics #ValentinesDay",7,2/13/2026 23:00,N/A,https://www.facebook.com/reel/946727047785040/,0,0,Videos,,,,,Lifetime,823,262,26,21,4,1,8,8,,,0,2991.191,5.73,0,,,0,0
1.20531E+15,1.00069E+14,Juankada Zia,"Fit check: RAKRAKAN!🤘
Personality: cutesy☺️

Catch me live sa COLOR GAME LIVE!!! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/12/2026 23:26,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02fzNa5z9gwZyiqwBi7KjXGALUZTWcPRUkn56QJgD6uNes6Fp4Caqk22kCXuHjnMcTl&id=100068698221421,0,0,Photos,,,,,Lifetime,179,75,15,10,5,0,13,4,9,,0,,,,,,,
1.20467E+15,1.00069E+14,Juankada Zia,"BTS of how I get ready before live!!! 🎥🎬

Catch me again tomorrow on COLOR GAME LIVE! 😘💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","BTS of how I get ready before live!!! 🎥🎬

Catch me again tomorrow on COLOR GAME LIVE! 😘💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",27,2/12/2026 23:00,N/A,https://www.facebook.com/reel/1272480791454420/,0,0,Videos,,,,,Lifetime,286,162,14,13,0,1,2,2,,,0,1426.771,5.445,0,,,0,0
1.20519E+15,1.00069E+14,Juankada Zia,,,0,2/12/2026 19:39,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0AYsbyG8TUZwVEQJRTW6MAWXeyXAAK7JW74S6E1BKUaJSP4pauVG414p1r8F3mmm5l&id=100068698221421,0,1,Text,,,,,Lifetime,21,18,2,1,1,0,1,1,,,0,,,,,,,
1.20519E+15,1.00069E+14,Juankada Zia,,,0,2/12/2026 19:35,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0ziuT5YucivSQx7FFq2gFnNneaAXUh5fcB8PTpNDDZm3aEGqi9ywGWidXm6zthrpAl&id=100068698221421,0,1,Text,,,,,Lifetime,24,18,3,2,1,0,3,3,,,0,,,,,,,
1.20483E+15,1.00069E+14,Juankada Zia,,,0,2/12/2026 8:21,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02bhNdHuMYG6B7TkjndKco5ugCPchw4sV97EpeSZhLK2Dfj4q3dBTDurCzAhpKz4Knl&id=100068698221421,0,1,Photos,,,,,Lifetime,68,32,2,1,0,1,6,3,1,2,0,,,,,,,
1.20456E+15,1.00069E+14,Juankada Zia,"Wild at heart and free in spirit.🌵🌌

Check out the Coachella fit, Zianatics! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/12/2026 1:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02WbCK8GWkXGaRLpdBeYHrLoygFEL7wUDJxmwApEqD1PaGVFQj2Ro68DPcf9fjp2aJl&id=100068698221421,0,0,Photos,,,,,Lifetime,486,206,26,21,4,1,24,7,17,,0,,,,,,,
1.20452E+15,1.00069E+14,Juankada Zia,"I'll be OTW! 🏃‍♀️

Saan naman ang punta natin, Zianatics? 🤨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","I'll be OTW! 🏃‍♀️

Saan naman ang punta natin, Zianatics? 🤨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",11,2/12/2026 0:00,N/A,https://www.facebook.com/reel/25731792689764472/,0,0,Videos,,,,,Lifetime,250,159,11,10,0,1,1,1,,,0,957.085,4.472,0,,,0,0
1.2038E+15,1.00069E+14,Juankada Zia,"My recent LSS!!!🥰

Pwedeng sabihin niyo 'to sakanya? 🎵🎶

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","My recent LSS!!!🥰

Pwedeng sabihin niyo 'to sakanya? 🎵🎶

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",50,2/11/2026 2:01,uploaded,https://www.facebook.com/reel/1441963694320247/,1,0,Videos,,,,,Lifetime,152,102,10,9,1,0,4,4,,,0,807.908,6.568,0,,,0,0
1.20365E+15,1.00069E+14,Juankada Zia,"Black & White. A Timeless color-combi 🤍🖤

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/11/2026 0:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02S29F4PmjNFTRUSGEHoAD8svwegZBx8S3XpHtFLubNjJivHEUWyi7CrBFNTuCFiHsl&id=100068698221421,0,0,Photos,,,,,Lifetime,463,217,25,22,2,1,23,8,15,,0,,,,,,,
1.20232E+15,1.00069E+14,Juankada Zia,"Man, I feel just like a ROCKSTAR! 🤘🎸

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Man, I feel just like a ROCKSTAR! 🤘🎸

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",20,2/10/2026 23:00,N/A,https://www.facebook.com/reel/1237645528549930/,0,0,Videos,,,,,Lifetime,196,108,22,11,10,1,4,4,,,0,1147.748,7.173,0,,,0,0
1.20231E+15,1.00069E+14,Juankada Zia,"Small BTS while slaying in the all black fit! 🖤

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Small BTS while slaying in the all black fit! 🖤

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",18,2/10/2026 2:00,N/A,https://www.facebook.com/reel/922995686775208/,0,0,Videos,,,,,Lifetime,131,55,8,6,1,1,1,1,,,0,515.687,4.604,0,,,0,0
1.20231E+15,1.00069E+14,Juankada Zia,"BLACK ON BLACK ON BLACK! 🕶

Check out the OOTD from yesterday's live 🤙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/9/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0zFbuNtDxdZGeZxbYLRcNnZLPWwvntjEKUSwEeXYY17iD6nVqUFeYNdTcyvoigt2Gl&id=100068698221421,0,0,Photos,,,,,Lifetime,393,190,20,18,1,1,22,7,15,,0,,,,,,,
1.20279E+15,1.00069E+14,Juankada Zia,"Bakit ang daming sinasabi? 🤨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Bakit ang daming sinasabi? 🤨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",10,2/9/2026 20:01,N/A,https://www.facebook.com/reel/1531690524602886/,1,0,Videos,,,,,Lifetime,283,125,20,15,3,2,3,3,,,0,1265.594,5.941,0,,,0,0
1.20193E+15,1.00069E+14,Juankada Zia,"Hosting highlights from our live yesterday!!! 💖

Watch out for more kulitan and good vibes only on COLOR GAME LIVE of Juan365 Studios! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Hosting highlights from our live yesterday!!! 💖

Watch out for more kulitan and good vibes only on COLOR GAME LIVE of Juan365 Studios! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",26,2/9/2026 5:00,N/A,https://www.facebook.com/reel/1867020370645186/,0,0,Videos,,,,,Lifetime,160,80,8,7,0,1,1,1,,,0,1192.66,8.834,0,,,0,0
1.20216E+15,1.00069E+14,Juankada Zia,"felt pretty blue ❌
FELT PRETTY IN BLUE ✅💙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/9/2026 2:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02wBUnZ7MP2h99nPCuocax8jtNq7Byec5DfZq7EWv2YYiCfoMGTZhDgZvanGfY2f4Hl&id=100068698221421,0,0,Photos,,,,,Lifetime,113,55,6,4,1,1,6,3,3,,0,,,,,,,
1.20211E+15,1.00069E+14,Juankada Zia,"🍊 you glad that I'm this pretty?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/9/2026 0:17,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02AcavxAXjT6JmMYZqGV79h3N5Psgu3S2Z6DKH9jjq3WaDWfKSLpt4xGdvd8qCJRRJl&id=100068698221421,0,0,Photos,,,,,Lifetime,423,187,16,13,2,1,19,8,11,,0,,,,,,,
1.20192E+15,1.00069E+14,Juankada Zia,"She's a BADDIE in the corporate world! 👩‍💼💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","She's a BADDIE in the corporate world! 👩‍💼💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",16,2/8/2026 23:00,N/A,https://www.facebook.com/reel/1633830334334888/,0,0,Videos,,,,,Lifetime,316,182,21,18,2,1,1,1,,,0,1516.781,5.596,0,,,0,0
1.20109E+15,1.00069E+14,Juankada Zia,"before | AFTER!!! 💖

Start the week with me, Zianatics! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","before | AFTER!!! 💖

Start the week with me, Zianatics! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",25,2/7/2026 20:00,N/A,https://www.facebook.com/reel/3064384820427304/,1,0,Videos,,,,,Lifetime,223,179,10,9,1,0,3,3,,,0,1435.91,7.288,0,,,0,0
1.19761E+15,1.00069E+14,Juankada Zia,"Naniniwala ako na when YOU SMELL GOOD, YOU FEEL GOOD!!! 💖👃

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Naniniwala ako na when YOU SMELL GOOD, YOU FEEL GOOD!!! 💖👃

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",15,2/7/2026 2:00,N/A,https://www.facebook.com/reel/761620976991009/,0,0,Videos,,,,,Lifetime,343,287,9,8,1,0,6,6,,,0,1713.603,5.97,0,,,0,0
1.19761E+15,1.00069E+14,Juankada Zia,"Magpapa-cute muna ako Zianatics ah! 🫣

Okay lang ba? 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Magpapa-cute muna ako Zianatics ah! 🫣

Okay lang ba? 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",7,2/6/2026 23:00,N/A,https://www.facebook.com/reel/828605556911962/,0,0,Videos,,,,,Lifetime,286,199,11,7,4,0,4,4,,,0,944.734,4.435,0,,,0,0
1.20026E+15,1.00069E+14,Juankada Zia,,,0,2/6/2026 20:46,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0sCcNmtjytVxzHXnPRdxPGgCEME1sczjqpS98ASLBBsk2LbbqyysJj4TKYJMutNjFl&id=100068698221421,0,1,Photos,,,,,Lifetime,75,38,4,3,1,0,1,1,,,0,,,,,,,
1.19761E+15,1.00069E+14,Juankada Zia,"LOOK: Your little 🌺🌹 from our live earlier this week!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","LOOK: Your little 🌺🌹 from our live earlier this week!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",18,2/6/2026 2:00,N/A,https://www.facebook.com/reel/882216544540788/,0,0,Videos,,,,,Lifetime,307,135,13,11,0,2,3,3,,,0,1532.456,6.009,0,,,0,0
1.19759E+15,1.00069E+14,Juankada Zia,"Nakisama ang lighting sa Modern Chinese aesthetic natin! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/5/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02mWMjhoXM4mdW53QWpDfCtH7UYJEQ2XRzVjbgmMNokqsB7omxkXsvrN2tBLHMvuNgl&id=100068698221421,0,0,Photos,,,,,Lifetime,423,190,17,14,2,1,16,5,11,,0,,,,,,,
1.1993E+15,1.00069E+14,Juankada Zia,"As a corpo-baddie today! 👩‍💼👩‍💻

Check out the OOTD Zianatics! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/5/2026 17:47,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02iBAY63kvwVE5Dgetn5cKVrXfBPxDCTztxsGLL4E3WMFkRGwNkRccr4wfVAxvmAASl&id=100068698221421,0,0,Photos,,,,,Lifetime,579,250,27,24,2,1,30,5,25,,0,,,,,,,
1.19761E+15,1.00069E+14,Juankada Zia,"OBSESSED with this color on me!!! 💜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","OBSESSED with this color on me!!! 💜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",17,2/5/2026 2:00,N/A,https://www.facebook.com/reel/1412009603699700/,0,0,Videos,,,,,Lifetime,293,156,30,23,6,1,3,3,,,0,1688.656,6.809,0,,,0,0
1.19759E+15,1.00069E+14,Juankada Zia,"Streetwear but make it classy as well! 🤙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/4/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02Ywi3dbw2z3XdkQEeiTrXthfLx7wjyNWV9QioJfRq31eBh17Bh9XCjcQx9MPNRcdEl&id=100068698221421,0,0,Photos,,,,,Lifetime,543,233,21,16,4,1,39,13,26,,0,,,,,,,
1.19856E+15,1.00069E+14,Juankada Zia,,,0,2/4/2026 21:04,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02nncz1ck6MYh9GcQbR3EumYUeMxzC6cEhUUUFqAjCsJAnhRv6AS3njjwwBogWfcaLl&id=100068698221421,0,1,Photos,,,,,Lifetime,168,73,12,9,3,0,14,13,1,,0,,,,,,,
1.19844E+15,1.00069E+14,Juankada Zia,"Thrilling Thursday Zianatics! 💖

Check out our OOTD for today!!! 👚

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/4/2026 17:39,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid03512duZ8Ji5yoUVKp86uw8QkwcpsZkb3wWQJaZFNMCNmVFCN4Y8fiqiWQVW1TYNagl&id=100068698221421,0,0,Photos,,,,,Lifetime,653,299,19,17,1,1,50,9,41,,0,,,,,,,
1.19786E+15,1.00069E+14,Juankada Zia,"Eat it up!!! 😘🤙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Eat it up!!! 😘🤙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",10,2/4/2026 2:00,N/A,https://www.facebook.com/reel/1168750805097934/,1,0,Videos,,,,,Lifetime,476,279,24,19,4,1,5,5,,,0,2048.858,5.582,0,,,0,0
1.19775E+15,1.00069E+14,Juankada Zia,"Ang lucky color mo today ay... BLUE! 💙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/3/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02EjRmiAVjxCduCasdCPbSXf6yBvcfX3bQpd4JNFMk2ca3LhYc6LSKCsM1y6zTSLmJl&id=100068698221421,0,0,Photos,,,,,Lifetime,539,261,24,20,2,2,26,8,18,,0,,,,,,,
1.19602E+15,1.00069E+14,Juankada Zia,"Cutesy girl ang peg natin for today! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Cutesy girl ang peg natin for today! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",13,2/3/2026 2:00,N/A,https://www.facebook.com/reel/1978210626069469/,0,0,Videos,,,,,Lifetime,453,306,24,18,5,1,5,5,,,0,2204.925,5.895,0,,,0,0
1.19602E+15,1.00069E+14,Juankada Zia,"Lady in RED ang atake! ❤️

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Lady in RED ang atake! ❤️

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",20,2/2/2026 23:00,N/A,https://www.facebook.com/reel/4325853887672710/,0,0,Videos,,,,,Lifetime,251,172,21,17,2,2,2,2,,,0,1241.622,5.829,0,,,0,0
1.19684E+15,1.00069E+14,Juankada Zia,,,0,2/2/2026 20:11,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0EzwJyQD145Jm8KPjSrUwueFECRnGjpYN6MrGvbKiXvT8ahM27YzER1JcRezsh4b3l&id=100068698221421,0,1,Text,,,,,Lifetime,62,48,6,5,1,0,4,4,,,0,,,,,,,
1.19602E+15,1.00069E+14,Juankada Zia,"Hindi naman masakit. Parang kagat lang ng DINOSAUR! 🦖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Hindi naman masakit. Parang kagat lang ng DINOSAUR! 🦖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",16,2/2/2026 2:00,N/A,https://www.facebook.com/reel/3743850549084754/,0,0,Videos,,,,,Lifetime,389,270,14,11,2,1,3,3,,,0,1578.3,4.782,0,,,0,0
1.19602E+15,1.00069E+14,Juankada Zia,"Tara na!

Sasama ba kayo sakin Zianatics?🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Tara na!

Sasama ba kayo sakin Zianatics?🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",15,2/1/2026 23:00,N/A,https://www.facebook.com/reel/1212411577189226/,0,0,Videos,,,,,Lifetime,232,118,11,10,0,1,0,,,,0,868.366,4.363,0,,,0,0
1.19546E+15,1.00069E+14,Juankada Zia,"Are you gonna pick up when I call? 📞

BTS from our COLOR GAME LIVE!!! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Are you gonna pick up when I call? 📞

BTS from our COLOR GAME LIVE!!! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",7,2/1/2026 21:00,N/A,https://www.facebook.com/reel/1212049091020607/,0,0,Videos,,,,,Lifetime,238,108,9,6,2,1,1,1,,,0,634.029,3.623,0,,,0,0
1.19546E+15,1.00069E+14,Juankada Zia,"Overdrive!!! 

Hmm mmm?🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Overdrive!!! 

Hmm mmm?🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",10,2/1/2026 1:00,N/A,https://www.facebook.com/reel/24899828436357430/,0,0,Videos,,,,,Lifetime,336,276,5,5,0,0,0,,,,0,1239.457,4.303,0,,,0,0
1.1955E+15,1.00069E+14,Juankada Zia,"Hi Zianatics! 💖

Ngayong month of Love, sabayan niyo ako in giving much love, care, and luck sa atinh Juankada! 😘❤️

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,1/31/2026 23:10,N/A,https://www.facebook.com/photo.php?fbid=1195498499416746&set=a.383650393934898&type=3,0,0,Photos,,,,,Lifetime,573,300,26,24,1,1,6,6,,,0,,,,,,,
