Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Total clicks,Other Clicks,Link Clicks,Matched Audience Targeting Consumption (Photo Click),Approximate content monetization earnings,Negative feedback from users: Hide all,Ad CPM (USD),Ad impressions
1.22114E+17,6.15856E+13,JuanKada Star,🧋,"Quick escape from work with Mam Jess and Juankada Host Jedi! 🫶

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",28,2/12/2026 5:00,N/A,https://www.facebook.com/reel/1912443939370949/,1,0,Videos,,,,,Lifetime,1151,108,14,9,2,3,1012.193,3.124,0,3,3,,,0,,0,0
1.22114E+17,6.15856E+13,JuanKada Star,Congratulations to all winners ✨️🎉🫶,,0,2/12/2026 4:34,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02x58Xxv2UETKkR7auPzzLoDxkoZSS9gauNYnXDa9Y37QeErvqmwfhEydFZCUKvjfJl,0,1,Photos,,,,,Lifetime,349,131,25,16,9,0,,,,33,25,,8,0,,,
1.22114E+17,6.15856E+13,JuanKada Star,X150 🤑,"Shoutout to all my sexy, Star Babies! 💋

Tune in lang lagi sa Color Game live! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",18,2/12/2026 3:00,N/A,https://www.facebook.com/reel/1431980805008009/,1,0,Videos,,,,,Lifetime,1213,142,22,14,3,5,1294.544,3.585,0,10,10,,,0,,0,0
1.22114E+17,6.15856E+13,JuanKada Star,🤟🏻,"Just another day, just another slay 💃

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",17,2/11/2026 20:00,N/A,https://www.facebook.com/reel/1957162514879049/,1,0,Videos,,,,,Lifetime,1293,242,23,14,5,4,1329.045,3.041,0,7,7,,,0,,0,0
1.22114E+17,6.15856E+13,JuanKada Star,🧡🤍,"Orange vibes, starry skies ✨🧡 Bringing the sunshine wherever I go!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsfypシ゚",19,2/11/2026 5:00,N/A,https://www.facebook.com/reel/1284430756885395/,1,0,Videos,,,,,Lifetime,1298,222,34,25,5,4,2084.004,4.641,0,6,6,,,0,,0,0
1.22114E+17,6.15856E+13,JuanKada Star,"Olive mood 💚

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",,0,2/11/2026 3:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02SfvXRDxLq7X3j8b4mnAUf5kNBU2S1s2pqKpwmF3WmbhnPrMn3W6Mh6CoquhYBiWyl,0,0,Photos,,,,,Lifetime,360,171,32,23,4,5,,,,19,12,,7,0,,,
1.22114E+17,6.15856E+13,JuanKada Star,"🚨 Huwag ka nang mag-isip, sali na agad! 𝐅𝐑𝐄𝐄 𝟐𝟎𝟎 𝐂𝐑𝐄𝐃𝐈𝐓𝐒 si 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐒𝐭𝐚𝐫 para sa inyo!

👉 𝐅𝐨𝐥𝐥𝐨𝐰 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐒𝐭𝐮𝐝𝐢𝐨𝐬 (https://www.facebook.com/Juan365Studios/)
👉 Leave a 𝐫𝐞𝐯𝐢𝐞𝐰
👉 𝐅𝐨𝐥𝐥𝐨𝐰 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐒𝐭𝐚𝐫 (https://www.facebook.com/JuanKadaStarOfficialPage)
👉 Comment screenshot

Limited sa 𝟐𝟎 𝐥𝐮𝐜𝐤𝐲 𝐰𝐢𝐧𝐧𝐞𝐫𝐬! 🔥

#Juan365 #Juan365Studios #AllInJuanSaSaya #JuanKada #JuankadaStar",,0,2/11/2026 1:34,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0tZnKDXyBCisrqzPNKzRV3Ux5ZDHoWCn9VcwzfFmX3XykpqzQDGBqWrXKFMPHVJzdl,0,1,Photos,,,,,Lifetime,406,170,50,37,11,2,,,,36,27,,9,0,,,
1.22114E+17,6.15856E+13,JuanKada Star,"Let your colors shine, Star Babies!

Abangan ako lagi sa Color Game Live and be part of the fun! 🫶

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",,0,2/10/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02A2j1dHFHjpSgxeHPdenkNBBPSBSQJK1Q31e7h7c8Gr5o85ZfkF1qaMFcfFvb2Hjbl,0,0,Photos,,,,,Lifetime,182,81,14,9,1,4,,,,11,4,,7,0,,,
1.22114E+17,6.15856E+13,JuanKada Star,"Ako pa rin ba ang nasa puso niyo, Star Babies? 

Heart this if yes! 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights","Ako pa rin ba ang nasa puso niyo, Star Babies? 

Heart this if yes! 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",15,2/10/2026 5:00,N/A,https://www.facebook.com/reel/1266545885366725/,1,0,Videos,,,,,Lifetime,1198,140,21,15,1,5,1009.697,2.828,0,2,2,,,0,,0,0
1.22114E+17,6.15856E+13,JuanKada Star,"Star Babies, kumain na ba kayo today?

Kumain tayo ng tama para always healthy at may energy araw-araw 💚

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",,0,2/10/2026 3:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02JVJ9kRsp8oVgdMKoFSHkbqbnwaShaP3xRL4WC6mJFNRudRYHBF5X65pCBQJEYkful,0,0,Photos,,,,,Lifetime,267,116,13,9,0,4,,,,7,4,,3,0,,,
1.22114E+17,6.15856E+13,JuanKada Star,Live until 2pm 🫶,,0,2/9/2026 20:13,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0WPWGYWhcs8BXCksxCggDCtz4osxxg1NkNNdiHLZjwnwa7oZnVKumi4vY8gjRkA3ml,0,1,Text,,,,,Lifetime,56,68,13,9,4,0,,,,5,5,,,0,,,
1.22114E+17,6.15856E+13,JuanKada Star,Abangan niyo ko star babies 💫⭐️🫶,,0,2/9/2026 20:12,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0jGB8DPTqxyR43WZ2n3zP4XF6ZxGvUEXYpPHKXdiWR6xdkbu569MxXF9dc6bMi5SUl,0,1,Photos,,,,,Lifetime,131,62,7,6,0,1,,,,14,4,7,3,0,,,
1.22114E+17,6.15856E+13,JuanKada Star,"Gusto mo bang sumaya at manalo? Watch me LIVE sa COLOR GAME LIVE at baka ikaw na ang sunod na manalo! 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",,0,2/9/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02gxHMRhFzMRKEA5nxwnZ3C4N7THEEGBbGuu14UeADDEoQvaiN5yxd52nyMawFGaiZl,0,0,Photos,,,,,Lifetime,185,73,14,10,0,4,,,,7,4,,3,0,,,
1.22113E+17,6.15856E+13,JuanKada Star,🤟🏻,"Quick fit check ✅

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",15,2/9/2026 5:01,N/A,https://www.facebook.com/reel/2718491255203812/,1,0,Videos,,,,,Lifetime,1390,277,21,17,1,3,2475.639,4.873,0,6,6,,,0,,0,0
1.22113E+17,6.15856E+13,JuanKada Star,✨💫⭐️,"Shining so bright ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",15,2/9/2026 3:01,N/A,https://www.facebook.com/reel/1589365718772189/,1,0,Videos,,,,,Lifetime,1205,146,23,16,4,3,991.744,2.709,0,4,4,,,0,,0,0
1.22113E+17,6.15856E+13,JuanKada Star,🖤,"Sulitin ang Sunday, relax muna, at samahan ulit ako bukas sa Color Game Live 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",25,2/8/2026 20:37,N/A,https://www.facebook.com/reel/860759100110529/,0,0,Videos,,,,,Lifetime,1146,101,23,15,6,2,1197.669,3.731,0,5,5,,,0,,0,0
1.22113E+17,6.15856E+13,JuanKada Star,,,0,2/8/2026 11:48,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02eSGXBVYDHXQsKsHzaEFe9SZqsjZU6W7hjLZaqPse3C78BNqx4hX2kuzA6pJArtCVl,0,1,Photos,,,,,Lifetime,92,40,6,6,0,0,,,,2,2,,,0,,,
1.22113E+17,6.15856E+13,JuanKada Star,"On Sundays, we wear black — bold, strong, and classy🖤

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",,0,2/8/2026 5:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0btHnPLQrcdEWUfUCZaPkL8som4FCcBcufSWDGhYpNuiX6ZSzJ1bd7g2o7ZXsSgxrl,0,0,Photos,,,,,Lifetime,846,440,25,19,2,4,,,,59,13,,46,0,,,
1.22113E+17,6.15856E+13,JuanKada Star,Binibini 🩵💙,"Shoutout to all binibini’s out there! 🫶🏻 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo #followersreels",25,2/8/2026 3:01,N/A,https://www.facebook.com/reel/1951594526240385/,1,0,Videos,,,,,Lifetime,1476,261,141,134,2,5,2880.27,4.808,0,10,10,,,0,,0,0
1.22113E+17,6.15856E+13,JuanKada Star,"Salamat sa mga nakilaro, nakikulit at nakisaya sa amin kanina. Magkikita muli tayo bukas 6am-2pm star babies 🫰🫶💫⭐️",,0,2/8/2026 1:15,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0D1Aj7HEVE9aFLfm8bmPFmX1pkhKd4myvMGJieYS18vzha6vUkfijNJG1aCtpfj3Pl,0,1,Text,,,,,Lifetime,49,58,11,8,3,0,,,,4,4,,,0,,,
1.22113E+17,6.15856E+13,JuanKada Star,🩶,,0,2/8/2026 0:48,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02n15HHp4fUS9Gv9edU7pyb5kFBq8mJYhMuGRTT8sd6L5GVENrD3aLwB37vRhKM1apl,0,1,Text,,,,,Lifetime,49,52,8,8,0,0,,,,7,7,,,0,,,
1.22113E+17,6.15856E+13,JuanKada Star,Skydome ✨,"A quick escape 🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",34,2/7/2026 20:00,N/A,https://www.facebook.com/reel/1586982609177838/,1,0,Videos,,,,,Lifetime,1130,78,127,122,0,5,1013.243,3.247,0,2,2,,,0,,0,0
1.22113E+17,6.15856E+13,JuanKada Star,Mama 🤭,"Hi mama? 🙈

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",12,2/7/2026 5:00,N/A,https://www.facebook.com/reel/1971790243754154/,1,0,Videos,,,,,Lifetime,1551,133,145,135,4,6,3165.985,5.131,0,14,14,,,0,,0,0
1.22113E+17,6.15856E+13,JuanKada Star,"Slay the day! ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/7/2026 3:01,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0YPpCfb8hRGEE7dia8m1ArB1yy9N5aadb49k4Yqy73egJRVdJtN5vboKqS7mdTctTl,0,0,Photos,,,,,Lifetime,353,133,20,11,6,3,,,,28,11,,17,0,,,
1.22113E+17,6.15856E+13,JuanKada Star,"With Juankada hosts Lance, Alex & Zia — good vibes, good people! 💛

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/6/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid09X29Y9DepEFm7hzPBJjNRRPANzbypiDYGzcw7ZaS8joVoxpZxyD8Xh8Q6dRnE87rl,0,0,Photos,,,,,Lifetime,408,186,21,16,2,3,,,,16,4,,12,0,,,
1.22113E+17,6.15856E+13,JuanKada Star,🩶,"Catch me shining, catching all the happy vibes ⭐

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",17,2/6/2026 5:01,N/A,https://www.facebook.com/reel/1458066185742062/,1,0,Videos,,,,,Lifetime,1228,158,14,10,2,2,1136.756,2.96,0,4,4,,,0,,0,0
1.22113E+17,6.15856E+13,JuanKada Star,Friday 🩶🤍,"It's friYAY, Star Babies! Anong plans niyo this weekend? 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsfypシ゚",28,2/6/2026 1:35,N/A,https://www.facebook.com/reel/1342361504578102/,0,0,Videos,,,,,Lifetime,1141,91,24,19,2,3,771.989,2.443,0,5,5,,,0,,0,0
1.22113E+17,6.15856E+13,JuanKada Star,Mahalin moko ng lubos 🫶🏻,"Mahalin niyo ko ng lubos star babies 🫶🏻💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels #followerseveryone",12,2/5/2026 20:00,N/A,https://www.facebook.com/reel/4283558905245035/,1,0,Videos,,,,,Lifetime,1316,182,31,22,5,4,2023.02,4.816,0,17,17,,,0,,0,0
1.22113E+17,6.15856E+13,JuanKada Star,"Tinamaan na talaga ‘ko sa inyo, Star Babies! 🙂‍↔️🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Tinamaan na talaga ‘ko sa inyo, Star Babies! 🙂‍↔️🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",15,2/5/2026 5:01,N/A,https://www.facebook.com/reel/1212926023887707/,1,0,Videos,,,,,Lifetime,1427,254,32,20,7,5,2126.226,3.872,0,4,4,,,0,,0,0
1.22112E+17,6.15856E+13,JuanKada Star,"Sweet by heart, not just by looks 🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",,0,2/5/2026 3:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0gKNTWR4KzkEKxAMT2q5JDjNwvBDQgf1iJm8Np7tQjaKkaCUtuha62DBMb6WqeuoAl,0,0,Photos,,,,,Lifetime,224,92,285,282,0,3,,,,6,5,,1,0,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"masetala with juankada star! ung cuteness nalang namin i-mix mix namin 🙈

#JuankadaJedi #JediBabes #JuankadaStar #masetala #trendingreels #fyp #highlightseveryone #fypviralシ","masetala with juankada star! ung cuteness nalang namin i-mix mix namin 🙈

#JuankadaJedi #JediBabes #JuankadaStar #masetala #trendingreels #fyp #highlightseveryone #fypviralシ",14,2/4/2026 20:01,N/A,https://www.facebook.com/reel/1246655860706855/,1,0,Videos,,,,,Lifetime,1440,224,21,16,3,2,2724.135,5.57,0,16,16,,,0,,0,0
1.22112E+17,6.15856E+13,JuanKada Star,💖,"Choose joy today, Star Babies! ✨

Comment ""😊"" kung masaya ka rin today!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #followersreels",17,2/4/2026 20:00,N/A,https://www.facebook.com/reel/2170856400324727/,1,0,Videos,,,,,Lifetime,1203,100,290,285,3,2,1181.165,3.433,0,7,7,,,0,,0,0
1.22112E+17,6.15856E+13,JuanKada Star,"Kakayanin ko naman… UMIYAK 😭

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Kakayanin ko naman… UMIYAK 😭

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",16,2/4/2026 5:24,N/A,https://www.facebook.com/reel/918224663959047/,0,0,Videos,,,,,Lifetime,2224,961,318,309,3,6,5630.762,4.619,0,15,15,,,0,,0,0
1.22112E+17,6.15856E+13,JuanKada Star,"Unbothered. Glowing. Thriving. 🍃

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlightseveryone #fypviralシ",,0,2/4/2026 4:25,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02aBZcruERwJ92DuAVPzvWRjtfVM92cn2aQPwdXfsVHG318AxEW3SW785TDsXcCrh7l,0,0,Photos,,,,,Lifetime,319,130,288,284,1,3,,,,14,3,,11,0,,,
1.22112E+17,6.15856E+13,JuanKada Star,"Main character energy 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlightseveryone #fypviralシ",,0,2/3/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid028zSWtAzbSSULoz7bsznM1k3iG6QvYbr7GYN7TwrGAvVX6CGw5cuH981xMncZa3ixl,0,0,Photos,,,,,Lifetime,1467,838,327,310,9,8,,,,41,23,,18,0,,,
1.22112E+17,6.15856E+13,JuanKada Star,"Quick break between busy days with Direc Prey and Jhay, HMUA Yuki and Juankada Hosy Jedi ❤️✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Quick break between busy days with Direc Prey and Jhay, HMUA Yuki and Juankada Hosy Jedi ❤️✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",37,2/3/2026 5:00,N/A,https://www.facebook.com/reel/1226469715674247/,1,0,Videos,,,,,Lifetime,1235,121,293,284,3,6,1047.526,2.713,0,3,3,,,0,,0,0
1.22112E+17,6.15856E+13,JuanKada Star,"What’s going on, Star Babies? 🤭

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","What’s going on, Star Babies? 🤭

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",24,2/2/2026 20:07,N/A,https://www.facebook.com/reel/1585346642783747/,1,0,Videos,,,,,Lifetime,1849,627,33,22,5,6,6371.015,7.11,0,28,28,,,0,,0,0
1.22112E+17,6.15856E+13,JuanKada Star,"Always shining and smiling ✨

How’s your day, Star Babies? Heart this if you’re feeling the good vibes today 💫

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlight #fypviralシ #reelsfypシ","Always shining and smiling ✨

How’s your day, Star Babies? Heart this if you’re feeling the good vibes today 💫

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlight #fypviralシ #reelsfypシ",25,2/2/2026 6:51,N/A,https://www.facebook.com/reel/1133130572125904/,0,0,Videos,,,,,Lifetime,2380,255,300,293,3,4,2471.225,3.451,0,8,8,,,0,,0,0
1.22112E+17,6.15856E+13,JuanKada Star,💜,"Why’re you so obsessed with me? 😌

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚viralシ #highlights #reelschallenge",36,2/1/2026 19:29,N/A,https://www.facebook.com/reel/1661842341895020/,0,0,Videos,,,,,Lifetime,1399,338,301,293,2,6,2202.484,3.997,0,16,16,,,0,,0,0
1.22112E+17,6.15856E+13,JuanKada Star,"With your Juankada Hosts! 🫶🏻

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/1/2026 3:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0m9pd7daUDA61JELcjAuh49kiiJuwfXFHbqLwdQfhEJ4Gg538yHnnNSRsrrkfW9iwl,0,0,Photos,,,,,Lifetime,2146,1098,26,21,0,5,,,,162,43,,119,0,,,
1.22112E+17,6.15856E+13,JuanKada Star,#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies,,0,1/31/2026 19:11,N/A,https://www.facebook.com/photo.php?fbid=122111567013185509&set=a.122101646277185509&type=3,0,0,Photos,,,,,Lifetime,1,1,291,286,1,4,,,,0,,,,0,,,
1.22112E+17,6.15856E+13,JuanKada Star,Winning feels brighter with STAR ✨💫⭐️,,0,1/31/2026 19:09,N/A,https://www.facebook.com/photo.php?fbid=122111566017185509&set=a.122098993131185509&type=3,0,0,Photos,,,,,Lifetime,266,123,304,298,2,4,,,,10,8,,2,0,,,
1.22112E+17,6.15856E+13,JuanKada Star,"It’s officially the month of love, Starbabies! 🩷

Ready na ba kayo sa kilig at swerte? Watch me lang palagi Color Game LIVE! See you there!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypviralシ #highlights",,0,1/31/2026 17:09,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid033t9os7VsLsXdoJJcWHt3NoKE4HN2F5DYz6BFHvzMkRxgyvpQAekpPvJrEXdQ26jVl,0,0,Photos,,,,,Lifetime,766,285,34,26,3,5,,,,46,18,,28,0,,,
1.22112E+17,6.15856E+13,JuanKada Star,Let's go star babies! 😍❤️,,0,1/31/2026 15:43,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02cH7ZvUFbDAvc1fLKD3pWFZXE1CbbRzsP4BqPpehqM1P5sDdqfaHxyHVa2HjoubABl,0,1,Text,,,,,Lifetime,52,59,7,6,1,0,,,,3,3,,,0,,,
1.22111E+17,6.15856E+13,JuanKada Star,February na agad ❤️,,0,1/31/2026 7:27,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0EV1PzaTLvbPhBejU7o5264t56wMgKD83uqpq8zzcib6uUBTMkBU5G1qRU3Fpmkx6l,0,1,Text,,,,,Lifetime,62,65,4,4,0,0,,,,2,2,,,0,,,
1.22111E+17,6.15856E+13,JuanKada Star,Join now Star babies 🫶,,0,1/31/2026 4:35,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02518i6vTw9svXTJnj5To1mCmhAzrkouX8yoMsMS8JXqjuAQVTdo7PFuDZozNrNRQfl,0,1,Photos,,,,,Lifetime,133,64,5,5,0,0,,,,4,2,,2,0,,,
1.22111E+17,6.15856E+13,JuanKada Star,Quick Escape 🫶🏻,"Wag kalimutang mag take ng break, Star Babies!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypviralシ #reelsfypシ #highlightsシ゚ #followersreels",11,1/31/2026 4:27,N/A,https://www.facebook.com/reel/4266532373625883/,0,0,Videos,,,,,Lifetime,1364,240,294,288,1,5,1506.297,3.274,0,15,15,,,0,,0,0
1.22111E+17,6.15856E+13,JuanKada Star,Star babies samahan niyo kami until 10pm 🫰🫶☺️,,0,1/31/2026 2:02,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0d3THNjw9isUdwVmzichmEFsuHRsbaCCVTkYsWGfATXt7d7kdiq2QKwbjHUoooVA9l,0,1,Text,,,,,Lifetime,101,85,5,5,0,0,,,,15,15,,,0,,,
1.22111E+17,6.15856E+13,JuanKada Star,💜,,0,1/31/2026 0:05,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid037n7EtS3a8ziFw1QCzhV4dhvueb5Sf9Qq1HbtcxgqLGnRNZToR8XqJ7DxpbcYHxggl,0,1,Photos,,,,,Lifetime,187,80,10,8,1,1,,,,13,3,,10,0,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,SEXBOMB sa MUNTINLUPA?! 😱,"SEXBOMB sa MUNTINLUPA?! 😱

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",275,2/15/2026 23:44,N/A,https://www.facebook.com/reel/1709337093780118/,0,0,Videos,,,,,Lifetime,74,60,3,2,1,0,866.586,13.977,0,3,3,,,0,,0,0
1.22117E+17,6.15843E+13,Juankada Alexchoozy,Aling perpekta 🤣,"Aling perpekta 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",8,2/15/2026 4:30,N/A,https://www.facebook.com/reel/1277438970926865/,0,0,Videos,,,,,Lifetime,230,168,8,6,2,0,703.967,4.266,0,2,2,,,0,,0,0
1.22117E+17,6.15843E+13,Juankada Alexchoozy,"Congratulations Choozers!! Kung gusto mong maging winner, follow Juan365 Studios, Juan365 at follow nyo. Salamat choozers! 💙🧡",,0,2/15/2026 1:02,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02Nnd6h7wHc4VAq8ssGD617oRxR4MaWnxTL21UjdybGpFAy1jWQuU56Vf7jYEu5B5Al,0,1,Photos,,,,,Lifetime,561,267,31,25,4,2,,,,20,18,,2,0,,,
1.22117E+17,6.15843E+13,Juankada Alexchoozy,Araw ng mga NGUSO 🤣,"Sila: Happy kahapon

Me: Walang ka date kahapon 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",15,2/15/2026 1:00,N/A,https://www.facebook.com/reel/914118841227826/,0,0,Videos,,,,,Lifetime,148,132,5,4,1,0,546.957,4.34,0,1,1,,,0,,0,0
1.22117E+17,6.15843E+13,Juankada Alexchoozy,"Sapol sa sipol 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Sapol sa sipol 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",12,2/14/2026 18:55,N/A,https://www.facebook.com/reel/2001161167466541/,0,0,Videos,,,,,Lifetime,446,372,14,10,2,2,2364.107,6.548,0,11,11,,,0,,0,0
1.22117E+17,6.15843E+13,Juankada Alexchoozy,"Gusto ko lang malaman nyo, HAPPY VALENTINES! 🥰","Gusto ko lang malaman nyo, HAPPY VALENTINES! 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",15,2/14/2026 2:30,N/A,https://www.facebook.com/reel/2154640018402671/,0,0,Videos,,,,,Lifetime,429,361,14,9,2,3,2418.7,7.01,0,6,6,,,0,,0,0
1.22117E+17,6.15843E+13,Juankada Alexchoozy,Focus on the things that no one can take away from you,"Focus on the things that no one can take away from you

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",15,2/13/2026 23:30,N/A,https://www.facebook.com/reel/1364161132419917/,0,0,Videos,,,,,Lifetime,308,259,11,9,1,1,1519.872,6.055,0,5,5,,,0,,0,0
1.22117E+17,6.15843E+13,Juankada Alexchoozy,"EveryJuan: “Love is in the Air”
Me: “Love is in the Dice 🥰”

Happy Valentines Day Choozers. See you today from 6am to 2pm! Lezzgooo ❤️

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #HappyValentinesDay",,0,2/13/2026 15:04,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0NUH1rJ3K4zNw4pMgNZn6hBGWfHr9WS2Sjq9h3yJzDxqvRT5zWbKg9GeYjkgNoWtsl,0,0,Photos,,,,,Lifetime,400,188,18,11,5,2,,,,10,7,,3,0,,,
