"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Matched Audience Targeting Consumption (Video Click)","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions"
122110109829141115,61584233476725,"Juankada Papa Joe","What’s up mga ka-Joekada! Salamat sa pagsama sa amin sa live sa Juan365. We appreciate your effort and support.☺️💖 

Don’t forget to follow, like, and share! 💙

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ",,0,"01/02/2026 00:02",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ZkCrJ89gaV8gipe39qfsrEJuVKYmZ7YD1HBEV31N6U1Bp81EbS7rnBvraWPtuaibl&id=61584233476725,0,0,Photos,,,,,Lifetime,1021,391,26,20,3,3,61,29,32,,,,,,,
122110063743141115,61584233476725,"Juankada Papa Joe",,,0,"01/01/2026 16:04",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid032QWbRhSdMp2F6aFFeyrp6mSwbZx4NWVuSkqg1zwu4SaC7UhC3da7WkqSAsf3F1izl&id=61584233476725,0,1,Photos,,,,,Lifetime,183,68,5,5,0,0,4,4,,,,,,,,
122113859829145396,61584361885503,"Juankada Sabbie","Look who’s back Sabbies! 😉

Your Juankada Host Sabbie is ready to give you a happy days ahead!😘

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Look who’s back Sabbies! 😉

Your Juankada Host Sabbie is ready to give you a happy days ahead!😘

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",16,"01/09/2026 04:58",N/A,https://www.facebook.com/reel/887954503730230/,0,0,Videos,,,,,Lifetime,102,52,9,8,0,1,8,8,,,,652.08,8.58,0,0,0
122113832001145396,61584361885503,"Juankada Sabbie","Serving hot 🔥 Sabbie is on fire! 

Magsasabog tayo ng saya at enerhiya 2pm-10pm tayo today.

Ano pang hinihintay ninyo Sabbies. Log in sa Juan365app and website!🥳

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Serving hot 🔥 Sabbie is on fire! 

Magsasabog tayo ng saya at enerhiya 2pm-10pm tayo today.

Ano pang hinihintay ninyo Sabbies. Log in sa Juan365app and website!🥳

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",14,"01/09/2026 00:50",N/A,https://www.facebook.com/reel/752064567396318/,0,0,Videos,,,,,Lifetime,93,62,17,14,3,0,10,10,,,,609.387,9.375,0,0,0
122113829721145396,61584361885503,"Juankada Sabbie",💖🔥,,0,"01/09/2026 00:33",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0B1Vaxtz879J6zfJxFcD8x5QAwUWpjE2QLedAaqdtVtXejcA4QvQmPyttfzaeouJyl&id=61584361885503,0,1,Photos,,,,,Lifetime,60,33,6,5,1,0,4,4,,,,,,,,
122113638765145396,61584361885503,"Juankada Sabbie",💖💖,,0,"01/07/2026 23:17",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02k7JBpNa8UsjnpX6dzeRKC6rJnUPhAREbC2cSrMghc8grSN7fCGpBGrTw85e3vhAGl&id=61584361885503,0,1,Photos,,,,,Lifetime,162,81,30,20,8,2,9,4,5,,,,,,,
122113638675145396,61584361885503,"Juankada Sabbie","Can't wait to be with you Sabbies!☺️

See you on our LIVE tomorrow, 2pm! Can't wait to see me din ba?😍

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Can't wait to be with you Sabbies!☺️

See you on our LIVE tomorrow, 2pm! Can't wait to see me din ba?😍

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",14,"01/07/2026 23:16",N/A,https://www.facebook.com/reel/25940220165570591/,0,0,Videos,,,,,Lifetime,128,83,26,19,5,2,3,3,,,,702.45,7.553,0,0,0
122113419663145396,61584361885503,"Juankada Sabbie","Dahil daily maintenance tayo ng 1hr from 5am-6am.

Eto muna panuorin nyo 😜

Dont forget to log in sa Juan365 app and website🧡💙

Thankyou so much Sabbies for always supporting on my live! I’ll see you all on friday 2-10pm naman. 😘♥️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Dahil daily maintenance tayo ng 1hr from 5am-6am.

Eto muna panuorin nyo 😜

Dont forget to log in sa Juan365 app and website🧡💙

Thankyou so much Sabbies for always supporting on my live! I’ll see you all on friday 2-10pm naman. 😘♥️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",10,"01/06/2026 13:06",N/A,https://www.facebook.com/reel/882606100830683/,0,0,Videos,,,,,Lifetime,279,130,32,26,4,2,14,14,,,,1463.654,9.091,0,0,0
122113388703145396,61584361885503,"Juankada Sabbie","Goodmorning Sabbies! ☺️

Gising pa ba ang lahat? Watch me live and enjoy Color game 🧡💙

Makisaya, makilaro at sabay sabay naten abangan ang swerte nyo ngayon gabi!

Last night na ng nightshift ng inyong Sabbie girl kaya habol naaaa😉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Goodmorning Sabbies! ☺️

Gising pa ba ang lahat? Watch me live and enjoy Color game 🧡💙

Makisaya, makilaro at sabay sabay naten abangan ang swerte nyo ngayon gabi!

Last night na ng nightshift ng inyong Sabbie girl kaya habol naaaa😉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",43,"01/06/2026 10:01",N/A,https://www.facebook.com/reel/760136089827954/,0,0,Videos,,,,,Lifetime,141,102,22,18,2,2,4,4,,,,1147.134,10.151,0,0,0
122113372545145396,61584361885503,"Juankada Sabbie",🔥🔥,,0,"01/06/2026 08:04",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02xCKL3JDTgrEV6zWU5ekEzhPHVTchRPYZpbQLqmkURgqwynmAJFoVUksjy2ps1sx3l&id=61584361885503,0,1,Photos,,,,,Lifetime,177,77,14,14,0,0,6,3,3,,,,,,,
122113356297145396,61584361885503,"Juankada Sabbie","We are now Live Sabbies!😉

Ready na kayo sa Kagandahan ko? Ay sa Makulay na laro pala!😅😘

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",,0,"01/06/2026 06:14",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0aoUPX3TQpfR2wKvo64CAirFRXWLHGfkeuewKVhjWuLLeLZPoXmDwDXQzuPyL14rhl&id=61584361885503,0,0,Photos,,,,,Lifetime,311,131,26,21,2,3,20,2,18,,,,,,,
122113314087145396,61584361885503,"Juankada Sabbie","Hindi lang SAYA at SWERTE ang hatid ng isang Juankada host SABBIE 🥰

Hanggang dulo, Full of SAYAW & GOOD VIBES while playing 🔥💃 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Hindi lang SAYA at SWERTE ang hatid ng isang Juankada host SABBIE 🥰

Hanggang dulo, Full of SAYAW & GOOD VIBES while playing 🔥💃 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",24,"01/06/2026 00:49",N/A,https://www.facebook.com/reel/1356353379145059/,0,0,Videos,,,,,Lifetime,2813,471,248,209,35,4,344,344,,,,25595.568,14.055,0,0,0
122113153305145396,61584361885503,"Juankada Sabbie","HELLO SABBIES!☺

Handa na ba kayo ngayong gabi sa SAYA, EXCITEMENT, at SWERTE sa ating LIVE COLOR GAME?🎨

Swerte? MERON!
Saya? SAGAD!
Good vibes? UMAAPAW!🥳

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",,0,"01/05/2026 06:34",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0ZYC8DpPY3mwsa13hjLnULHxQCExBmcyyj5GwRTZHaWzDq1qsRbqEFbAfXrV7Gxzgl&id=61584361885503,0,0,Photos,,,,,Lifetime,1600,561,82,66,9,7,94,44,50,,,,,,,
122113106403145396,61584361885503,"Juankada Sabbie","Nakapanood ba ang lahat last Night Sabbies?☺
 
Your marilag Sabbie will go on live again tonight 10pm-5am😉 See you later Sabbies! 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Nakapanood ba ang lahat last Night Sabbies?☺
 
Your marilag Sabbie will go on live again tonight 10pm-5am😉 See you later Sabbies! 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",29,"01/05/2026 01:38",N/A,https://www.facebook.com/reel/1191048733145301/,0,0,Videos,,,,,Lifetime,329,184,33,26,6,1,28,28,,,,3230.55,13.631,0,0,0
122112998295145396,61584361885503,"Juankada Sabbie","Hello Sabbies!😍
Makisabay na sa LIVE ngayong gabi! ✨

Tara na sa Color Game para sabay-sabay tayong magbigay  kulay ngayong gabi para sa saya at swerte 💛💜💚

2026 na, paniguradong full ng good vibes at ngiti ang bawat kulay na ibibigay natin! 😄🎨

Huwag kalimutang follow, like, at share para mas marami ang makisaya! 💖

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #colorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Hello Sabbies!😍
Makisabay na sa LIVE ngayong gabi! ✨

Tara na sa Color Game para sabay-sabay tayong magbigay  kulay ngayong gabi para sa saya at swerte 💛💜💚

2026 na, paniguradong full ng good vibes at ngiti ang bawat kulay na ibibigay natin! 😄🎨

Huwag kalimutang follow, like, at share para mas marami ang makisaya! 💖

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #colorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",14,"01/04/2026 08:32",N/A,https://www.facebook.com/reel/914609281064708/,0,0,Videos,,,,,Lifetime,382,181,34,26,6,2,25,25,,,,2713.744,10.898,0,0,0
122112732405145396,61584361885503,"Juankada Sabbie","Rest day today ✨
Can’t let the Sabbies miss this pretty face 😉

See you tomorrow, Sabbies! 10PM–5AM 💙

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Rest day today ✨
Can’t let the Sabbies miss this pretty face 😉

See you tomorrow, Sabbies! 10PM–5AM 💙

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",14,"01/03/2026 02:15",N/A,https://www.facebook.com/reel/1438574924552910/,0,0,Videos,,,,,Lifetime,402,204,43,29,10,4,15,15,,,,2563.757,9.975,0,0,0
122112683475145396,61584361885503,"Juankada Sabbie","Juankada Sabbie updated their cover photo.",,0,"01/02/2026 18:40",N/A,https://www.facebook.com/photo.php?fbid=122112683475145396&set=a.122094606033145396&type=3,0,0,Photos,,,,,Lifetime,1,1,23,21,1,1,0,,,,,,,,,
122112583665145396,61584361885503,"Juankada Sabbie","Restday vibes activated Sabbies💆🏻‍♀️ 

Wanna share you how cute Juankada host Sabbie on her Pj’s 😜

What’s your favorite thing to do on your restday Sabbies? 😉♥️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #colorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Restday vibes activated Sabbies💆🏻‍♀️ 

Wanna share you how cute Juankada host Sabbie on her Pj’s 😜

What’s your favorite thing to do on your restday Sabbies? 😉♥️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #colorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",16,"01/02/2026 07:17",N/A,https://www.facebook.com/reel/1295049919113430/,0,0,Videos,,,,,Lifetime,413,186,32,27,4,1,14,14,,,,2727.404,9.99,0,0,0
122112532527145396,61584361885503,"Juankada Sabbie","Your juankada host Sabbie mantra 2026 ay maging loyal sa sarili! 😄🥰

Kayo Sabbies ano ang mantra nyo this 2026? Comment down below na 👇

Isingit nyo na sa mga mantra nyo ang pagiging loyal sa Colorgame live at sabay sabay tayong mag enjoy sa bawat kulay, tawanan at kulitin. 😍💖

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Your juankada host Sabbie mantra 2026 ay maging loyal sa sarili! 😄🥰

Kayo Sabbies ano ang mantra nyo this 2026? Comment down below na 👇

Isingit nyo na sa mga mantra nyo ang pagiging loyal sa Colorgame live at sabay sabay tayong mag enjoy sa bawat kulay, tawanan at kulitin. 😍💖

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",10,"01/02/2026 02:08",N/A,https://www.facebook.com/reel/749691031483944/,0,0,Videos,,,,,Lifetime,1418,273,60,53,5,2,102,102,,,,7225.995,8.716,0,0,0
122112504039145396,61584361885503,"Juankada Sabbie","🌈 HELLOOO SABBIES!!! 🌈

Samahan niyo ako palagi sa LIVE ha 💙
Sabay-sabay tayong ngumiti, tumawa, at magbigay ng kulay sa mga mata niyo ✨😊

Tag ka-Sabbies 👇
Follow & Share 💙

Good vibes lang tayo sa LIVE🎨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","🌈 HELLOOO SABBIES!!! 🌈

Samahan niyo ako palagi sa LIVE ha 💙
Sabay-sabay tayong ngumiti, tumawa, at magbigay ng kulay sa mga mata niyo ✨😊

Tag ka-Sabbies 👇
Follow & Share 💙

Good vibes lang tayo sa LIVE🎨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",35,"01/01/2026 23:06",N/A,https://www.facebook.com/reel/1508851590202757/,0,0,Videos,,,,,Lifetime,313,184,19,17,1,1,23,23,,,,3116.461,12.515,0,0,0
122109502179149417,61584482528597,"Juankada Shann","𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬! 😆

Tuloy-tuloy ang saya sa Juan365 Color Game LIVE! 🎨💛
Wag na magpahuli  follow me para updated ka sa kulitan at good vibes! 💖✨

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines #Juan365Live #ColorGameVibes #ShanshineEnergy #GoodVibesOnly #LuckyColor #FunTimesPH","𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬! 😆

Tuloy-tuloy ang saya sa Juan365 Color Game LIVE! 🎨💛
Wag na magpahuli  follow me para updated ka sa kulitan at good vibes! 💖✨

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines #Juan365Live #ColorGameVibes #ShanshineEnergy #GoodVibesOnly #LuckyColor #FunTimesPH",17,"01/01/2026 03:11",N/A,https://www.facebook.com/reel/2255762268282446/,0,0,Videos,,,,,Lifetime,130,108,5,5,0,0,3,3,,,,569.456,4.909,0,0,0
122111134551149417,61584482528597,"Juankada Shann","𝐈𝐧𝐬𝐭𝐚𝐧𝐭 𝐧𝐞𝐰 𝐜𝐞𝐥𝐥𝐩𝐡𝐨𝐧𝐞🤣

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #NewPhone #InstantUpgrade","𝐈𝐧𝐬𝐭𝐚𝐧𝐭 𝐧𝐞𝐰 𝐜𝐞𝐥𝐥𝐩𝐡𝐨𝐧𝐞🤣

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #NewPhone #InstantUpgrade",15,"01/09/2026 12:31",N/A,https://www.facebook.com/reel/1855270335355562/,1,0,Videos,,,,,Lifetime,42,17,9,6,2,1,5,5,,,,323.535,14.066,0,0,0
122111104665149417,61584482528597,"Juankada Shann","𝐆𝐨𝐨𝐝 𝐞𝐧𝐞𝐫𝐠𝐲 𝐚𝐥𝐥 𝐝𝐚𝐲.

#WorkAndSmile #GoodVibesOnly #PositiveEnergy #JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes","𝐆𝐨𝐨𝐝 𝐞𝐧𝐞𝐫𝐠𝐲 𝐚𝐥𝐥 𝐝𝐚𝐲.

#WorkAndSmile #GoodVibesOnly #PositiveEnergy #JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes",15,"01/09/2026 08:00",N/A,https://www.facebook.com/reel/2324270448058858/,1,0,Videos,,,,,Lifetime,222,188,9,7,1,1,2,2,,,,1045.415,5.416,0,0,0
122111083275149417,61584482528597,"Juankada Shann","𝐇𝐢 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬! 𝐋𝐞𝐭’𝐬 𝐩𝐥𝐚𝐲, 𝐞𝐧𝐣𝐨𝐲, 𝐚𝐧𝐝 𝐰𝐢𝐧 𝐭𝐨𝐠𝐞𝐭𝐡𝐞𝐫 ♥️

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy",,0,"01/09/2026 05:55",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0JVc13jhNDND9mmTBpQiDoF66J8evZ1vorareAU6pavFjEezGur56FeHQu2D2CLuHl,0,0,Photos,,,,,Lifetime,53,25,8,5,2,1,4,3,1,,,,,,,
122111049531149417,61584482528597,"Juankada Shann","𝐒𝐭𝐚𝐲 𝐰𝐢𝐭𝐡 𝐦𝐞 𝐚𝐧𝐝 𝐥𝐞𝐭’𝐬 𝐦𝐚𝐤𝐞 𝐭𝐨𝐝𝐚𝐲 𝐰𝐨𝐫𝐭𝐡 𝐫𝐞𝐦𝐞𝐦𝐛𝐞𝐫𝐢𝐧𝐠 💖

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #TodayStory #GoodVibesOnly","𝐒𝐭𝐚𝐲 𝐰𝐢𝐭𝐡 𝐦𝐞 𝐚𝐧𝐝 𝐥𝐞𝐭’𝐬 𝐦𝐚𝐤𝐞 𝐭𝐨𝐝𝐚𝐲 𝐰𝐨𝐫𝐭𝐡 𝐫𝐞𝐦𝐞𝐦𝐛𝐞𝐫𝐢𝐧𝐠 💖

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #TodayStory #GoodVibesOnly",13,"01/09/2026 03:00",N/A,https://www.facebook.com/reel/1228881535872760/,1,0,Videos,,,,,Lifetime,156,131,18,7,8,3,3,3,,,,451.69,3.345,0,0,0
122111015223149417,61584482528597,"Juankada Shann","𝐏𝐥𝐚𝐲, 𝐞𝐧𝐣𝐨𝐲, 𝐚𝐧𝐝 𝐢𝐭’𝐬 𝐠𝐨𝐧𝐧𝐚 𝐛𝐞 𝐚𝐥𝐫𝐢𝐠𝐡𝐭! 😎💖

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #PlayAndEnjoy #ShanshineEnergy","𝐏𝐥𝐚𝐲, 𝐞𝐧𝐣𝐨𝐲, 𝐚𝐧𝐝 𝐢𝐭’𝐬 𝐠𝐨𝐧𝐧𝐚 𝐛𝐞 𝐚𝐥𝐫𝐢𝐠𝐡𝐭! 😎💖

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #PlayAndEnjoy #ShanshineEnergy",14,"01/08/2026 23:09",N/A,https://www.facebook.com/reel/852475904091677/,0,0,Videos,,,,,Lifetime,252,204,10,9,1,0,4,4,,,,1304.056,6.487,0,0,0
122110897263149417,61584482528597,"Juankada Shann","Hi 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬! It’s your host, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐒𝐡𝐚𝐧𝐧 💙

Samahan niyo ko mamaya sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄🎨🔥

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy",,0,"01/08/2026 06:00",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0QPS1E61x1iiGfZEw9UYYitGkexKfZZb1KACYcZZjU6YYmYK6tyXPNzZ2VaPEjtUBl,0,0,Photos,,,,,Lifetime,244,139,11,9,1,1,6,2,4,,,,,,,
122110812951149417,61584482528597,"Juankada Shann","𝐒𝐦𝐢𝐥𝐞𝐬 𝐭𝐡𝐚𝐭 𝐥𝐢𝐠𝐡𝐭 𝐮𝐩 𝐭𝐡𝐞 𝐟𝐞𝐞𝐝! ✨

Drop a ♥️ if this made you smile today!

Music used belongs to its rightful owner. No copyright infringement intended.
#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #SmileMore #ConfidenceGoals #HappyVibes #OOTDInspo #PositiveEnergy","𝐒𝐦𝐢𝐥𝐞𝐬 𝐭𝐡𝐚𝐭 𝐥𝐢𝐠𝐡𝐭 𝐮𝐩 𝐭𝐡𝐞 𝐟𝐞𝐞𝐝! ✨

Drop a ♥️ if this made you smile today!

Music used belongs to its rightful owner. No copyright infringement intended.
#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #SmileMore #ConfidenceGoals #HappyVibes #OOTDInspo #PositiveEnergy",25,"01/07/2026 20:00",mixed,https://www.facebook.com/reel/1551114756127999/,1,0,Videos,,,,,Lifetime,146,115,24,16,7,1,6,6,,,,871.844,7.647,0,0,0
122110796079149417,61584482528597,"Juankada Shann","Hindi kapa nakapag download! 𝐆𝐈𝐆𝐈𝐋 nako sayo!🔥

Tap a ♥️ at comment HOW para ma guide kita! 😊

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameLive","Hindi kapa nakapag download! 𝐆𝐈𝐆𝐈𝐋 nako sayo!🔥

Tap a ♥️ at comment HOW para ma guide kita! 😊

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameLive",40,"01/07/2026 17:42",N/A,https://www.facebook.com/reel/1249244333777104/,0,0,Videos,,,,,Lifetime,98,79,20,18,2,0,11,11,,,,856.776,10.984,0,0,0
122110742469149417,61584482528597,"Juankada Shann",,,0,"01/07/2026 09:35",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02m6Qy2NJG2821FKTu9Q2jMdedKjpb8GFkUYvyqLeAhtwqmTmcR2jzWjEAaKQHtf5Wl,0,1,Photos,,,,,Lifetime,69,41,4,3,0,1,6,5,1,,,,,,,
122110716435149417,61584482528597,"Juankada Shann","Hi 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬! It’s your host, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐒𝐡𝐚𝐧𝐧 💙

Samahan niyo ko ngayong gabi sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄🎨🔥

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy",,0,"01/07/2026 06:49",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02xykMHcBhtTKixLYfYgmZvZyV5CHgBXhh7gBBELtKcb3A8ZCJiL8UAotqa2CFLpQYl,0,0,Photos,,,,,Lifetime,95,41,7,5,2,0,5,3,2,,,,,,,
122175045374762707,61572881214141,Juan365,"Bakit hindi pareho? Sa 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄, Juankada, panalo ka sa swerte at saya! 🎨✨

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Bakit hindi pareho? Sa 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄, Juankada, panalo ka sa swerte at saya! 🎨✨

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"01/07/2026 05:00",N/A,https://www.facebook.com/reel/1170985318580735/,1,0,Videos,,,,,Lifetime,,7696,380,206,110,64,,103,,,,29935.58,3.577,0,,
