Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Negative feedback from users: Hide all,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Matched Audience Targeting Consumption (Video Click)
1.22113E+17,6.15844E+13,Juankada Sabbie,"Rest day today ✨
Can’t let the Sabbies miss this pretty face 😉

See you tomorrow, Sabbies! 10PM–5AM 💙

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Rest day today ✨
Can’t let the Sabbies miss this pretty face 😉

See you tomorrow, Sabbies! 10PM–5AM 💙

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",14,1/3/2026 2:15,N/A,https://www.facebook.com/reel/1438574924552910/,0,0,Videos,,,,,Lifetime,460,233,43,29,10,4,,15,,15,,2889.913,9.73,0,0,0,
1.22113E+17,6.15844E+13,Juankada Sabbie,Juankada Sabbie updated their cover photo.,,0,1/2/2026 18:40,N/A,https://www.facebook.com/photo.php?fbid=122112683475145396&set=a.122094606033145396&type=3,0,0,Photos,,,,,Lifetime,1,2,23,21,1,1,,0,,,,,,,,,
1.22113E+17,6.15844E+13,Juankada Sabbie,"Restday vibes activated Sabbies💆🏻‍♀️ 

Wanna share you how cute Juankada host Sabbie on her Pj’s 😜

What’s your favorite thing to do on your restday Sabbies? 😉♥️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #colorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Restday vibes activated Sabbies💆🏻‍♀️ 

Wanna share you how cute Juankada host Sabbie on her Pj’s 😜

What’s your favorite thing to do on your restday Sabbies? 😉♥️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #colorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",16,1/2/2026 7:17,N/A,https://www.facebook.com/reel/1295049919113430/,0,0,Videos,,,,,Lifetime,463,215,32,27,4,1,,14,,14,,2995.397,9.509,0,0,0,
1.22113E+17,6.15844E+13,Juankada Sabbie,"Your juankada host Sabbie mantra 2026 ay maging loyal sa sarili! 😄🥰

Kayo Sabbies ano ang mantra nyo this 2026? Comment down below na 👇

Isingit nyo na sa mga mantra nyo ang pagiging loyal sa Colorgame live at sabay sabay tayong mag enjoy sa bawat kulay, tawanan at kulitin. 😍💖

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Your juankada host Sabbie mantra 2026 ay maging loyal sa sarili! 😄🥰

Kayo Sabbies ano ang mantra nyo this 2026? Comment down below na 👇

Isingit nyo na sa mga mantra nyo ang pagiging loyal sa Colorgame live at sabay sabay tayong mag enjoy sa bawat kulay, tawanan at kulitin. 😍💖

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",10,1/2/2026 2:08,N/A,https://www.facebook.com/reel/749691031483944/,0,0,Videos,,,,,Lifetime,1519,300,62,54,5,3,,102,,102,,7603.725,8.486,0,0,0,
1.22113E+17,6.15844E+13,Juankada Sabbie,"🌈 HELLOOO SABBIES!!! 🌈

Samahan niyo ako palagi sa LIVE ha 💙
Sabay-sabay tayong ngumiti, tumawa, at magbigay ng kulay sa mga mata niyo ✨😊

Tag ka-Sabbies 👇
Follow & Share 💙

Good vibes lang tayo sa LIVE🎨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","🌈 HELLOOO SABBIES!!! 🌈

Samahan niyo ako palagi sa LIVE ha 💙
Sabay-sabay tayong ngumiti, tumawa, at magbigay ng kulay sa mga mata niyo ✨😊

Tag ka-Sabbies 👇
Follow & Share 💙

Good vibes lang tayo sa LIVE🎨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",35,1/1/2026 23:06,N/A,https://www.facebook.com/reel/1508851590202757/,0,0,Videos,,,,,Lifetime,348,213,19,17,1,1,,23,,23,,3509.715,12.401,0,0,0,
1.22112E+17,6.15844E+13,Juankada Sabbie,"GOOD MORNING, SABBIES! 🌞🎉
Unang pasok ng 2026—simulan natin sa tawanan, kwentuhan, good vibes at swerte! 🍀✨

Kung hanap mo ang saya, kulitan, at panalong energy
nandito na kami LIVE!☺

Tara na, sabay-sabay tayong mag-ENJOY! 💛🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","GOOD MORNING, SABBIES! 🌞🎉
Unang pasok ng 2026—simulan natin sa tawanan, kwentuhan, good vibes at swerte! 🍀✨

Kung hanap mo ang saya, kulitan, at panalong energy
nandito na kami LIVE!☺

Tara na, sabay-sabay tayong mag-ENJOY! 💛🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",13,12/31/2025 15:29,N/A,https://www.facebook.com/reel/3784413481864502/,0,0,Videos,,,,,Lifetime,2177,1639,21,20,0,1,,20,,20,,11803.879,6.741,0,0,0,
1.22112E+17,6.15844E+13,Juankada Sabbie,"Hello, Sabbies!

Here’s our little recap for 2025 🥳
We hope for more moments like this with you, Sabbies! Don’t forget to follow and share us so we can grow even more next year.

Happy New Year! Same love, same good vibes in all our LIVE sessions in 2026 🎉✨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#Followme #trending #fyp #reels","Hello, Sabbies!

Here’s our little recap for 2025 🥳
We hope for more moments like this with you, Sabbies! Don’t forget to follow and share us so we can grow even more next year.

Happy New Year! Same love, same good vibes in all our LIVE sessions in 2026 🎉✨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#Followme #trending #fyp #reels",49,12/31/2025 2:08,N/A,https://www.facebook.com/reel/704163429219020/,0,0,Videos,,,,,Lifetime,1550,1357,19,18,1,0,,12,,12,,8056.701,5.693,0,0,0,
1.22109E+17,6.15845E+13,Juankada Shann,"Say you love me, cause I love... 🤭❤️

Follow me para laging kang swertehin ✨

#LoveVibes #GoodLuckCharm #FlirtyMood #FollowForGoodVibes #ForYou #TrendingReels #Juan365Moments  #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines","Say you love me, cause I love... 🤭❤️

Follow me para laging kang swertehin ✨

#LoveVibes #GoodLuckCharm #FlirtyMood #FollowForGoodVibes #ForYou #TrendingReels #Juan365Moments  #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",15,12/31/2025 0:03,N/A,https://www.facebook.com/reel/1205955744334859/,0,0,Videos,,,,,Lifetime,80,52,5,5,0,0,,3,,3,,478.482,8.249,0,0,0,
1.22113E+17,6.15845E+13,Juankada Shann,"𝐊𝐞𝐞𝐩 𝐭𝐡𝐞 𝐜𝐡𝐚𝐧𝐠𝐞! 🤣

#JuankadaShann #Shanshines #Followme #TagAFriend #Juan365Live #SmileMore #JustForFun","𝐊𝐞𝐞𝐩 𝐭𝐡𝐞 𝐜𝐡𝐚𝐧𝐠𝐞! 🤣

#JuankadaShann #Shanshines #Followme #TagAFriend #Juan365Live #SmileMore #JustForFun",13,1/18/2026 21:11,N/A,https://www.facebook.com/reel/2498433980575570/,0,0,Videos,,,,,Lifetime,476,333,7,6,1,0,,10,,10,,3163.698,9.704,0,0,0,
1.22113E+17,6.15845E+13,Juankada Shann,"𝐖𝐡𝐢𝐭𝐞 𝐥𝐨𝐯𝐞𝐫 🤍

#JuankadaShann #Shanshines #Followme #TagAFriend #Juan365Live #WhiteLover #AllWhiteLook",,0,1/18/2026 17:42,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02sj4KMTRuVZ8Z2LoUcaBmDyBKp9TjNK8ySzjqA2dQiGZoFXYHmzAFMMHsdwuQa5sLl,0,0,Photos,,,,,Lifetime,137,64,13,9,4,0,,9,2,7,,,,,,,
1.22112E+17,6.15845E+13,Juankada Shann,"𝐓𝐚𝐫𝐠𝐞𝐭 𝐥𝐨𝐜𝐤 𝐬𝐞𝐜𝐮𝐫𝐞𝐝 🎯

Kasama si Juankada Host Papa Joe, panalo ang vibes! 🔥

#TargetSecured #PapajoeVibes #JuankadaShann #Shanshines #Followme #TagAFriend #Juan365Live #Juankadahostpapajoe","𝐓𝐚𝐫𝐠𝐞𝐭 𝐥𝐨𝐜𝐤 𝐬𝐞𝐜𝐮𝐫𝐞𝐝 🎯

Kasama si Juankada Host Papa Joe, panalo ang vibes! 🔥

#TargetSecured #PapajoeVibes #JuankadaShann #Shanshines #Followme #TagAFriend #Juan365Live #Juankadahostpapajoe",9,1/18/2026 3:00,mixed,https://www.facebook.com/reel/1128949675852698/,1,0,Videos,,,,,Lifetime,2835,76,8,5,3,0,,10,,10,,9363.406,3.414,0,0,0,
1.22112E+17,6.15845E+13,Juankada Shann,"𝗛𝗮𝘃𝗲 𝘆𝗼𝘂 𝗲𝘃𝗲𝗿 𝗺𝗲𝘁 𝗦𝗵𝗮𝗻𝗻𝗶𝗲? 💙

#JuankadaShann #Shanshines #Followme #TagAFriend #Juan365Live #JennieVibes #KiligMoments","𝗛𝗮𝘃𝗲 𝘆𝗼𝘂 𝗲𝘃𝗲𝗿 𝗺𝗲𝘁 𝗦𝗵𝗮𝗻𝗻𝗶𝗲? 💙

#JuankadaShann #Shanshines #Followme #TagAFriend #Juan365Live #JennieVibes #KiligMoments",23,1/17/2026 20:00,mixed,https://www.facebook.com/reel/1254861119892446/,1,0,Videos,,,,,Lifetime,254,197,23,15,3,5,,7,,7,,1206.371,5.611,0,0,0,
1.22112E+17,6.15845E+13,Juankada Shann,"𝐂𝐨𝐥𝐨𝐫𝐟𝐮𝐥, 𝐜𝐨𝐦𝐟𝐲, 𝐚𝐧𝐝 𝐜𝐨𝐧𝐟𝐢𝐝𝐞𝐧𝐭𝐥𝐲 𝐨𝐰𝐧𝐢𝐧𝐠 𝐭𝐡𝐞 𝐦𝐨𝐦𝐞𝐧𝐭 💖✨

#juankadashann #Shanshines #followme #tagafriend #juan365live #colorpop #UnfilteredJoy #OOTDGoals",,0,1/17/2026 17:50,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02nRQtZJhgSHYpkYxTtgxfRUv29UgJ8HhD6uFYcy1op6kt4KKKyN2DVFjirMDoUZC7l,0,0,Photos,,,,,Lifetime,183,81,18,14,3,1,,27,8,19,,,,,,,
1.22112E+17,6.15845E+13,Juankada Shann,"𝐆𝐨𝐨𝐝 𝐟𝐨𝐨𝐝 𝐦𝐚𝐤𝐞 𝐲𝐨𝐮𝐫 𝐦𝐨𝐨𝐝 𝐠𝐨𝐨𝐝 😋💖

 #JuankadaShann #Shanshines #Followme #TagAFriend #Juan365Live #GoodFoodGoodMood","𝐆𝐨𝐨𝐝 𝐟𝐨𝐨𝐝 𝐦𝐚𝐤𝐞 𝐲𝐨𝐮𝐫 𝐦𝐨𝐨𝐝 𝐠𝐨𝐨𝐝 😋💖

 #JuankadaShann #Shanshines #Followme #TagAFriend #Juan365Live #GoodFoodGoodMood",490,1/17/2026 6:00,uploaded,https://www.facebook.com/reel/25951430331143561/,1,0,Videos,,,,,Lifetime,368,226,36,24,9,3,,42,,42,,13548.513,46.399,0,0,0,
1.22112E+17,6.15845E+13,Juankada Shann,"Ramdam ang 𝐥𝐨𝐯𝐞 sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄💖🎨

Join na at sabay tayo sa saya!

 #JuankadaShann #Shanshines #Followme #TagAFriend #Juan365Live #ColorGameVibes #FeelTheLove","Ramdam ang 𝐥𝐨𝐯𝐞 sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄💖🎨

Join na at sabay tayo sa saya!

 #JuankadaShann #Shanshines #Followme #TagAFriend #Juan365Live #ColorGameVibes #FeelTheLove",31,1/17/2026 2:00,mixed,https://www.facebook.com/reel/1429315725293621/,1,0,Videos,,,,,Lifetime,216,152,21,11,5,5,,11,,11,,1441.749,8.285,0,0,0,
1.22112E+17,6.15845E+13,Juankada Shann,"𝐍𝐞𝐯𝐞𝐫 𝐥𝐞𝐭 𝐭𝐡𝐞𝐦 𝐤𝐧𝐨𝐰 𝐲𝐨𝐮𝐫 𝐧𝐞𝐱𝐭 𝐦𝐨𝐯𝐞😏🔥

#JuankadaShann #Shanshines #Followme #TagAFriend #WaitForIt #PlotTwist #Unexpected","𝐍𝐞𝐯𝐞𝐫 𝐥𝐞𝐭 𝐭𝐡𝐞𝐦 𝐤𝐧𝐨𝐰 𝐲𝐨𝐮𝐫 𝐧𝐞𝐱𝐭 𝐦𝐨𝐯𝐞😏🔥

#JuankadaShann #Shanshines #Followme #TagAFriend #WaitForIt #PlotTwist #Unexpected",24,1/16/2026 20:00,mixed,https://www.facebook.com/reel/1531242974820425/,1,0,Videos,,,,,Lifetime,280,136,37,21,11,5,,22,,22,,2319.307,11.955,0,0,0,
1.22112E+17,6.15845E+13,Juankada Shann,"𝐄𝐧𝐞𝐫𝐠𝐲 𝐮𝐩 𝐰𝐢𝐭𝐡 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐇𝐨𝐬𝐭 𝐯𝐢𝐛𝐞𝐬! 🔥

 #JuankadaShann #Shanshines #Followme #TagAFriend #Juan365Live #VibeCheck #InstantEnergy #JuankadaGeoff #JuankadaSabbie",,0,1/16/2026 17:17,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0dhZ2K1JsVsemJNrhTNsT9jiNgFeLHW4FcR6wJe2Tvp8nGJoe6i598qiPNqEGUNiFl,0,0,Photos,,,,,Lifetime,158,57,11,5,5,1,,9,2,7,,,,,,,
1.22112E+17,6.15845E+13,Juankada Shann,"𝐆𝐮𝐬𝐭𝐨 𝐤𝐨 𝐥𝐚𝐧𝐠 𝐧𝐚𝐦𝐚𝐧 𝐦𝐚𝐥𝐚𝐦𝐚𝐧 𝐤𝐮𝐧𝐠.....🤭

#GoodVibesOnly #JuankadaShann #Shanshines #Followme #TagAFriend #ShanshineVibes #GoodVibesOnly #Juankadalance","𝐆𝐮𝐬𝐭𝐨 𝐤𝐨 𝐥𝐚𝐧𝐠 𝐧𝐚𝐦𝐚𝐧 𝐦𝐚𝐥𝐚𝐦𝐚𝐧 𝐤𝐮𝐧𝐠.....🤭

#GoodVibesOnly #JuankadaShann #Shanshines #Followme #TagAFriend #ShanshineVibes #GoodVibesOnly #Juankadalance",11,1/16/2026 3:00,mixed,https://www.facebook.com/reel/1602689224080160/,1,0,Videos,,,,,Lifetime,243,171,16,11,4,1,,11,,11,,1222.794,6.869,0,0,0,
1.22112E+17,6.15845E+13,Juankada Shann,"𝐁𝐥𝐚𝐜𝐤 𝐧𝐞𝐯𝐞𝐫 𝐦𝐢𝐬𝐬𝐞𝐬 🖤

#CleanFit #StyleCheck #JuankadaShann #Shanshines #Followme #TagAFriend",,0,1/15/2026 17:40,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0K6tEv29n9joYcQ6PZbcv6Yh4KV73kfWehnbnFzghieGSMtabGVDwGhWJtsg45oYSl,0,0,Photos,,,,,Lifetime,283,122,20,15,3,2,,12,2,10,,,,,,,
1.22112E+17,6.15845E+13,Juankada Shann,"𝐇𝐢𝐧𝐝𝐢 𝐦𝐚𝐭𝐮𝐭𝐮𝐦𝐛𝐚𝐬𝐚𝐧 𝐲𝐮𝐧𝐠.. 🫣

#GoodVibesOnly #JuankadaShann #Shanshines #Followme #TagAFriend #ShanshineVibes #GoodVibesOnly #Juankada #JuankadaGeoff","𝐇𝐢𝐧𝐝𝐢 𝐦𝐚𝐭𝐮𝐭𝐮𝐦𝐛𝐚𝐬𝐚𝐧 𝐲𝐮𝐧𝐠.. 🫣

#GoodVibesOnly #JuankadaShann #Shanshines #Followme #TagAFriend #ShanshineVibes #GoodVibesOnly #Juankada #JuankadaGeoff",11,1/15/2026 17:00,mixed,https://www.facebook.com/reel/865399916276046/,1,0,Videos,,,,,Lifetime,362,223,26,17,7,2,,21,,21,,1682.626,7.221,0,0,0,
1.22112E+17,6.15845E+13,Juankada Shann,"𝐁𝐨𝐫𝐧 𝐭𝐨 𝐜𝐞𝐥𝐞𝐛𝐫𝐚𝐭𝐞 🎂🔥

#JuankadaShann #Shanshines #Followme #TagAFriend #BirthdayShine #AllLove","𝐁𝐨𝐫𝐧 𝐭𝐨 𝐜𝐞𝐥𝐞𝐛𝐫𝐚𝐭𝐞 🎂🔥

#JuankadaShann #Shanshines #Followme #TagAFriend #BirthdayShine #AllLove",266,1/15/2026 6:00,mixed,https://www.facebook.com/reel/1979262406137478/,1,0,Videos,,,,,Lifetime,722,494,79,53,22,4,,112,,112,,16686.593,30.449,0,0,0,
1.22112E+17,6.15845E+13,Juankada Shann,"𝐈 𝐜𝐚𝐧 𝐝𝐨 𝐛𝐞𝐭𝐭𝐞𝐫, 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬 ✨

#JuankadaShann #Shanshines #Followme #TagAFriend #Juan365Live #FeelingMyself","𝐈 𝐜𝐚𝐧 𝐝𝐨 𝐛𝐞𝐭𝐭𝐞𝐫, 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬 ✨

#JuankadaShann #Shanshines #Followme #TagAFriend #Juan365Live #FeelingMyself",15,1/15/2026 2:00,mixed,https://www.facebook.com/reel/887925477216838/,1,0,Videos,,,,,Lifetime,192,167,10,10,0,0,,5,,5,,825.246,4.912,0,0,0,
1.22112E+17,6.15845E+13,Juankada Shann,,,0,1/15/2026 0:18,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0GuywXknmE9CutvKckXvGV9SzxiViiisGMV7AwXfWxjDCXPHoF58WF8gLybbEnphtl,0,1,Text,,,,,Lifetime,,33,1,1,0,0,,0,,,,,,,,,
1.22112E+17,6.15845E+13,Juankada Shann,"𝐆𝐫𝐚𝐛𝐞 𝐠𝐚𝐧𝐝𝐚 𝐧𝐠 𝐄𝐀 𝐬𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬! 😍

#JuankadaShann #Shanshines #Followme #TagAFriend #EAVisuals #GoodVibesOnly #Juankadaligaya #JuankadaGeoff","𝐆𝐫𝐚𝐛𝐞 𝐠𝐚𝐧𝐝𝐚 𝐧𝐠 𝐄𝐀 𝐬𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬! 😍

#JuankadaShann #Shanshines #Followme #TagAFriend #EAVisuals #GoodVibesOnly #Juankadaligaya #JuankadaGeoff",14,1/14/2026 20:00,N/A,https://www.facebook.com/reel/917756634178221/,1,0,Videos,,,,,Lifetime,940,607,42,32,7,3,,23,,23,,5840.441,8.367,0,0,0,
1.22112E+17,6.15845E+13,Juankada Shann,"𝐏𝐞𝐚𝐜𝐞 𝐥𝐨𝐨𝐤𝐬 𝐠𝐨𝐨𝐝 𝐨𝐧 𝐲𝐨𝐮, 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬 💖✨

Music used belongs to its rightful owner. No copyright infringement intended.
#GoodVibesOnly #JuankadaShann #Shanshines #Followme #TagAFriend #PeaceAndLove #FeelTheVibe #SnowOnTheBeach","𝐏𝐞𝐚𝐜𝐞 𝐥𝐨𝐨𝐤𝐬 𝐠𝐨𝐨𝐝 𝐨𝐧 𝐲𝐨𝐮, 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬 💖✨

Music used belongs to its rightful owner. No copyright infringement intended.
#GoodVibesOnly #JuankadaShann #Shanshines #Followme #TagAFriend #PeaceAndLove #FeelTheVibe #SnowOnTheBeach",26,1/14/2026 18:00,mixed,https://www.facebook.com/reel/34328095940114579/,1,0,Videos,,,,,Lifetime,229,160,22,18,1,3,,4,,4,,1282.86,6.823,0,0,0,
1.22112E+17,6.15845E+13,Juankada Shann,"𝐋𝐞𝐯𝐞𝐥 𝐧𝐠 𝐬𝐚𝐲𝐚: 𝐎𝐕𝐄𝐑𝐋𝐎𝐀𝐃! 😆

Tatlong beses ang kulitan, triple ang tawa, at walang tigil na good vibes!

#JuankadaShann #Shanshines #Followme #TagAFriend #JuankadaPapajoe #JuankadaStar #TripLangAngSaya",,0,1/14/2026 0:09,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02vezHZaA8CKA4T1KL7kVvhTKCscn8ihTUBNQyx1bEgqcSMAR7ZaRFfM26FxC35N2bl,0,0,Photos,,,,,Lifetime,320,114,24,17,3,4,,17,6,11,,,,,,,
1.22112E+17,6.15845E+13,Juankada Shann,"𝐍𝐚𝐧𝐢𝐠𝐚𝐬 𝐧𝐚! 𝐚𝐧𝐠 𝐤𝐚𝐦𝐚𝐨 𝐤𝐨!

#GoodVibesOnly #JuankadaShann #Shanshines #Followme #TagAFriend","𝐍𝐚𝐧𝐢𝐠𝐚𝐬 𝐧𝐚! 𝐚𝐧𝐠 𝐤𝐚𝐦𝐚𝐨 𝐤𝐨!

#GoodVibesOnly #JuankadaShann #Shanshines #Followme #TagAFriend",50,1/13/2026 22:01,mixed,https://www.facebook.com/reel/2091736884912012/,1,0,Videos,,,,,Lifetime,155,84,22,17,2,3,,17,,17,,1948.191,16.794,0,0,0,
1.22112E+17,6.15845E+13,Juankada Shann,"𝐖𝐢𝐬𝐡𝐢𝐧𝐠 𝐞𝐯𝐞𝐫𝐲𝐨𝐧𝐞 𝐚 𝐜𝐨𝐥𝐨𝐫𝐟𝐮𝐥 𝐲𝐞𝐚𝐫 𝐩𝐚𝐜𝐤𝐞𝐝 𝐰𝐢𝐭𝐡 𝐛𝐥𝐞𝐬𝐬𝐢𝐧𝐠𝐬, 𝐠𝐨𝐨𝐝 𝐡𝐞𝐚𝐥𝐭𝐡, 𝐚𝐧𝐝 𝐰𝐢𝐧𝐧𝐢𝐧𝐠 𝐯𝐢𝐛𝐞𝐬. 𝐂𝐡𝐞𝐞𝐫𝐬 𝐭𝐨 𝐦𝐨𝐫𝐞 𝐰𝐢𝐧𝐬!

#JuanKada #Shanshines #followme #tagafriend",,0,1/13/2026 18:21,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid03FfPrAYk4oVc2wo5k2Jk5H98qUcfdnqsmyEcK8EjgLbgTk9Rof9j7BybHmkXhnNQl,0,1,Photos,,,,,Lifetime,166,65,16,12,2,2,,12,1,7,4,,,,,,
1.22112E+17,6.15845E+13,Juankada Shann,"Hindi talaga kaya maging lalaki mga Shanshines.

#JuankadaShann #Shanshines #Followme #TagAFriend","Hindi talaga kaya maging lalaki mga Shanshines.

#JuankadaShann #Shanshines #Followme #TagAFriend",11,1/12/2026 22:58,N/A,https://www.facebook.com/reel/2654632998207922/,0,0,Videos,,,,,Lifetime,282,107,20,15,3,2,,16,,16,,1918.992,13.326,0,0,0,
1.22112E+17,6.15845E+13,Juankada Shann,"𝐃𝐞𝐧𝐢𝐦 𝐨𝐧 𝐝𝐞𝐧𝐢𝐦, 𝐡𝐞𝐚𝐫𝐭 𝐨𝐧 𝐜𝐡𝐢𝐥𝐥 😎💖

JuankadaShann #Shanshines #Followme #TagAFriend #OOTDInspo #RelaxMode",,0,1/12/2026 2:06,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid09L5qbQiZkc6DrhLFCbAEKRrTzRNyut8msSXth49e7M8tF1af8kqtop3CMP5nDfYbl,0,0,Photos,,,,,Lifetime,196,69,14,9,3,2,,18,2,16,,,,,,,
1.22112E+17,6.15845E+13,Juankada Shann,"𝐅𝐫𝐢𝐞𝐧𝐝𝐬𝐡𝐢𝐩 𝐧𝐞𝐯𝐞𝐫 𝐞𝐧𝐝𝐬 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬 ✨

#JuankadaShann #Shanshines #Followme #TagAFriend #FriendshipGoals","𝐅𝐫𝐢𝐞𝐧𝐝𝐬𝐡𝐢𝐩 𝐧𝐞𝐯𝐞𝐫 𝐞𝐧𝐝𝐬 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬 ✨

#JuankadaShann #Shanshines #Followme #TagAFriend #FriendshipGoals",25,1/11/2026 20:00,mixed,https://www.facebook.com/reel/1241722457918803/,1,0,Videos,,,,,Lifetime,222,167,15,14,0,1,,1,,1,,1309.792,6.93,0,0,0,
1.22112E+17,6.15845E+13,Juankada Shann,"𝐒𝐨𝐫𝐫𝐲 𝐧𝐚 𝐤𝐢𝐧𝐢𝐥𝐢𝐠 𝐥𝐚𝐧𝐠 𝐚𝐧𝐠 𝐄𝐀! 😳💖

#JuankadaShann #Shanshines #Followme #TagAFriend #KiligMoments  #JuankadaPapaJoe","𝐒𝐨𝐫𝐫𝐲 𝐧𝐚 𝐤𝐢𝐧𝐢𝐥𝐢𝐠 𝐥𝐚𝐧𝐠 𝐚𝐧𝐠 𝐄𝐀! 😳💖

#JuankadaShann #Shanshines #Followme #TagAFriend #KiligMoments  #JuankadaPapaJoe",11,1/11/2026 17:00,mixed,https://www.facebook.com/reel/1427411102503088/,1,0,Videos,,,,,Lifetime,1398,1098,34,30,2,2,,11,,11,,7337.278,6.598,0,0,0,
1.22111E+17,6.15845E+13,Juankada Shann,"𝐅𝐞𝐞𝐥 𝐭𝐡𝐞 𝐛𝐞𝐚𝐭  𝐉𝐨𝐢𝐧 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞𝐬 𝐋𝐈𝐕𝐄 𝐚𝐭 𝐉𝐮𝐚𝐧𝟑𝟔𝟓! 🔥

#JuankadaShann #Shanshines #Followme #TagAFriend #FeelTheBeat","𝐅𝐞𝐞𝐥 𝐭𝐡𝐞 𝐛𝐞𝐚𝐭  𝐉𝐨𝐢𝐧 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞𝐬 𝐋𝐈𝐕𝐄 𝐚𝐭 𝐉𝐮𝐚𝐧𝟑𝟔𝟓! 🔥

#JuankadaShann #Shanshines #Followme #TagAFriend #FeelTheBeat",16,1/11/2026 6:00,N/A,https://www.facebook.com/reel/2276668319493099/,1,0,Videos,,,,,Lifetime,214,163,8,6,1,1,,1,,1,,1084.504,6.197,0,0,0,
