Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Matched Audience Targeting Consumption (Video Click)
1.22112E+17,6.15844E+13,Juankada Evo,"IKAW na lang KATABI? 😉

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #NgayongGabi #fypシ Juan365 Juan365 Studios #nocopyrightinfringementintendedmusicbelongstotherightfulowner","IKAW na lang KATABI? 😉

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #NgayongGabi #fypシ @[61572881214141:2048:Juan365] @[61578179424678:2048:Juan365 Studios] #nocopyrightinfringementintendedmusicbelongstotherightfulowner",39,1/17/2026 2:00,N/A,https://www.facebook.com/reel/1577447426774911/,1,0,Videos,,,,,Lifetime,201,111,29,17,8,4,10,,10,,0,1669.016,11.053,0,0,0,,
1.22112E+17,6.15844E+13,Juankada Evo,"Juankada! Pagulungin na ang SWERTE mo TODAY! Tara na sa LIVE COLOR GAME! with Juankada Sabbie Juankada Geoff

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #trendingnow #juankadaevo #colorgamelive #fypシ Juan365 Juan365 Studios",,0,1/16/2026 16:04,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ip4sbfsEjy2d68t89AvtSthgbN4mvNCokMuWKrJ2ydMqgHZyxVVEfJyivPdN5Qddl&id=61584432221426,0,0,Photos,,,,,Lifetime,615,250,32,16,11,5,22,6,16,,0,,,,,,,
1.22112E+17,6.15844E+13,Juankada Evo,"TGIF!! Di ko na alam kung anong mas gusto ko TULOG or TAGAY😂

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #arawgabi #fypシ #EVOnation","TGIF!! Di ko na alam kung anong mas gusto ko TULOG or TAGAY😂

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #arawgabi #fypシ #EVOnation",15,1/16/2026 2:07,N/A,https://www.facebook.com/reel/1212802483617387/,0,0,Videos,,,,,Lifetime,519,246,57,27,18,12,22,,22,,0,3768.451,12.156,0,0,0,,
1.22112E+17,6.15844E+13,Juankada Evo,"COLOR GAME IS LIVE RIGHT NOW! 🤩
Prizes on deck, energy on max!!

PASOK NA SA LIVE Juankada!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #colorgamelive #fypシ #foryoupageシ Juan365 Studios Juan365",,0,1/15/2026 16:56,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid03Sp6miXGkW2K3rBnARVUANAspwJ7WkZ2cSi62bDvEmWukbTLmg44cJeTyq79FSMol&id=61584432221426,0,0,Photos,,,,,Lifetime,562,223,30,17,9,4,18,4,14,,0,,,,,,,
1.22112E+17,6.15844E+13,Juankada Evo,"SOLID ang COLOR GAME kanina!🔥
Salamat sa lahat ng SUMABAY sa SAYA! 😎

Anong LUCKY COLOR mo TODAY Juankada?

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #trendingnow #juankadaevo #colorgamelive #fypシ #foryoupageシ Juan365 Juan365 Studios",,0,1/14/2026 21:48,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02NAaX9RCTAbxfrwAE9MhfHDk4U3sUo4SjoiXU2PZxJn7xtrd8G9GSDpN5YxukdD3il&id=61584432221426,0,0,Photos,,,,,Lifetime,370,174,19,12,4,3,4,1,3,,0,,,,,,,
1.22112E+17,6.15844E+13,Juankada Evo,"All the FUN. All the COLORS!, Here’s the BEST PART 😎

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #trendingnow #juankadaevo #colorgamelive #foryoupageシ #fypシ Juan365 Juan365 Studios","All the FUN. All the COLORS!, Here’s the BEST PART 😎

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #trendingnow #juankadaevo #colorgamelive #foryoupageシ #fypシ @[61572881214141:2048:Juan365] @[61578179424678:2048:Juan365 Studios]",19,1/14/2026 16:02,N/A,https://www.facebook.com/reel/2009268136305960/,0,0,Videos,,,,,Lifetime,304,196,12,12,0,0,3,,3,,0,1637.035,7.086,0,0,0,,
1.22112E+17,6.15844E+13,Juankada Evo,"Baby, hindi ka pang STREETS! 😌
PANG AKIN KA! 😎

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #syntetiko #foryoupage #fyp","Baby, hindi ka pang STREETS! 😌
PANG AKIN KA! 😎

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #syntetiko #foryoupage #fyp",14,1/14/2026 2:00,uploaded,https://www.facebook.com/reel/1369828297672883/,1,0,Videos,,,,,Lifetime,425,212,25,16,4,5,22,,22,,0,2682.751,9.581,0,0,0,,
1.22112E+17,6.15844E+13,Juankada Evo,"The colors are ROLLING🎨🔥
COLOR GAME LIVE right now!

Comment your LUCKY COLOR

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #juankadaevo #fypシ #colorgamelive #gamingvibesph",,0,1/13/2026 15:24,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Gh76oV5mq21f2HH77grjm6Us5uLrZKvwmtdxcfcBiccbReznvXni45marsf26Tq8l&id=61584432221426,0,0,Photos,,,,,Lifetime,809,330,14,11,1,2,15,10,5,,0,,,,,,,
1.22112E+17,6.15844E+13,Juankada Evo,"Pass tayo sa NONCHALANT dun tayo sa umiiyak pag hindi nakikiss 😆, I GOT YOU BABE!😉💋

 #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #foryoupage #dontmatter #relateable #filipino #contentcreator Juan365 Juan365 Studios","Pass tayo sa NONCHALANT dun tayo sa umiiyak pag hindi nakikiss 😆, I GOT YOU BABE!😉💋

 #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #foryoupage #dontmatter #relateable #filipino #contentcreator @[61572881214141:2048:Juan365] @[61578179424678:2048:Juan365 Studios]",16,1/13/2026 3:00,N/A,https://www.facebook.com/reel/772904279154430/,1,0,Videos,,,,,Lifetime,336,200,26,16,5,5,8,,8,,0,2080.173,8.777,0,0,0,,
1.22112E+17,6.15844E+13,Juankada Evo,"COLOR GAME LIVE NOW! 🎨🔥
Humanda ka na sa panibagong swerte at panalong vibes? 😎

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #trendingnow #juankadaevo  #colorgamelive #allinsasaya #GamingPH #livenow",,0,1/12/2026 16:44,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Fn8zhxPyjQ4EKWY2z7mNdmui3wG2JSpheJdA4qkHd1d7DCcHHvBiJPtDErohTWpDl&id=61584432221426,0,0,Photos,,,,,Lifetime,343,149,23,17,3,3,7,2,5,,0,,,,,,,
1.22112E+17,6.15844E+13,Juankada Evo,"My favorite tea to take care of my voice ❤️ GINGER HONEY LEMON made by truly yours!

Would you try this?

Follow the page for more mini vlogs!

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #trendingnow #juankadaevo #minivlogph #honeylemonginger #CalmMoments Juan365 Studios Juan365","My favorite tea to take care of my voice ❤️ GINGER HONEY LEMON made by truly yours!

Would you try this?

Follow the page for more mini vlogs!

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #trendingnow #juankadaevo #minivlogph #honeylemonginger #CalmMoments @[61578179424678:2048:Juan365 Studios] @[61572881214141:2048:Juan365]",56,1/12/2026 15:19,N/A,https://www.facebook.com/reel/711907901799140/,0,0,Videos,,,,,Lifetime,230,174,18,14,2,2,5,,5,,0,2577.192,13.564,0,0,0,,
1.22112E+17,6.15844E+13,Juankada Evo,"Here's my song cover of DATING TAYO😇

FOLLOW and SHARE

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #VibesOnly #JuankadaEvo  #ReelsPH #musiclover #songcover #Datingtayo #TJMonterde Juan365  Juan365 Studios","Here's my song cover of DATING TAYO😇

FOLLOW and SHARE

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #VibesOnly #JuankadaEvo  #ReelsPH #musiclover #songcover #Datingtayo #TJMonterde @[61572881214141:2048:Juan365]  @[61578179424678:2048:Juan365 Studios]",107,1/12/2026 0:00,uploaded,https://www.facebook.com/reel/892757089765090/,1,0,Videos,,,,,Lifetime,286,205,25,18,5,2,6,,6,,0,3022.344,12.971,0,0,0,,
1.22112E+17,6.15844E+13,Juankada Evo,"BUTTERED SHRIMP hits different 🦐🧈🔥
Anong ulam mo today? 😋

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #ButteredShrimp #HomeCookingPH #FoodContentPH #FoodVibes #FollowUs Juan365 Studios  Juan365","BUTTERED SHRIMP hits different 🦐🧈🔥
Anong ulam mo today? 😋

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #ButteredShrimp #HomeCookingPH #FoodContentPH #FoodVibes #FollowUs @[61578179424678:2048:Juan365 Studios]  @[61572881214141:2048:Juan365]",21,1/11/2026 19:00,uploaded,https://www.facebook.com/reel/1932300197643735/,1,0,Videos,,,,,Lifetime,369,264,19,14,4,1,5,,5,,0,2052.233,7.15,0,0,0,,
1.22112E+17,6.15844E+13,Juankada Evo,"Wait back to the future, wait ballin hopping on this trend with Juanababe Sena!

React ""❤️"" for more collaboration with Baby Girl Sena!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #juanababesena #fyp #followers #FollowTheFun #AllInSaSaya #PHContent #dancechallenge Juan365 Live Stream Juan365 Juan365 Studios","Wait back to the future, wait ballin hopping on this trend with Juanababe Sena!

React ""❤️"" for more collaboration with Baby Girl Sena!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #juanababesena #fyp #followers #FollowTheFun #AllInSaSaya #PHContent #dancechallenge @[61569634500241:2048:Juan365 Live Stream] @[61572881214141:2048:Juan365] @[61578179424678:2048:Juan365 Studios]",12,1/11/2026 3:00,mixed,https://www.facebook.com/reel/3879754992324876/,1,0,Videos,,,,,Lifetime,363,192,20,17,2,1,11,,11,,0,2056.033,8.29,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,"That “WHO'S THAT GIRL” vibes🎶

Anong name ng pretty girl na kasama ko?

FOLLOW our page and SHARE this post..

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahost #juankadaevo #juanababesena #fypシ #followersreels #followthefun #allinsasaya #phcontent #dancechallenge","That “WHO'S THAT GIRL” vibes🎶

Anong name ng pretty girl na kasama ko?

FOLLOW our page and SHARE this post..

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahost #juankadaevo #juanababesena #fypシ #followersreels #followthefun #allinsasaya #phcontent #dancechallenge",15,1/10/2026 18:29,N/A,https://www.facebook.com/reel/864202993191587/,0,0,Videos,,,,,Lifetime,1305,369,43,25,16,2,21,,20,1,0,8921.976,10.533,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,"When EVO teams up with the co-host,
alam mo nang SOLID ang VIBES! 😎

FOLLOW our page to MANIFEST your LUCK!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #Juankadageof #Juankadasabbies #fyp #followers #FollowTheFun #AllInSaSaya #PHContent Juan365 Studios  Juan365",,0,1/10/2026 5:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0hDtsyqmcdTjDypR948n9vcXZ2Ap1fswzNZciaAkRthfCW4rP94oqt1fzmLuMpxKxl&id=61584432221426,0,0,Photos,,,,,Lifetime,602,240,20,12,3,5,21,15,6,,0,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"PICK your COLOR. TRUST your LUCK. 🎨😎
Tara na at makipaglaro ng Color Game!, LIVE NA with EVO!

Comment your LUCKY COLOR!

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #juankadaevo #fypシ #followersreels Juan365 Studios Juan365",,0,1/9/2026 22:09,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0H8zH6HKG1kf8sC9LrQdkYyzLTbg1pH2jjuErJV7oqdJ5gRCjghfX2SpbGwQ23LbDl&id=61584432221426,0,0,Photos,,,,,Lifetime,294,126,11,8,2,1,5,1,3,1,0,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"STEAK KIND OF DAY 🥩🔥
From the pan to the plate—solid ang lasa 😎

Comment HOW YOU LIKE YOUR STEAK? 

FOLLOW our FB Page for more daily vibes

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #juankadaevo #trendingnow #steaklovers #foodvlogph #followthesquad #dailycooking Juan365 Studios Juan365","STEAK KIND OF DAY 🥩🔥
From the pan to the plate—solid ang lasa 😎

Comment HOW YOU LIKE YOUR STEAK? 

FOLLOW our FB Page for more daily vibes

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #juankadaevo #trendingnow #steaklovers #foodvlogph #followthesquad #dailycooking @[61578179424678:2048:Juan365 Studios] @[61572881214141:2048:Juan365]",17,1/9/2026 15:52,N/A,https://www.facebook.com/reel/4062975940586063/,0,0,Videos,,,,,Lifetime,461,250,12,10,1,1,6,,6,,0,2169.774,6.01,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,"Grabe yung saya sa Color Game kanina! Sobrang daming pumaldo! 

🎨🔥 19x triple colors 6x minor jackpot 1x major! 

Kung gusto mo ng ganitong vibes ulit—
👉 FOLLOW our FB Page for more updates!

Comment mo naman kung anong color ang tumama sayo!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes","Grabe yung saya sa Color Game kanina! Sobrang daming pumaldo! 

🎨🔥 19x triple colors 6x minor jackpot 1x major! 

Kung gusto mo ng ganitong vibes ulit—
👉 FOLLOW our FB Page for more updates!

Comment mo naman kung anong color ang tumama sayo!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes",60,1/9/2026 7:18,N/A,https://www.facebook.com/reel/1370089387631671/,0,0,Videos,,,,,Lifetime,253,136,19,15,4,0,15,,15,,0,3092.738,15.86,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,"What's Up EVOnation!!
FOLLOW, SHARE, at INVITE your friends para sabay-sabay tayo sa panalo moments, at non-stop fun with JUANKADA EVO! 🔥

Comment “DONE” kung naka-FOLLOW ka na!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend  #FollowShareInvite #AllInSaSaya #ViralPH #GameOn",,0,1/9/2026 4:40,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ZLrFUTJdyBmZyJeKUxEM7BbJLPaDYpvG7PoJjA9q4TMdzQQQ5Awv9UDF1APK4Q3xl&id=61584432221426,0,0,Photos,,,,,Lifetime,296,122,15,10,4,1,4,,4,,0,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Hanggang sa huli PALAGI pipiliin maging sayo!

Sino ang PALAGI mo? mention mo na sya Juankada😍

Follow and share this post para sa iyong palagi🥰

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #Palagi #TJMonterdeCover #OPMFeels #LoveSongsPH Juan365 Studios  Juan365","Hanggang sa huli PALAGI pipiliin maging sayo!

Sino ang PALAGI mo? mention mo na sya Juankada😍

Follow and share this post para sa iyong palagi🥰

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #Palagi #TJMonterdeCover #OPMFeels #LoveSongsPH @[61578179424678:2048:Juan365 Studios]  @[61572881214141:2048:Juan365]",249,1/9/2026 0:00,N/A,https://www.facebook.com/reel/1397277575171827/,1,0,Videos,,,,,Lifetime,217,127,28,14,9,5,13,,13,,0,2768.363,15.379,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,"COLOR GAME LIVE na EVOnation! 🔥
Handa ka na bang subukan ang swerte mo kasama si Juankada Evo? 😎

React ""❤️"" if ready ka na to win big!, Comment your lucky color

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes #EVOnation",,0,1/8/2026 22:40,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0a9UyxyqTyXwRuixSECe5hVKRNojkHoQAj1kpaLb9HQi6MsSxDwQsfyCm53iZLiQbl&id=61584432221426,0,0,Photos,,,,,Lifetime,457,180,11,7,2,2,12,4,6,2,0,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Breakfast tastes better when you’re here😇

Ikaw ba anong breakfast mo Juankada!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend #JuankadaEvo #BreakfastWithMe #MorningVibesPH #FoodiePH #GoodMorningPH Juan365  Juan365 Studios",,0,1/8/2026 14:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid07oCQS5iSDCnfZhcNs1iAQKrikLNSRaptJFawnBMTBJ2bZw57EVwtDQ8wwv2QBb82l&id=61584432221426,0,0,Photos,,,,,Lifetime,205,97,4,4,0,0,5,2,3,,0,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Caught on cam… and yes, we’re SHARING it!🤩

FOLLOW and SHARE this post!

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes Juan365  Juan365 Studios","Caught on cam… and yes, we’re SHARING it!🤩

FOLLOW and SHARE this post!

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes @[61572881214141:2048:Juan365]  @[61578179424678:2048:Juan365 Studios]",31,1/8/2026 5:00,uploaded,https://www.facebook.com/reel/750833098062430/,1,0,Videos,,,,,Lifetime,277,135,29,21,5,3,7,,7,,0,1603.286,6.851,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,"When the co-host joins, expect extra kulitan! 😎 

Comment your favorite moment!, React ""❤️"" kung excited ka sa next live!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes Juan365 Juan365 Studios",,0,1/8/2026 3:10,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02pVt6EVXWaHoJN1S5vq8WLbkmisezBkycdLZc4L9MLr2BckfgDtTUdBZazzXWpqLMl&id=61584432221426,0,0,Photos,,,,,Lifetime,416,185,24,20,1,3,14,8,6,,0,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Hayaan mong HARANAHIN kita sa PASILYO tungo sa altar ng simbahan💐

React ""❤️"" and mention mo na kung kanino mo inaalay ang kantang ito!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #ScrollStoppr #FYP #DailyContent  #Pasilyo #OPMCover Juan365 Juan365 Studios","Hayaan mong HARANAHIN kita sa PASILYO tungo sa altar ng simbahan💐

React ""❤️"" and mention mo na kung kanino mo inaalay ang kantang ito!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #ScrollStoppr #FYP #DailyContent  #Pasilyo #OPMCover @[61572881214141:2048:Juan365] @[61578179424678:2048:Juan365 Studios]",299,1/8/2026 0:00,N/A,https://www.facebook.com/reel/694044973645707/,1,0,Videos,,,,,Lifetime,152,109,23,15,4,4,6,,6,,0,1615.827,12.824,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,"⚡️ LIVE is about to start! ⚡️
Juankada Evo is ready!, are YOU READY TO WIN? 😎

👇 Comment “READY” if you’re joining

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes #EVOnation",,0,1/7/2026 22:04,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid033hSm8RrkHdW6Pu1JqMivfZ2cyvRWA5w1EkiZLbVj9L4W83GtGHTSokDf4cUpfVVSl&id=61584432221426,0,0,Photos,,,,,Lifetime,425,187,21,14,4,3,10,1,9,,0,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Kalma… ’di ka na mamalikmata — ako lang ’yan akala mo lang si Papa P, kamukha nya lang kasi ako 😆

Follow and share for more pa monay🥰😂

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #MensFitness #HotBodyAlert #MasculineEnergy #FitnessPH #WorkoutVibes #papaP #PioloPascual Juan365  Juan365 Studios",,0,1/7/2026 14:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02nSJBVojPrKpJcVjTgcXDz4B5bjNN1RVXzhu8Jvi5eLAV4Q6csqFfo4SSrTPxUQEZl&id=61584432221426,0,0,Photos,,,,,Lifetime,239,110,17,11,4,2,6,1,5,,0,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Built, bold, and just getting started 💪✨

EVOnation ready ka na ba sa summer body?

React ❤️ if this inspires you
Tag your workout buddy! ⚡️

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #MensFitness #HotBodyAlert #MasculineEnergy #FitnessPH #WorkoutVibes #fypシ  Juan365 Studios Juan365","Built, bold, and just getting started 💪✨

EVOnation ready ka na ba sa summer body?

React ❤️ if this inspires you
Tag your workout buddy! ⚡️

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #MensFitness #HotBodyAlert #MasculineEnergy #FitnessPH #WorkoutVibes #fypシ  @[61578179424678:2048:Juan365 Studios] @[61572881214141:2048:Juan365]",13,1/7/2026 5:00,N/A,https://www.facebook.com/reel/1226872479594694/,1,0,Videos,,,,,Lifetime,238,136,13,9,2,2,3,,3,,0,1084.682,5.927,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,"Color Game live officially wrapped 🎨🔥
Salamat sa solid energy at support ng lahat Juankada!

Hit follow and see you on the next live 🔔”

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes #EVOnation","Color Game live officially wrapped 🎨🔥
Salamat sa solid energy at support ng lahat Juankada!

Hit follow and see you on the next live 🔔”

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes #EVOnation",60,1/7/2026 3:20,N/A,https://www.facebook.com/reel/2000697083826381/,0,0,Videos,,,,,Lifetime,545,208,29,24,3,2,16,,16,,0,5920.823,14.336,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,,,0,1/6/2026 19:32,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0DS4bjRznyuGX657xKrST1igdC9FfxiwLDpZkQf4GLzQnX8yXuUfYaS6MGR5hmTD2l&id=61584432221426,0,1,Text,,,,,Lifetime,74,74,8,8,0,0,1,,1,,0,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"EVOnation! 👑
COLOR GAME LIVE NOW! Pick your color, play your move, claim and MANIFEST YOUR LUCKY COLOR!⚪️🔴🔵🟠🟡🟢

comment ka naman if you're watching now!

Watch color game live now!!

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #trendingpostchallenge #kingsandqueenss #pinoyvlog #funonair #LiveVibes #colorgamelive Juan365 Studios Juan365 #EVOnation",,0,1/6/2026 19:23,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0R7vvEdH1DJRS79D8W9dsA6edvVJRUiGRuFsPfzHJtuHQobkhjzWZm6mYi2nYSfeWl&id=61584432221426,0,0,Photos,,,,,Lifetime,269,117,18,15,2,1,5,1,4,,0,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Would you stop scrolling for this beautiful lady?

Drop a ""❤️"" if yes and comment her name if you know her😁

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #ScrollStopper #FYP #DailyContent #VibeCheck #StayWatching #fypシ  Juan365 Juan365 Studios #EVOnation",,0,1/6/2026 18:40,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0dtp3BXQ5Gaka9ANzjjLvXdecqPpnACNvkQXrrH21nfNns39hWzHuXrEx5btXyfzAl&id=61584432221426,0,0,Photos,,,,,Lifetime,232,106,14,7,1,6,7,1,6,,0,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Tara STREET FOOD trip naman mga kings and queens!

comment mo naman favorite mong street food?

Like, share, at follow para sa next adventure! 👊

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #StreetFoodLife #PinoyStreetFood #FoodVlogPH #ReelsPH #EVOnation Juan365 Studios Juan365","Tara STREET FOOD trip naman mga kings and queens!

comment mo naman favorite mong street food?

Like, share, at follow para sa next adventure! 👊

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #StreetFoodLife #PinoyStreetFood #FoodVlogPH #ReelsPH #EVOnation @[61578179424678:2048:Juan365 Studios] @[61572881214141:2048:Juan365]",48,1/5/2026 23:05,N/A,https://www.facebook.com/reel/3745475328916819/,0,0,Videos,,,,,Lifetime,288,148,29,15,9,5,14,,14,,0,2610.093,11.918,0,0,0,,
1.22111E+17,6.15844E+13,Juankada Evo,"Kings and queens, the lucky day is yours! 🔥
LIVE na ang Color Game — energy, prizes, at vibes na hindi mo pwedeng palampasin! Join now! 😎

React ""❤️"" to manifest your lucky day

Come and play with me 10AM-6PM here at ColorGame LIVE! ❤💛💚💙💜🤍

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #PinoyVlog #FunOnAir #LiveVibesPH #ColorGameLIVE #EVOnation",,0,1/5/2026 17:41,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0iduq2owFzdoHxazXFkNDX77ePUMSgeMUww2hzYabNh4QS46mUDjt6HzR342efdF9l&id=61584432221426,0,0,Photos,,,,,Lifetime,268,102,14,10,2,2,3,1,2,,0,,,,,,,
