Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all
1.22116E+17,6.15845E+13,Juankada Shann,"It’s not just 𝗳𝗮𝘀𝗵𝗶𝗼𝗻, it’s a whole 𝘃𝗶𝗯𝗲  ✨

#JuankadaShann #Shanshines #Followme #TagAFriend #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended","It’s not just 𝗳𝗮𝘀𝗵𝗶𝗼𝗻, it’s a whole 𝘃𝗶𝗯𝗲  ✨

#JuankadaShann #Shanshines #Followme #TagAFriend #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended",21,2/11/2026 16:00,N/A,https://www.facebook.com/reel/2188758938330519/,1,0,Videos,,,,,Lifetime,49,45,6,4,2,0,3,3,,,0,227.32,5.544,0,0,0,
1.22116E+17,6.15845E+13,Juankada Shann,"Cloudy days, clear mind ☁️

#JuankadaShann #Shanshines #Followme #TagAFriend #ThoughtfulVibes",,0,2/10/2026 23:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0kWUTNVf3uPrjYtx7RCF7kaMEH2Ko1BqndQJ5N1rPL7UCb9cPt4o9yD4xU6uR8QMVl,0,0,Photos,,,,,Lifetime,96,56,8,8,0,0,1,,1,,0,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Yung kilig na kilig ka kay James Reid ganto din ba mararamdaman niyo kung nasa situation ko kayo?🤭 😍

#JuankadaShann #Shanshines #Followme #TagAFriend #WanderlustFeels #KiligFeels","Yung kilig na kilig ka kay James Reid ganto din ba mararamdaman niyo kung nasa situation ko kayo?🤭 😍

#JuankadaShann #Shanshines #Followme #TagAFriend #WanderlustFeels #KiligFeels",31,2/10/2026 20:01,N/A,https://www.facebook.com/reel/907910561745623/,1,0,Videos,,,,,Lifetime,598,538,18,17,1,0,5,5,,,0,4732,8.73,0,0,0,
1.22116E+17,6.15845E+13,Juankada Shann,"Walking with dreams, not deadlines 💫

#JuankadaShann #Shanshines #Followme #TagAFriend #WanderlustFeels",,0,2/10/2026 16:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0tbXnWxF5FfD28nsumYscScH6tAK8iyoW4Yi6KRGgMJN7Ku8EPYoPUYi9EWXdN2Lel,0,0,Photos,,,,,Lifetime,100,54,7,6,1,0,7,4,3,,0,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,Let's g #Shanshines,,0,2/10/2026 4:50,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0XdaxNT2NnT65VsRxJ791Kd5Wzgnhs4xxPjogkmJgQHCFWytEm8PJgjfX3NXGL24Al,0,1,Photos,,,,,Lifetime,117,49,5,4,1,0,5,3,1,1,0,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Loveit🌸🌷

#JuankadaShann #Shanshines #Followme #TagAFriend","Loveit🌸🌷

#JuankadaShann #Shanshines #Followme #TagAFriend",9,2/10/2026 2:00,N/A,https://www.facebook.com/reel/1159950049548657/,1,0,Videos,,,,,Lifetime,100,82,9,8,1,0,2,2,,,0,329.849,4.072,0,0,0,
1.22116E+17,6.15845E+13,Juankada Shann,"Feel the beat, feel the magic 🎶✨

#JuankadaShann #Shanshines #Followme #TagAFriend","Feel the beat, feel the magic 🎶✨

#JuankadaShann #Shanshines #Followme #TagAFriend",12,2/9/2026 20:00,N/A,https://www.facebook.com/reel/1153969633453667/,1,0,Videos,,,,,Lifetime,98,55,11,8,2,1,2,2,,,0,812.134,13.535,0,0,0,
1.22116E+17,6.15845E+13,Juankada Shann,"Hi Shanshines 🌟

#JuankadaShann #Shanshines #Followme #TagAFriend","Hi Shanshines 🌟

#JuankadaShann #Shanshines #Followme #TagAFriend",6,2/9/2026 16:01,N/A,https://www.facebook.com/reel/2404258653413925/,1,0,Videos,,,,,Lifetime,297,219,11,7,3,1,3,3,,,0,1069.185,4.837,0,0,0,
1.22116E+17,6.15845E+13,Juankada Shann,"Move, groove, repeat! ✨

#JuankadaShann #Shanshines #Followme #TagAFriend","Move, groove, repeat! ✨

#JuankadaShann #Shanshines #Followme #TagAFriend",16,2/9/2026 3:01,N/A,https://www.facebook.com/reel/1645114889738521/,1,0,Videos,,,,,Lifetime,86,51,11,8,0,3,1,1,,,0,507.75,9.066,0,0,0,
1.22116E+17,6.15845E+13,Juankada Shann,"I like your style 😎

#JuankadaShann #Shanshines #Followme #TagAFriend","I like your style 😎

#JuankadaShann #Shanshines #Followme #TagAFriend",15,2/8/2026 23:00,N/A,https://www.facebook.com/reel/935099096362213/,1,0,Videos,,,,,Lifetime,78,47,11,8,2,1,3,3,,,0,379.887,6.783,0,0,0,
1.22116E+17,6.15845E+13,Juankada Shann,"Heart 💖 

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/8/2026 22:19,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02hos9XQpyMUAg8Amr5PBJQp6vjcXGGj22CyNrm6goyVvztUYRQR8qfqVoMyu6FNRrl,0,0,Photos,,,,,Lifetime,135,67,10,7,2,1,7,5,2,,0,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,who says you can't wear your skirt as a top?😘✨💗🌈 #PhotoLove #GoodVibesOnly #CapturedBeauty #JuanababeSena #Juanabies #Followme #TagAFriend,,0,2/8/2026 6:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02ZEQxHVeeU9za92hhdLZX3ya3vXeUgg9RT4s2cJgNwpY3Xzxo2BZ6VWdMJF9rhr3ul,0,0,Photos,,,,,Lifetime,128,58,8,4,3,1,6,3,3,,0,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,"𝗟𝗲𝘀𝘀 𝘁𝗮𝗹𝗸, 𝗺𝗼𝗿𝗲 𝘀𝗻𝗮𝗽𝘀𝗵𝗼𝘁𝘀 😉

 #PictureThis #PhotoVibes #VisualStory #JuanababeSena #Juanabies #Followme #TagAFriend",,0,2/8/2026 2:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid04kHSgkvFXLPez6Udd6obAb7qZMYd483tBsEPeCWrczJRQqmPRcu8GY1JpJhsqiLQl,0,0,Photos,,,,,Lifetime,70,40,4,3,1,0,2,1,1,,0,,,,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Hindi lang pala gamit ang mga 𝗯𝗶𝗻𝗶𝗯𝘂𝗵𝗮𝘁 ng mga kagrador  😅

#JuanababeSena #Juanabies #Followme #TagAFriend","Hindi lang pala gamit ang mga 𝗯𝗶𝗻𝗶𝗯𝘂𝗵𝗮𝘁 ng mga kagrador  😅

#JuanababeSena #Juanabies #Followme #TagAFriend",35,2/7/2026 22:40,N/A,https://www.facebook.com/reel/1581181439591100/,1,0,Videos,,,,,Lifetime,84,54,10,7,2,1,10,10,,,0,732.98,12.216,0,0,0,
1.22116E+17,6.15845E+13,Juankada Shann,"No long story needed. The photos say it all. 📸

#Captured #InTheMoment #JuankadaShann #Shanshines #Followme",,0,2/6/2026 21:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid033Wy6myH6SJWpXHiYdum8P897zkqSjf8uwjspdnM6oc4LeSsWaDWaDxUcGsDj2LQgl,0,0,Photos,,,,,Lifetime,98,52,3,2,1,0,9,4,5,,0,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"Random photos, random luck! 🍀✨

#JuanababeSena #Juanabies #Followme #TagAFriend",,0,2/5/2026 20:49,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0BxLgdLQRUzJ7Aw4mvdVkBbwKdC5xZqUKZseJdSLejHA8eKYwNJ9tB5VRKyui3TuQl,0,0,Photos,,,,,Lifetime,359,172,10,5,1,4,12,5,7,,0,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"Smiles, moments, and memories we’ll keep for a long time ✨

#SimpleJoy #HappyVibes #JuankadaShann #Shanshines #Followme",,0,2/5/2026 16:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02d2FfsTvyH2oTYehEoV54f6urN8k5qxEC5kM46AWgFByuURiZGjfGrkWJccKjztNjl,0,0,Photos,,,,,Lifetime,141,67,8,6,2,0,6,3,3,,0,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"Proof that great things are happening right here 👀

#BigEnergy #MomentsThatMatter #JuankadaShann #Shanshines #Followme","Proof that great things are happening right here 👀

#BigEnergy #MomentsThatMatter #JuankadaShann #Shanshines #Followme",20,2/5/2026 3:01,N/A,https://www.facebook.com/reel/1481872900121310/,1,0,Videos,,,,,Lifetime,323,299,3,3,0,0,1,1,,,0,1156.805,3.805,0,0,0,
1.22115E+17,6.15845E+13,Juankada Shann,"Big moments deserve big energy 💥

#DontMissOut #LevelUp #JuankadaShann #Shanshines #Followme",,0,2/4/2026 20:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0DTGhLfB2U2ZFA8uX1i8bzQJ5Tb3exmYq3zAMkrbyYHu67WGm9BedL1D637H7XpFxl,0,0,Photos,,,,,Lifetime,231,112,12,10,2,0,18,10,8,,0,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"Something exciting is happening with Juankada Geoff

#StayTuned #WhatsNext #Exclusive #JuankadaShann #Shanshines #Followme",,0,2/4/2026 16:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0n7xVck52kRdbqh5u8XiDa2B1gXhDTKgUxZ4v38AQrFBtc6G9A6GmRU1D8wdqbQyVl,0,0,Photos,,,,,Lifetime,158,78,7,4,3,0,10,5,5,,0,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"Miss Universe 👑✨

#JuankadaShann #Shanshines #Followme #TagAFriend #MissUniverseVibes","Miss Universe 👑✨

#JuankadaShann #Shanshines #Followme #TagAFriend #MissUniverseVibes",15,2/4/2026 3:01,N/A,https://www.facebook.com/reel/2006444756587418/,0,0,Videos,,,,,Lifetime,129,82,9,6,3,0,6,6,,,0,756.676,8.798,0,0,0,
1.22115E+17,6.15845E+13,Juankada Shann,Shanshines join na kayo here! enjoy and good luck. 💙,,0,2/3/2026 21:19,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0LipexxT5yLzanm62jomVUoW1TjnGxccFxCTrxSqz4Q1Kkh9kC4UgMkPPiRy8RYj5l,0,1,Text,,,,,Lifetime,63,74,7,4,3,0,21,21,,,0,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"Front to the back, 𝗦𝗵𝗮𝗻𝘀𝗵𝗶𝗻𝗲𝘀! ✨

#JuankadaShann #Shanshines #Followme #TagAFriend","Front to the back, 𝗦𝗵𝗮𝗻𝘀𝗵𝗶𝗻𝗲𝘀! ✨

#JuankadaShann #Shanshines #Followme #TagAFriend",17,2/3/2026 2:00,N/A,https://www.facebook.com/reel/1482446076557618/,1,0,Videos,,,,,Lifetime,98,76,14,11,1,2,5,5,,,0,478.53,5.835,0,0,0,
1.22115E+17,6.15845E+13,Juankada Shann,"𝘂𝗻𝗯𝗼𝘁𝗵𝗲𝗿𝗲𝗱 & 𝘂𝗻𝘀𝘁𝗼𝗽𝗽𝗮𝗯𝗹𝗲 😎

#JuankadaShann #Shanshines #Followme #TagAFriend #OOTDStatement",,0,2/2/2026 20:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02mj2HCCKJCYYea4QzCBtbgNb6KRkWJ8zJg8nUiktUSg76yFZhxrpQjXQH8fErS9aLl,0,0,Photos,,,,,Lifetime,157,68,9,8,0,1,4,1,3,,0,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,Kaya naman let's g mga shanshines and mga ka juankada catch me at color game live in juan365 at 2pm po lets roll the dice and are spinning wheel 😘✨💗🌈 #JUAN365 #Shanshines #JUANKADA #COLORGAME,,0,2/2/2026 19:42,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02neRhPJP6AwWzFxST3EVoimLa6pHMAjHT468VS1wMveeAqDZkpx2cAPmCQ9eCGen7l,0,1,Text,,,,,Lifetime,56,42,10,8,2,0,11,11,,,0,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗗𝗼 𝘆𝗼𝘂 𝘄𝗮𝗻𝘁 𝗺𝗮𝗴𝗶𝗰? ✨

#JuankadaShann #Shanshines #Followme #TagAFriend  #DoYouWantMagic","𝗗𝗼 𝘆𝗼𝘂 𝘄𝗮𝗻𝘁 𝗺𝗮𝗴𝗶𝗰? ✨

#JuankadaShann #Shanshines #Followme #TagAFriend  #DoYouWantMagic",15,2/2/2026 16:01,N/A,https://www.facebook.com/reel/3798178417152866/,1,0,Videos,,,,,Lifetime,132,69,16,4,2,10,6,6,,,0,710.304,7.892,0,0,0,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗪𝗔𝗟𝗔 𝗻𝗴 🤭🤭

#JuankadaShann #Shanshines #Followme #TagAFriend","𝗪𝗔𝗟𝗔 𝗻𝗴 🤭🤭

#JuankadaShann #Shanshines #Followme #TagAFriend",16,2/2/2026 3:00,N/A,https://www.facebook.com/reel/2845175199010052/,1,0,Videos,,,,,Lifetime,144,104,16,11,4,1,5,5,,,0,890.932,8.026,0,0,0,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗔𝗬 𝗠𝗔𝗟𝗜!hahahaha 😅💥

#JuankadaShann #Shanshines #Followme #TagAFriend","𝗔𝗬 𝗠𝗔𝗟𝗜!hahahaha 😅💥

#JuankadaShann #Shanshines #Followme #TagAFriend",9,2/1/2026 20:00,N/A,https://www.facebook.com/reel/1378718540234333/,1,0,Videos,,,,,Lifetime,104,54,15,10,4,1,12,12,,,0,543.462,8.491,0,0,0,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗡𝗼𝘁 𝗷𝘂𝘀𝘁 𝗮 𝗽𝗵𝗼𝘁𝗼 𝗶𝘁’𝘀 𝗮 𝘄𝗵𝗼𝗹𝗲 𝘀𝘁𝗼𝗿𝘆 𝗶𝗻 𝗼𝗻𝗲 𝗳𝗿𝗮𝗺𝗲

#StoryInAPhoto #CreativeShots  #Memories #CapturedMoments #JuankadaShann #Shanshines #Followme",,0,2/1/2026 16:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid03488i3EJXNXQtNUnFZiykdykEZ5sxThJYYUmi4sXyEnCkE7ZSJXD8o8GEYpQx9SJHl,0,0,Photos,,,,,Lifetime,96,50,4,3,1,0,7,6,1,,0,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"Kapag hindi niyo na 𝗽𝗮𝗻𝘀𝗶𝗻 yon, ewan ko na lang! 💥

#JuankadaShann #Shanshines #Followme #TagAFriend #JuanadaZia","Kapag hindi niyo na 𝗽𝗮𝗻𝘀𝗶𝗻 yon, ewan ko na lang! 💥

#JuankadaShann #Shanshines #Followme #TagAFriend #JuanadaZia",11,2/1/2026 3:00,N/A,https://www.facebook.com/reel/1265259705497474/,1,0,Videos,,,,,Lifetime,71,51,6,5,1,0,2,2,,,0,581.276,11.625,0,0,0,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗦𝗼𝗺𝗲 𝗽𝗵𝗼𝘁𝗼𝘀 𝗮𝗿𝗲𝗻’𝘁 𝗷𝘂𝘀𝘁 𝗽𝗶𝗰𝘁𝘂𝗿𝗲𝘀 🥹

#HeartfeltMoments #MemoriesForLife  #Memories #CapturedMoments #JuankadaShann #Shanshines #Followme",,0,2/1/2026 0:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02nFiBm9Py55Zc6HVHMYWdJtAJphfQauvUodoCTZz6nz9M18g6myo3gGZHic3fHbY2l,0,0,Photos,,,,,Lifetime,91,49,6,5,1,0,10,7,3,,0,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,Its FEB IBIG💗month kaya naman SHANSHINES✨ spread some good vibes and happiness this FEB IBIG🥰🌈💗 #JuankadaShann #Shanshines #Followme #LuckyVibes #GoodVibesOnly,,0,1/31/2026 20:51,N/A,https://www.facebook.com/photo.php?fbid=122114661465149417&set=a.122099315145149417&type=3,0,0,Photos,,,,,Lifetime,141,75,15,13,1,1,0,,,,0,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗠𝗮𝗶𝗻 𝗰𝗵𝗮𝗿𝗮𝗰𝘁𝗲𝗿 𝗲𝗻𝗲𝗿𝗴𝘆, 𝗰𝗮𝗽𝘁𝘂𝗿𝗲𝗱 𝗽𝗲𝗿𝗳𝗲𝗰𝘁𝗹𝘆 🎬

#MainCharacter #ConfidenceLook #Memories #CapturedMoments #JuankadaShann #Shanshines #Followme",,0,1/31/2026 20:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02zPTgZ8ufV55uvBGz2NiGshzkEybnScxwGjVuVWCrBufH3qh1tyAcxePU6e4X5nfjl,0,0,Photos,,,,,Lifetime,101,48,7,7,0,0,7,5,2,,0,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,O TO THE M TO THE G! Hey SHANSHINES✨🌈💗🥰,,0,1/31/2026 18:15,N/A,https://www.facebook.com/photo.php?fbid=122114651685149417&set=a.122099314527149417&type=3,0,0,Photos,,,,,Lifetime,136,71,17,15,1,1,4,4,,,0,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗖𝗿𝗮𝘇𝘆 𝗺𝗼𝗺𝗲𝗻𝘁𝘀. 𝗥𝗲𝗮𝗹 𝘀𝗺𝗶𝗹𝗲𝘀. 𝗨𝗻𝗳𝗼𝗿𝗴𝗲𝘁𝘁𝗮𝗯𝗹𝗲 𝗺𝗲𝗺𝗼𝗿𝗶𝗲𝘀 📸

#GoodTimes #Memories #CapturedMoments #JuankadaShann #Shanshines #Followme #Y2K",,0,1/31/2026 16:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02V6okQqm7dHrH6QtEhTg6ypS9ny7nGjamXs6i5sHarHxW4czm27egyxFpstYrcXWml,0,0,Photos,,,,,Lifetime,93,46,5,5,0,0,0,,,,0,,,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Timeless luster✨

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followerseveryonehighlights",,0,2/12/2026 2:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02cqfFjoiqDyGp2RQjh8W31AS1jRujvUbsLnZPAJqwKiJJRfQPBwKRSJfaRZ2DSy6ml&id=61586950821026,0,0,Photos,,,,,Lifetime,131,67,8,8,0,0,1,,1,,0,,,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Ano ba talagaaaaa🥺

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","Ano ba talagaaaaa🥺

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",12,2/12/2026 23:30,mixed,https://www.facebook.com/reel/1252056266872022/,1,0,Videos,,,,,Lifetime,227,163,19,16,3,0,4,4,,,0,1235.995,7.357,0,0,0,
1.22108E+17,6.1587E+13,Juankada Tanya,"Glowing differently when you’re genuinely happy. 💫

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",,0,2/13/2026 0:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0PmR4PuVkz9jXzivTjZePJXE4YH5frENBwGeEAyKETVRJ3qNDcJq3avpknZ8ZdmhFl&id=61586950821026,0,0,Photos,,,,,Lifetime,125,56,10,9,1,0,9,4,5,,0,,,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Yari ako hahahhah 🤭😂.. 
#juankadatanya #Juan365 #followerseveryonehighlights #followers #fbreels #fypageシ","Yari ako hahahhah 🤭😂.. 
#juankadatanya #Juan365 #followerseveryonehighlights #followers #fbreels #fypageシ",10,2/13/2026 21:51,N/A,https://www.facebook.com/reel/1264711412437732/,0,0,Videos,,,,,Lifetime,121,61,9,7,2,0,5,5,,,0,743.271,12.184,0,0,0,
1.22108E+17,6.1587E+13,Juankada Tanya,Ako na susundo sayo. ikaw bahala sa date mo ba ako? 🤭😍 happy valentines day!! Juankadas!! #juankadatanya #fypageシ #fypシ #trendingpost #valentines,,0,2/13/2026 21:55,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02orDEzof5QCqtJCBKBWZvb1yQ1q7AYGA9i33W4iTKoQ7QzQbJZLHiyZU5MG9nbYAGl&id=61586950821026,0,0,Photos,,,,,Lifetime,165,69,13,10,2,1,8,5,3,,0,,,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"You’re mineeee🫣

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","You’re mineeee🫣

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",16,2/15/2026 1:10,N/A,https://www.facebook.com/reel/2291170454711829/,1,0,Videos,,,,,Lifetime,227,206,16,15,1,0,5,5,,,0,1048.6,4.993,0,0,0,
1.22108E+17,6.1587E+13,Juankada Tanya,"Smiling because I can😊🫰

#JuankadaTanya #Juan365 #fyppage #followerseveryonehighlights",,0,2/15/2026 1:40,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid028x3Hdtb4DRHFjhJk8K81KUvEETYU64AG6kBiFjFDviyAmYjn3LV5kKswr76iMtFml&id=61586950821026,0,0,Photos,,,,,Lifetime,126,62,11,10,1,0,7,1,6,,0,,,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,Padaan lang para mag pa cute☺️😜🤭 #juankadatanya #fbreels #fypシ #Juan365 #followerseveryonehighlights,Padaan lang para mag pa cute☺️😜🤭 #juankadatanya #fbreels #fypシ #Juan365 #followerseveryonehighlights,12,2/15/2026 21:29,N/A,https://www.facebook.com/reel/1217960087090782/,0,0,Videos,,,,,Lifetime,1060,819,34,30,3,1,6,6,,,0,5445.133,6.28,0,0,0,
1.22108E+17,6.1587E+13,Juankada Tanya,"Looking for the right one 🫣

#juankadatanya #Juan365 #fypPage #followerseveryonehighlights",,0,2/16/2026 1:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0MpPBC9M2895xue8Aq9tMk4i3mnt7pAhjAsPsgVHwjXRJoEfyFp1WA3N3dRE9n1pcl&id=61586950821026,0,0,Photos,,,,,Lifetime,132,59,12,11,1,0,8,4,4,,0,,,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Kung Hei Fat Choi 🎆  

#Juan365 #trendingpost #juankadatanya #followerseveryonehighlights #fyppage",,0,2/17/2026 0:14,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0NZjpjNLSr2d3NgHQuXX3FhJJPoLhRv1S2jxnwk8DvuCB4xNeKpuEkQYDaVgT8ctRl&id=61586950821026,0,0,Photos,,,,,Lifetime,154,72,18,16,2,0,3,1,2,,0,,,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Pag ako problema mo, ang swerte mo😅

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","Pag ako problema mo, ang swerte mo😅

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",9,2/17/2026 1:30,mixed,https://www.facebook.com/reel/1268966958480709/,1,0,Videos,,,,,Lifetime,198,179,19,16,3,0,4,4,,,0,594.146,4.126,0,0,0,
1.22109E+17,6.1587E+13,Juankada Tanya,"With the gang😎…  

#juankadatanya #Juan365 #fyppage #trendingpost #followerseveryonehighlights",,0,2/17/2026 23:45,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0f7NLsSqCGbSAZEnaSAvRUnyo8oBKAvf4bnAmh1fDcacNNyANVDE8WWLPz2QweqZLl&id=61586950821026,0,0,Photos,,,,,Lifetime,576,258,38,36,1,1,42,14,28,,0,,,,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Trying to look cute while thinking about food😅

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","Trying to look cute while thinking about food😅

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",15,2/18/2026 5:30,N/A,https://www.facebook.com/reel/5166938230198418/,1,0,Videos,,,,,Lifetime,889,733,36,35,1,0,6,6,,,0,4806.848,6.666,0,0,0,
1.22109E+17,6.1587E+13,Juankada Tanya,"Red-dy or not, here I come!! Let’s playjuan365colorgame! 

#juankadatanya #followerseveryonehighlights #Juan365 #trendingpost #fypageシ",,0,2/18/2026 23:37,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0ynBmwfPXDLMYuTtKCtArtzumv6WiUsEW94WV72FH7Cdm4X4frwqtT6w6qGPwgva5l&id=61586950821026,0,0,Photos,,,,,Lifetime,164,79,18,16,2,0,6,4,2,,0,,,,,,
1.22105E+17,6.1587E+13,Juankada Tanya,"Malapit na araw ng puso!! ❤️❤️❤️  #juankadahosttanya
#juan365 #happyhearts 
#followerseveryonehighlights #Juan365ColorGame",,0,1/31/2026 21:19,N/A,https://www.facebook.com/photo.php?fbid=122104621887231694&set=a.122093302815231694&type=3,0,0,Photos,,,,,Lifetime,161,77,20,19,1,0,6,3,3,,0,,,,,,1
1.22105E+17,6.1587E+13,Juankada Tanya,Juankada Tanya updated their cover photo.,,0,1/31/2026 21:21,N/A,https://www.facebook.com/photo.php?fbid=122104622253231694&set=a.122095619073231694&type=3,0,0,Photos,,,,,Lifetime,6,3,15,14,1,0,0,,,,0,,,,,,
1.22105E+17,6.1587E+13,Juankada Tanya,"Outfit on point, mood on top. #Juan365 #followerseveryonehighlights #juankadatanya #fypシ",,0,2/1/2026 7:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0WmMCqzCwtwqY2Q2ju6CDuKaFUA19dcqtgYaQiQ7w36NfETrEFS73gnd2T9MaUQdwl&id=61586950821026,0,0,Photos,,,,,Lifetime,158,60,11,10,1,0,9,7,2,,0,,,,,,
1.22105E+17,6.1587E+13,Juankada Tanya,Party in the house!!,#followerseveryonehighlights #fypシ #fbreelsfypシviralシ #trendingpost #fbreelsvideo,16,2/1/2026 7:02,N/A,https://www.facebook.com/reel/1439845284163577/,0,0,Videos,,,,,Lifetime,1436,1090,16,12,3,1,8,8,,,0,9563.721,8.79,0,0,0,
1.22105E+17,6.1587E+13,Juankada Tanya,"Create your own style eme 🤪… good eve juankadas !! 
 #followerseveryonehighlights #trendingpost #Juan365 #juankadatanya #followers",,0,2/2/2026 6:10,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02TKGv5Udfh8JvWhYncnb2BZbcXMRQhimKLhHHrUmNUHXz28hMjBiX3STFMhQpquaEl&id=61586950821026,0,0,Photos,,,,,Lifetime,186,66,12,10,2,0,13,9,4,,0,,,,,,
1.22105E+17,6.1587E+13,Juankada Tanya,Pasali nga sa trend ☺️😜,"#fbreels
#juankadahost #fypageシ #juankadatanya #followerseveryonehighlights #trendingpost",15,2/2/2026 9:00,N/A,https://www.facebook.com/reel/1185915759967068/,0,0,Videos,,,,,Lifetime,96,60,10,9,1,0,4,4,,,0,460.54,6.223,0,0,0,
