Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Matched Audience Targeting Consumption (Video Click)
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Gawin nating fun at makulay ang gabi niyo! 🥰🌸
Seeyou later again 10pm-5am

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/18/2026 19:51,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid027sgGaHWwQ3s1dZAun84UmPuVszM3JA1XSTzP8UsGGSqxztBoYiwMvDdLPUDRDRpql,0,0,Photos,,,,,Lifetime,2920,1164,99,79,16,4,215,54,161,,0,,,,,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Impossibleng hindi niyo alam ‘tong sikat na dance craze na ‘to 10 years ago 😱🥰

Pusuan niyo nga ‘to kung alam niyo rin ‘to 🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Impossibleng hindi niyo alam ‘tong sikat na dance craze na ‘to 10 years ago 😱🥰

Pusuan niyo nga ‘to kung alam niyo rin ‘to 🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/18/2026 2:55,N/A,https://www.facebook.com/reel/846009598263652/,0,0,Videos,,,,,Lifetime,2573,872,134,107,21,6,146,146,,,0,15638.333,8.106,0,0,0,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Kikays! Kung hanap niyo ay saya at excitement, nasa Color Game na lahat yan! 🥳

Panoorin ako palagi LIVE at maki-kulay na sa kasiyahan! 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/17/2026 21:05,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0RptThk4PuR9r6DsriA5SzDK3qhjgNWjtH1KJ8U7U5bS9HVe8erqLhD9Qs3ZwTYHal,0,0,Photos,,,,,Lifetime,3888,1487,95,73,15,7,352,120,232,,0,,,,,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Mahal niyo naman ako diba, Kikays? 🥰

If yes, samahan niyo ako palagi sa Color Game! Your love + support means everything 🥹🩷
 
#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Mahal niyo naman ako diba, Kikays? 🥰

If yes, samahan niyo ako palagi sa Color Game! Your love + support means everything 🥹🩷
 
#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",8,1/17/2026 2:56,mixed,https://www.facebook.com/reel/2341608916354732/,0,0,Videos,,,,,Lifetime,973,480,45,30,13,2,37,37,,,0,3726.859,5.698,0,0,0,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Just come be the man I need 🎶

Don’t be shy Kikays, heart this post if you also know your worth 🌸🩷

SEEYOU AGAIN LATER 10pm-5am

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Just come be the man I need 🎶

Don’t be shy Kikays, heart this post if you also know your worth 🌸🩷

SEEYOU AGAIN LATER 10pm-5am

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",25,1/16/2026 20:00,N/A,https://www.facebook.com/reel/1376967053676452/,1,0,Videos,,,,,Lifetime,1432,551,89,73,11,5,56,56,,,0,10726.81,9.434,0,0,0,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"My big guy sa likod 👀🏍️ TARA MAMAYA COLOR GAME 10pm-5am 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","My big guy sa likod 👀🏍️ TARA MAMAYA COLOR GAME 10pm-5am 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/15/2026 20:41,N/A,https://www.facebook.com/reel/1196608699324022/,0,0,Videos,,,,,Lifetime,3814,1424,152,131,16,5,165,165,,,0,29059.452,11.25,0,0,0,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Time to unwind 🏍️✨

Pahinga muna, breathe in, let go ng stress sa bawat takbo.

Kayo ba, paano kayo nagre-relieve ng stress? Comment below!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Time to unwind 🏍️✨

Pahinga muna, breathe in, let go ng stress sa bawat takbo.

Kayo ba, paano kayo nagre-relieve ng stress? Comment below!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",41,1/14/2026 22:21,N/A,https://www.facebook.com/reel/894551869725857/,0,0,Videos,,,,,Lifetime,1053,512,61,45,14,2,28,28,,,0,7159.664,8.071,0,0,0,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Bigla kong namiss mag-rides 🏍️

Kayo ba Kikays, may nag rirides din ba sa inyo? Kailan last ride niyo? Share niyo naman dito 🌸",,0,1/14/2026 17:57,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0nhovEvZTfhyn21ktoipvhpnDsJ1evEN9z9MA67cS2E2vrJvw1YVbc4mbGscqDxp9l,0,0,Photos,,,,,Lifetime,2080,789,50,45,4,1,165,54,111,,0,,,,,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Dressed in black, powered by confidence 🖤

Which look should I rock next, Kikays? Comment below! 👇

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Dressed in black, powered by confidence 🖤

Which look should I rock next, Kikays? Comment below! 👇

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/13/2026 21:40,N/A,https://www.facebook.com/reel/1891182855122516/,0,0,Videos,,,,,Lifetime,1430,700,74,62,9,3,26,26,,,0,6502.897,5.635,0,0,0,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"OOTD recap of the week✨

Thank you sa laging pang-subaybay sakin,Kikays! 🌸

Kitakits ulit sa Color Game, 10PM–5AM! See you!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/13/2026 17:19,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02XB9oM4ir8hH9oNjy72WBM9koej5i47jRiDwYt8povD7PNTpwVqodJVeqfHY9e5gWl,0,0,Photos,,,,,Lifetime,3514,1318,108,90,12,6,370,123,247,,0,,,,,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Just here, doing my thing ✨

Hope this brightens your feed, Kikays! 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Just here, doing my thing ✨

Hope this brightens your feed, Kikays! 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",16,1/12/2026 20:21,N/A,https://www.facebook.com/reel/1590438222291331/,0,0,Videos,,,,,Lifetime,2388,826,148,130,13,5,63,63,,,0,13589.583,7.438,0,0,0,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Attention, Kikays! 🚨

Color Game na! 🕕 6AM–2PM

Exclusive fun, exciting prizes, at good vibes lang! See you!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/12/2026 17:56,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid037NBxK7CXU4tH4frhT7C1SSTDYDza3URowk7PDAAN9PZ1UGkngj2bZgnwnm7tzDHZl,0,0,Photos,,,,,Lifetime,4099,1612,136,98,19,19,112,77,35,,0,,,,,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Drop a “💖” if you’re choosing confidence today, Kikays!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Drop a “💖” if you’re choosing confidence today, Kikays!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",24,1/11/2026 22:02,N/A,https://www.facebook.com/reel/1969683400262042/,0,0,Videos,,,,,Lifetime,3735,1262,150,121,23,6,84,84,,,0,30830.103,11.17,0,0,0,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"CATCH ME LIVE NOW, Kikays! 

Kasama sina Juankada Charm, Lance & Ellise 🌸

Don’t miss the fun! See you sa live!🔥

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays #JuankadaLance #JuankadaCharm #JuankadaEllise",,0,1/11/2026 18:11,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0xbAPxvvFcB36MaK5h7SZ2jWY3DDN8soBUH21RSVrUNKu9Sib3VHdKF7m6sPZYrizl,0,0,Photos,,,,,Lifetime,1122,448,39,26,10,3,52,10,42,,0,,,,,,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Hindi niyo mapipigil ‘yon… at alam niyo ‘yon, sa akin pa rin kayo uuwi..

Talagang dito lang kayo uuwi sa’kin, Kikays! Sama sama tayo palagi sa Color Game😘🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Hindi niyo mapipigil ‘yon… at alam niyo ‘yon, sa akin pa rin kayo uuwi..

Talagang dito lang kayo uuwi sa’kin, Kikays! Sama sama tayo palagi sa Color Game😘🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/10/2026 21:05,N/A,https://www.facebook.com/reel/4032273647064179/,0,0,Videos,,,,,Lifetime,4354,961,176,153,17,6,101,101,,,0,30218.621,10.67,0,0,0,,
1.22186E+17,6.15615E+13,JUANKada Host Ikay,"Slayin’ in shades of orange 🍊

Kamusta Kikays? How’s your 2026 so far? 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/10/2026 18:21,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02JEmdXmaV9GhRE6dJWaafVWRAweoE2p42dQErta4jKV9We6fkFtyfAowQgwk8VTD3l,0,0,Photos,,,,,Lifetime,3767,1388,64,59,4,1,299,77,222,,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Na-LSS na rin ba kayo sa trend na ’to, Kikays? 😆

Hop the trend na rin at ipakita niyo naman yung mga Kikays na saksakan din ng  ganda! 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Na-LSS na rin ba kayo sa trend na ’to, Kikays? 😆

Hop the trend na rin at ipakita niyo naman yung mga Kikays na saksakan din ng  ganda! 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",13,1/9/2026 22:29,mixed,https://www.facebook.com/reel/25348380054804394/,0,0,Videos,,,,,Lifetime,2287,733,80,64,14,2,44,44,,,0,10284.719,6.039,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Feeling fierce in maroon 🍷✨

Catch me live, Kikays! Naka-tune in na ba kayo?

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/9/2026 20:37,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02i1L4g3bbxHMcDq4HPc8dxUZw6t7f3KTpNA4Zx4LN1RUXYfpirPjQPKQqB4QLM5WWl,0,0,Photos,,,,,Lifetime,2493,1029,35,30,4,1,89,26,63,,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,🫶🏻🫶🏻,,0,1/9/2026 2:26,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0ykevYBLyLdRxE8U3B9mNbcLi9LyXGhfFVeZxHSBMM5cWiAp5b3BQUX5cp8Ebvshql,0,1,Photos,,,,,Lifetime,654,324,8,6,2,0,14,5,3,6,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Kikays, make sure maganda ang araw niyo! 😘 Spread love and good vibes! 🌸 Bukas uli 6am-2pm ☺️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay","Kikays, make sure maganda ang araw niyo! 😘 Spread love and good vibes! 🌸 Bukas uli 6am-2pm ☺️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",27,1/8/2026 23:07,N/A,https://www.facebook.com/reel/1205261424435257/,0,0,Videos,,,,,Lifetime,2302,738,81,66,10,5,43,43,,,0,17354.685,9.153,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Kikays, Kamusta kayo? 🌸

Join na sa Color Game, pumili ng tamang kulay at ipakita ang inyong Kikay power! 💅💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",,0,1/8/2026 19:49,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid025RGVQ1LpocesG6q7v2eRJtcUvZqkf7q8rd17rd3YQsCTgS44Ge9deqk499kxmzjql,0,0,Photos,,,,,Lifetime,3158,1245,63,47,14,2,264,123,141,,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,Juankada Alexchoozy Juankada host Drae,,0,1/8/2026 15:17,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0hX3Zzn28wRduZJjuh8xfYr2t7mDCX81GdLuiYbtPLYhdjrwj74NR7e6yT3s8E1n3l,0,1,Photos,,,,,Lifetime,635,306,20,13,6,1,36,15,21,,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,🤗,,0,1/7/2026 23:14,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0WMD9mKHx1cZzbtjJvXnNKwvMAdte7apKjER8U2rdtnHCiKvj6XspW5GVSs1tCLBol,0,1,Text,,,,,Lifetime,363,283,17,13,4,0,16,16,,,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Kikay’s, set your alarms na! ⏰‼️

Abangan niyo ako bukas sa Color Game! 6am-2pm 🤗🫶🏼

See you! 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay","Kikay’s, set your alarms na! ⏰‼️

Abangan niyo ako bukas sa Color Game! 6am-2pm 🤗🫶🏼

See you! 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",14,1/7/2026 20:51,N/A,https://www.facebook.com/reel/1538065327450829/,0,0,Videos,,,,,Lifetime,1645,571,70,52,16,2,34,34,,,0,9261.971,7.475,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"To all my marilag kikays out there, never stop sparkling! 🌸✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","To all my marilag kikays out there, never stop sparkling! 🌸✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",36,1/6/2026 22:35,N/A,https://www.facebook.com/reel/894560389655814/,0,0,Videos,,,,,Lifetime,3011,932,135,119,12,4,107,107,,,0,33529.909,14.353,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Ayaw kong nabibitin 🎶

Kaya watch me sa Color Game LIVE! Siguradong hindi ka mabibitin sa saya at premyo! 🎁

Download the Juan365 App sa Play Store and App Store na! 🎮

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Ayaw kong nabibitin 🎶

Kaya watch me sa Color Game LIVE! Siguradong hindi ka mabibitin sa saya at premyo! 🎁

Download the Juan365 App sa Play Store and App Store na! 🎮

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",16,1/6/2026 2:55,N/A,https://www.facebook.com/reel/1217464026992525/,0,0,Videos,,,,,Lifetime,1700,608,61,48,9,4,49,49,,,0,8811.362,6.551,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Still me, just in different moods ✨

How’s your year so far, Kikays? So far so good? Drop a “💖” if yes!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/6/2026 0:13,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0rofmzLNbf18p88qwtW2rManbtG1YBa6wk1iCCATCakdSzp3XKhTJ1ddxruPGhfQbl,0,0,Photos,,,,,Lifetime,2217,1008,34,31,1,2,121,34,87,,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Shawty, I don’t mind 🎧

Don’t mind what they say, Kikays. Your glow, your rules. Be confident ✨🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Shawty, I don’t mind 🎧

Don’t mind what they say, Kikays. Your glow, your rules. Be confident ✨🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/5/2026 4:15,N/A,https://www.facebook.com/reel/4167437183516019/,0,0,Videos,,,,,Lifetime,2575,890,76,70,2,4,45,45,,,0,15710.686,8.174,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Heads up, Kikays! 👀 

Live na ako now until 10PM!

Stay tuned and samahan ako sa saya! ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/5/2026 0:21,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0fVKKLJR6A53VYUCgxCGcQKGtnc93hSardTi7ZNvbFEBiWK6s5SZdBUN8NFjhjKzSl,0,0,Photos,,,,,Lifetime,3034,1267,68,61,4,3,166,92,74,,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"And I'mma be your number one girl, always making time for you, Kikays! 🌸✨

Catch me LIVE NOW sa Color Game From 2PM to 10PM!

Don’t miss the fun, Kikays!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","And I'mma be your number one girl, always making time for you, Kikays! 🌸✨

Catch me LIVE NOW sa Color Game From 2PM to 10PM!

Don’t miss the fun, Kikays!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,1/3/2026 23:21,N/A,https://www.facebook.com/reel/862805923201086/,0,0,Videos,,,,,Lifetime,2074,719,91,75,15,1,40,40,,,0,10679.631,6.452,0,0,0,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"LIVE na ako, Kikays! 🌸

Watch me NOW para good vibes from afternoon hanggang gabi niyo ✨

Hihintayin ko kayo sa live ha! 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",,0,1/2/2026 23:44,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02sAxtAdeVFo3DGtSBUVyFcM19ac16xf3USGgXy2gUUA626yAt2j2XBx64va83GT83l,0,0,Photos,,,,,Lifetime,2718,1016,73,55,13,5,104,76,28,,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,JUANKada Host Ikay updated their cover photo.,,0,1/2/2026 18:39,N/A,https://www.facebook.com/photo.php?fbid=122184669344383179&set=a.122140909430383179&type=3,0,0,Photos,,,,,Lifetime,12,5,19,17,1,1,0,,,,0,,,,,,,
1.22185E+17,6.15615E+13,JUANKada Host Ikay,"Don't leave me dancin' alone 🎶🫶

Good thing sinamahan ako ni Juankada Lance sa trend na ‘to! 

Kanino mas bagay yung trend na 'to? Comment na, Kikays! 🌸

#Juan365Studios
#ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay","Don't leave me dancin' alone 🎶🫶

Good thing sinamahan ako ni @[61584243275518:2048:Juankada Lance] sa trend na ‘to! 

Kanino mas bagay yung trend na 'to? Comment na, Kikays! 🌸

#Juan365Studios
#ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",15,1/1/2026 20:14,N/A,https://www.facebook.com/reel/856971900558109/,0,0,Videos,,,,,Lifetime,3216,1218,64,59,2,3,58,58,,,0,22370.305,9.399,0,0,0,,
1.22107E+17,6.15856E+13,JuanKada Star,🫶🫰,,0,1/10/2026 13:33,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid037SELuqmHewkKix4SCsTNufELXaWUgtbmbcu4TYvaU4ApTYpnwHKUtk9ShKibE5GQl,0,1,Photos,,,,,Lifetime,239,128,13,13,0,0,10,3,7,,0,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,"Your swerte starts here. Star Babies! ✨ 

I-ikot ang roleta, piliin ang kulay mo!

Game na? Tara na sa Color Game!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚",,0,1/10/2026 22:10,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0YBULfkHm9sG9XNcWppVyZryUSKCVcRwg46jeHYcUxp2kinnhtrLqR7mxmv4RTq2Rl,0,0,Photos,,,,,Lifetime,440,208,29,21,2,6,8,6,2,,0,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,"Cause you know I love the players, and you love the game… 🎶

Pero mas mamahalin mo ang laro dito sa Color Game! Kaya DOWNLOAD THE APP na at abangan ako lagi! ⭐

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #reelsvideoシ #fypシ゚","Cause you know I love the players, and you love the game… 🎶

Pero mas mamahalin mo ang laro dito sa Color Game! Kaya DOWNLOAD THE APP na at abangan ako lagi! ⭐

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #reelsvideoシ #fypシ゚",23,1/11/2026 3:10,mixed,https://www.facebook.com/reel/1263778645576731/,1,0,Videos,,,,,Lifetime,3380,630,394,381,7,6,27,27,,,0,17790.338,8.815,0,0,0,,
1.22107E+17,6.15856E+13,JuanKada Star,"Late night hanggang madaling-araw? Game! 🌙✨

Star Babies, sama-sama tayo sa Color Game LIVE from 10PM–6AM!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚",,0,1/11/2026 3:35,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0yAMzLYMjq8jPTPnbwmgwhHtdN5JgYLCsue3W6zPDXeZPrSstonjAoJUMbr5uu5SYl,0,0,Photos,,,,,Lifetime,447,174,24,19,1,4,22,8,14,,0,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,"With our Direk Dee! 🎬✨ 

Game na naman? Join the COLOR GAME fun live mamaya na yan! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/11/2026 17:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02hJA5Me4ZxUzbz6cYKB2BvG5rGG64MMXJ2zX33M9sUwNTxvoXETg3So7wcUGZV4Zal,0,0,Photos,,,,,Lifetime,464,167,24,15,3,6,32,4,28,,0,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,Neutral 🖤🩶🤍,,0,1/12/2026 0:13,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02WRaV3SDsYy3xckYCmPohEk8L7PbLrZu9SYqoHikZ9C3TesMaZqM8cLqmorSWzzL6l,0,1,Photos,,,,,Lifetime,262,114,14,10,1,3,12,2,10,,0,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,"Cause I don’t wanna let you go, never 🩷

Walang iwanan, Star Babies! Kaya wag niyo rin akong iiwan, subaybayan niyo ako lagi 24/7 sa Color Game live! ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypシ゚","Cause I don’t wanna let you go, never 🩷

Walang iwanan, Star Babies! Kaya wag niyo rin akong iiwan, subaybayan niyo ako lagi 24/7 sa Color Game live! ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypシ゚",13,1/12/2026 2:52,N/A,https://www.facebook.com/reel/1246995417490524/,0,0,Videos,,,,,Lifetime,285,162,35,22,8,5,2,2,,,0,1059.527,4.667,0,0,0,,
1.22107E+17,6.15856E+13,JuanKada Star,See you Star babies ✨️⭐️🫶🫰,,0,1/12/2026 8:21,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0wSyShVUcNMHpH8YPWHih49hTrNJvZBhPU6JyA811Nuj12yEYqhriW3Tt8kFQZyDl,0,1,Photos,,,,,Lifetime,274,115,11,11,0,0,13,6,6,1,0,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,"Gabi na naman na puno ng saya! ⭐️

Star Babies, kita-kits sa Color Game LIVE mula 10PM–6AM!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚",,0,1/12/2026 8:23,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0Nv3otREpeXz1L7HogyVDvy4f1mF5X6utiicZhHEaZCbSNsuXd3fZFHsUaxGHXZ4fl,0,0,Photos,,,,,Lifetime,1317,540,82,62,8,12,78,35,43,,0,,,,,,,
1.22108E+17,6.15856E+13,JuanKada Star,🩵,"Nabitin din ba kayo sa concert ng SexBomb Star Babies? 

Dito sa’kin, siguradong hindi kayo mabibitin! Abangan niyo ako lagi sa Color Game at mapanood ang mala-SexBomb energy ko! 🔥

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypviralシ #fypageシ",40,1/12/2026 22:57,N/A,https://www.facebook.com/reel/4154248064905867/,0,0,Videos,,,,,Lifetime,1180,344,83,63,12,8,21,21,,,0,11633.048,12.896,0,0,0,,
1.22108E+17,6.15856E+13,JuanKada Star,"Day off muna! Wag niyo ko masyadong mamiss, Star babies ha 😌

Eto muna hopping sa trend ng Eenie Meenie with Juankada Jedi ✌️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #JuankadaJedi

#nocopyrightinfringementintendedmusicbelongstotherightfulowner","Day off muna! Wag niyo ko masyadong mamiss, Star babies ha 😌

Eto muna hopping sa trend ng Eenie Meenie with Juankada Jedi ✌️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #JuankadaJedi

#nocopyrightinfringementintendedmusicbelongstotherightfulowner",15,1/13/2026 3:00,N/A,https://www.facebook.com/reel/1174157391369471/,0,0,Videos,,,,,Lifetime,332,248,46,29,10,7,13,13,,,0,2663.758,7.999,0,0,0,,
