Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Link Clicks,Negative feedback from users: Hide all,Negative feedback from users: Hide
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"I got you, babe 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","I got you, babe 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/1/2026 3:07,N/A,https://www.facebook.com/reel/2137974016608757/,0,0,Videos,,,,,Lifetime,1026,459,79,73,4,2,27,27,,0,6349.132,7.79,0,0,0,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,❤️,,0,1/31/2026 22:43,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0j2K6zeVBLMh3zetYFbp7xxq8AgnD98kX4nYC6zUxLqL9Xgu8AcHSdD3hjs3fsQThl,0,1,Photos,,,,,Lifetime,333,153,7,7,0,0,8,3,5,0,,,,,,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,JUANKada Host Ikay updated their cover photo.,,0,1/31/2026 22:41,N/A,https://www.facebook.com/photo.php?fbid=122187456146383179&set=a.122140909430383179&type=3,0,0,Photos,,,,,Lifetime,1,1,14,12,2,0,0,,,0,,,,,,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,Lets continue the goodvibes kikays.❤️,,0,1/31/2026 22:38,N/A,https://www.facebook.com/photo.php?fbid=122187455960383179&set=a.122102184470383179&type=3,0,0,Photos,,,,,Lifetime,302,153,16,15,1,0,10,9,1,0,,,,,,,,
1.22111E+17,6.15856E+13,JuanKada Star,"Slayin’ in Purple 💜

Don’t miss it, watch me 𝐋𝐈𝐕𝐄 𝐍𝐎𝐖 sa 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞! 👀

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/31/2026 0:04,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02EGEf8e8G9UDUnYntYgSxXQVTmXCcgdgt1HgepP4PvMSPbruqcLB6GEL77VV392ubl,0,0,Photos,,,,,Lifetime,2407,1124,61,49,6,6,172,41,131,0,,,,,,,,
1.22117E+17,6.15856E+13,JuanKada Star,🖤🤍,,0,2/28/2026 13:48,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0f2ZxgawRLW4KuDEe81TbLM4KwhvhodCy5fUpvpykfjhbAx6MnRrP2k2FL8aL5u5kl,0,1,Photos,,,,,Lifetime,107,42,7,6,1,0,6,2,4,0,,,,,,,,
1.22117E+17,6.15856E+13,JuanKada Star,Samahan ang team night shift until 5am ❤️,,0,2/28/2026 9:28,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0d7im8stB3FXsKFsU3YmXJABukPP3PQ2NnP2DHCWkN8N8qa3Gk1Lfn9MXDpEpTEz7l,0,1,Text,,,,,Lifetime,23,28,7,7,0,0,4,4,,0,,,,,,,,
1.22117E+17,6.15856E+13,JuanKada Star,Mosang 🤭,"May tropa rin ba kayong ganito? Simpleng words na lang pinapa-complicated pa 🤦‍♀️😆

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",10,2/28/2026 2:22,N/A,https://www.facebook.com/reel/1577183990228919/,0,0,Videos,,,,,Lifetime,1643,783,241,234,3,4,5,5,,0,4735.165,5.135,0.01,0,0,,,
1.22117E+17,6.15856E+13,JuanKada Star,💜,"I bet you can't take your eyes off me? 💋😜

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",17,2/27/2026 20:00,N/A,https://www.facebook.com/reel/929147762933229/,1,0,Videos,,,,,Lifetime,2056,61,127,119,3,5,4,4,,0,797.453,1.671,0,0,0,,,
1.22117E+17,6.15856E+13,JuanKada Star,🤍,"Promise na kayo lang ang iibigin, Star Babies! 😘

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",15,2/27/2026 4:00,N/A,https://www.facebook.com/reel/1302348251735946/,1,0,Videos,,,,,Lifetime,1171,154,136,126,8,2,2,2,,0,1302.631,3.492,0,0,0,,,
1.22117E+17,6.15856E+13,JuanKada Star,🖤,"Take it take it, baby love me, LOVE ME 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",15,2/26/2026 20:00,N/A,https://www.facebook.com/reel/3356752861140641/,1,0,Videos,,,,,Lifetime,2381,251,145,129,12,4,19,19,,0,2694.7,3.833,0,0,0,,,
1.22117E+17,6.15856E+13,JuanKada Star,❤️,,0,2/26/2026 9:49,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0DcLnCmmjGviHfCweEjTpRERFFnCW1kDJyWDJZrN4vbqE9mCHcW9T4pwuJVoMna5Rl,0,1,Videos,,,,,Lifetime,43,32,7,6,1,0,2,2,,0,,,,,,,,
1.22117E+17,6.15856E+13,JuanKada Star,"Shining bright like a star, no matter where life takes me ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/26/2026 4:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0sU1bVQic9SoefVmxHvNk4KGzZoBRxpBkiNKVnzWXd8BeHN6GiteTQnWrBBqGDRH2l,0,0,Photos,,,,,Lifetime,1746,747,145,131,2,12,24,16,8,0,,,,,,,,
1.22117E+17,6.15856E+13,JuanKada Star,CNY 🧧,"Recap on how our Chinese New Year went ❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fypシ #fbreels",57,2/25/2026 20:00,N/A,https://www.facebook.com/reel/1080623868459767/,1,0,Videos,,,,,Lifetime,1070,120,19,12,3,4,3,3,,0,1176.101,3.553,0,0,0,,,
1.22116E+17,6.15856E+13,JuanKada Star,🩷,"Anong titigilan? walang titigilan dito 😅

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ #highlights",15,2/25/2026 5:01,N/A,https://www.facebook.com/reel/1723527539019950/,1,0,Videos,,,,,Lifetime,2291,166,147,133,12,2,21,21,,0,2288.358,3.807,0,0,0,,,
1.22116E+17,6.15856E+13,JuanKada Star,"Di pa makatulog? I got you! Join ka na sa Color Game Live para antukin kakatawa sa saya! 🤣

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/25/2026 3:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0FA19VAQhTybzBu1BcdRvCKFXVSRtKKDo4WZB9bNxZjma8NX9kQem6RPqaAXcBUNHl,0,0,Photos,,,,,Lifetime,335,179,13,10,0,3,11,9,2,0,,,,,,,,
1.22116E+17,6.15856E+13,JuanKada Star,🩵,"Mapapa-How do I breathe ka talaga sa ganitong kagandahan 🥰😋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",14,2/24/2026 20:05,N/A,https://www.facebook.com/reel/1329105925643841/,0,0,Videos,,,,,Lifetime,2240,113,151,144,2,5,11,11,,0,1654.956,2.573,0,0,0,,,
1.22116E+17,6.15856E+13,JuanKada Star,Maritesssss,"Isa....ng daan? 😅

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",9,2/24/2026 5:01,N/A,https://www.facebook.com/reel/1454120733007119/,1,0,Videos,,,,,Lifetime,3330,185,235,232,0,3,3,3,,0,2135.981,2.63,0,0,0,,,
1.22116E+17,6.15856E+13,JuanKada Star,Chismosa yarn? 🤣,"Nainom lang napa-chismis pa. Bakit parang kasalanan namin? 🙂‍↕️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",29,2/24/2026 3:00,N/A,https://www.facebook.com/reel/1254938466736487/,1,0,Videos,,,,,Lifetime,3262,184,249,238,6,5,18,18,,0,2238.385,2.716,0,0,0,,,
1.22116E+17,6.15856E+13,JuanKada Star,"Mare, balita ko maganda at masaya daw sa Color Game Live ng Juan365? 🤨

Pano mo malalaman kung ‘di mo susubukan? Join na LIVE sa Color Game! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #followers",,0,2/23/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid05AeHi1YJTxCPdECJhDQFcCibMrhnwfLhqjmGSMCvKVjrHBTK9SRR4mg7iWPRQumSl,0,0,Photos,,,,,Lifetime,498,209,24,14,5,5,59,22,37,0,,,,,,,,
1.22116E+17,6.15856E+13,JuanKada Star,"Salamat muli sa nakikulit, nakisaya at naglaro kasama ang team night shift. 🫶🫰 Abangan muli kami mamayang 10pm-5am ✨️",,0,2/23/2026 13:17,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02sVkt9RtqZuEaqcETh5zZndnWHJFQBgvU3nFhrwug17Rd9fqxGTNbik8uwF1Yr2ntl,0,1,Text,,,,,Lifetime,77,71,12,9,3,0,20,20,,0,,,,,,,,
1.22116E+17,6.15856E+13,JuanKada Star,BTS 📹,"Pili na ng kulay, baka ito na ang lucky mo tonight! 💛💚 💙🩷❤️🤍

Join the live now! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",25,2/23/2026 5:00,N/A,https://www.facebook.com/reel/1472615447701154/,1,0,Videos,,,,,Lifetime,1133,95,18,12,2,4,4,4,,0,700.419,2.122,0,0,0,,,
1.22116E+17,6.15856E+13,JuanKada Star,🏌️‍♀️⛳️,"Ay parang ibang golf yata ‘to? 🤣

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",10,2/23/2026 3:00,N/A,https://www.facebook.com/reel/1224823909764521/,1,0,Videos,,,,,Lifetime,1362,221,21,13,2,6,12,12,,0,1742.077,3.828,0,0,0,,,
1.22116E+17,6.15856E+13,JuanKada Star,"Golfer yan sha! 😍⛳️ 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/22/2026 20:36,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02mWUApwqXMPiKozvPu1gGx9VjFKxNMg1V8HE3JCTXc3V273WQEa9pB8zzw99cw7orl,0,0,Photos,,,,,Lifetime,399,202,26,16,6,4,22,12,10,0,,,,,,,,
1.22116E+17,6.15856E+13,JuanKada Star,,,0,2/22/2026 9:47,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02XiwckT4abjUdJcoEJGxh7YryriTitapEVWmK4WsDX6N4CmNzLWkpwxe48W4hQeGXl,0,1,Text,,,,,Lifetime,36,43,8,7,1,0,2,2,,0,,,,,,,,
1.22116E+17,6.15856E+13,JuanKada Star,Paldo talaga kasama ang team night shift 🤑😍❤️,,0,2/22/2026 9:45,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0kHNg6EQQQwZtq1LiqDudS3xWeaUFSRAoTaERV8mYXF8kdAmYBtKqEdXKCUuW35yyl,0,1,Photos,,,,,Lifetime,142,65,7,7,0,0,12,2,10,0,,,,,,,,
1.22116E+17,6.15856E+13,JuanKada Star,"Soft glow, slow night ✨🌙

Kumusta kayo, Star babies? SMake sure to rest at wag mag papagod masyado ❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/22/2026 3:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid06gLe6kbKwscWvY2PZDJrnh466aBaMjikFyTVzzj4wYHeF7fwyRWohkWTLjEwW141l,0,0,Photos,,,,,Lifetime,397,198,17,12,2,3,27,8,19,0,,,,,,,,
1.22116E+17,6.15856E+13,JuanKada Star,One time ✨,"Give you everything you need 😘

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",22,2/21/2026 20:00,N/A,https://www.facebook.com/reel/1576958560187245/,1,0,Videos,,,,,Lifetime,1660,185,21,13,4,4,8,8,,0,1214.31,2.478,0,0,0,,,
1.22116E+17,6.15856E+13,JuanKada Star,❤️‍🔥,"Loosen up my buttons, babe 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",14,2/21/2026 5:01,N/A,https://www.facebook.com/reel/3856594711302461/,1,0,Videos,,,,,Lifetime,1814,696,31,21,6,4,11,11,,0,4378.199,4.875,0,0,0,,,
1.22116E+17,6.15856E+13,JuanKada Star,🖤,"Baby I’m not like the rest 😘

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",26,2/21/2026 3:01,N/A,https://www.facebook.com/reel/26263134249969685/,1,0,Videos,,,,,Lifetime,1416,301,34,22,7,5,15,15,,0,2147.534,3.976,0,0,0,,,
1.22116E+17,6.15856E+13,JuanKada Star,Arat na! Makisaya at maglaro ng Color Game Live 🤗🤑 Abangan niyo ako 10pm-5am ✨💫⭐️,,0,2/20/2026 22:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02WTzMbqG2c9msu5SKxLoLctiiTRRbZ7KLzssrM3fjUGsy7Y51FYuWvvUdQsRhmssGl,0,1,Photos,,,,,Lifetime,100,51,6,6,0,0,2,1,,0,,,,,,1,,
1.22116E+17,6.15856E+13,JuanKada Star,Hi Star babies 🥰 Samahan niyo ulit kami mamayang 10pm-5am 😘😊,,0,2/20/2026 21:50,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02XdbC83oRRoZVFu3dTN6idwKSsnk1NW2W1C4NXFmc3bBEFE4rYiawrQ4jGEnZ9S1cl,0,1,Photos,,,,,Lifetime,150,79,11,10,1,0,9,7,2,0,,,,,,,,
1.22116E+17,6.15856E+13,JuanKada Star,Stick with you 🥰,"I must stick with you 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",13,2/20/2026 20:00,N/A,https://www.facebook.com/reel/747400731548710/,1,0,Videos,,,,,Lifetime,1834,183,27,19,3,5,8,8,,0,1663.636,3.217,0,0,0,,,
1.22115E+17,6.15856E+13,JuanKada Star,Stay tuned star babies 10pm-5am ✨,,0,2/20/2026 6:47,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02JRGERATxu3w1cyA3iXHvgFGyYxsa17qaRUVEagL1bVqD1Lk7SmMYwtg5s5goZT5Fl,0,1,Text,,,,,Lifetime,97,91,14,12,2,0,9,9,,0,,,,,,,,
1.22115E+17,6.15856E+13,JuanKada Star,"Weekend na! Tama na ang stress, time to relax and have some fun!

Catch me live mamaya from 10pm to 5am sa Color Game! Don’t miss it, Star Babies! ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/20/2026 3:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid08zZMZqALuuKdaZPb4zGs3Qm6XeesG5nDACXXQmBskfmrj9T6ZbpsRsWoLzsG5a5hl,0,0,Photos,,,,,Lifetime,348,163,23,13,6,4,16,15,1,0,,,,,,,,
1.22115E+17,6.15856E+13,JuanKada Star,Pasulyap sulyap 🫣,"Sumusulyap ka na naman ha! Baka mainlove ka na ng sobra sakin nyan? 😋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",23,2/19/2026 19:50,N/A,https://www.facebook.com/reel/2481015492313866/,0,0,Videos,,,,,Lifetime,1598,145,31,24,5,2,5,5,,0,1825.49,3.253,0,0,0,,,
1.22115E+17,6.15856E+13,JuanKada Star,"Unstoppable, unapologetic, me 💅

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/19/2026 3:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02UHk35YnZQrmKYqEd7KCBrzsSz4Rpg84a565XpFBCebt9wQGgXtCrGkxxkoBjKaJul,0,0,Photos,,,,,Lifetime,351,140,24,15,5,4,30,18,12,0,,,,,,,,
1.22115E+17,6.15856E+13,JuanKada Star,🥰,"Good afternoon, Star Babies! ✨

Don’t forget to grab your lunch and watch your daily dose of happiness na Color Game live! 🫶🏻

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",30,2/18/2026 20:01,N/A,https://www.facebook.com/reel/894287713490766/,1,0,Videos,,,,,Lifetime,1162,113,20,15,3,2,7,7,,0,1143.557,3.353,0,0,0,,,
1.22115E+17,6.15856E+13,JuanKada Star,Hindi babae lang 👊🏻,"Haters gonna hate 😜

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",15,2/18/2026 5:00,N/A,https://www.facebook.com/reel/1971883416697283/,1,0,Videos,,,,,Lifetime,1329,223,35,22,8,5,5,5,,0,2007.245,4.261,0,0,0,,,
1.22115E+17,6.15856E+13,JuanKada Star,Soul Sister 🫶🏻,"Soul sister @[61583996447175:2048:Juankada Jedi]🌟❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",20,2/18/2026 3:01,N/A,https://www.facebook.com/reel/2986570488200886/,1,0,Videos,,,,,Lifetime,1182,113,16,11,2,3,8,8,,0,910.001,2.63,0,0,0,,,
1.22115E+17,6.15856E+13,JuanKada Star,,,0,2/18/2026 1:59,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0Mhwkq1VXRWzmBe79y5i6mFenuJgAivoBEpJjAMxmGXPXuasgdiBfMYQ99m5UpMuUl,0,1,Photos,,,,,Lifetime,138,66,10,9,1,0,18,12,6,0,,,,,,,,
1.22115E+17,6.15856E+13,JuanKada Star,❤️,,0,2/17/2026 21:38,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0Prt6C6YoKN2Kcu4m7EzdLhxAL2tgWUayteSp7qMpumQ6P2BPNAukMLGjciGAWSTWl,0,1,Videos,,,,,Lifetime,86,70,15,11,4,0,13,13,,0,,,,,,,,
1.22115E+17,6.15856E+13,JuanKada Star,"Feeling extra sexy in red ❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/17/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0Q57X4o5ZJ8c6eMiPPCwHQ5jcuhUEH914Ra4jhs7cdtn7j1JbWaksXhUuDsYssqvHl,0,0,Photos,,,,,Lifetime,453,228,21,12,5,4,38,15,23,0,,,,,,,,
1.22115E+17,6.15856E+13,JuanKada Star,Diyosa ✨,"Ang diyosa ng buhay niyo ❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",13,2/17/2026 5:00,N/A,https://www.facebook.com/reel/1977460549859444/,1,0,Videos,,,,,Lifetime,1184,132,26,17,5,4,10,10,,0,928.451,2.622,0,0,0,,,
1.22115E+17,6.15856E+13,JuanKada Star,🥰 🥰,"Nanggigigil at kinikilig rin ba kayo sa ganda ko, Star Babies? 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",28,2/17/2026 3:00,N/A,https://www.facebook.com/reel/3355562411268531/,1,0,Videos,,,,,Lifetime,1231,156,29,21,8,0,13,13,,0,1281.566,3.244,0,0,0,,,
1.22115E+17,6.15856E+13,JuanKada Star,"Gong Xi Fa Cai! 🏮

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/16/2026 20:01,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02mUqA5uWuRhQg1e5sXXszNPzXShTtkH5QVM7VYESvs4nbwwb3AYsZs9wzZ1vj5LApl,0,0,Photos,,,,,Lifetime,542,309,23,17,1,5,31,9,22,0,,,,,,,,
1.22115E+17,6.15856E+13,JuanKada Star,"Kamusta naman ang gabi niyo, Star Babies? Sana masaya at chill lang tayo tonight 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/16/2026 5:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0312vdWi6fqF3Gry87ZJj2o7feAi4U3CB61XgNeHcNbzLxKoWmih3xAZ2u6YrUnSqJl,0,0,Photos,,,,,Lifetime,246,112,19,13,3,3,10,3,7,0,,,,,,,,
1.22115E+17,6.15856E+13,JuanKada Star,Kasalanan 🤭,"Willing ka bang maging kasalanan ako? 🤪

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",8,2/16/2026 3:00,N/A,https://www.facebook.com/reel/912997207999238/,1,0,Videos,,,,,Lifetime,1658,140,39,27,6,6,9,9,,0,2689.644,4.31,0,0,0,,,
1.22115E+17,6.15856E+13,JuanKada Star,❤️‍🔥,"Pwede bang sa akin lang kayo maaakit, Star Babies? 🥹

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",16,2/15/2026 20:00,N/A,https://www.facebook.com/reel/2125198938251213/,1,0,Videos,,,,,Lifetime,1201,209,33,22,6,5,15,15,,0,1642.31,3.837,0,0,0,,,
1.22115E+17,6.15856E+13,JuanKada Star,❤️,"Put me in Chanel 💍

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",17,2/15/2026 5:01,N/A,https://www.facebook.com/reel/1623586882315313/,1,0,Videos,,,,,Lifetime,1180,107,21,11,5,5,13,13,,0,1007.591,3.007,0,0,0,,,
1.22115E+17,6.15856E+13,JuanKada Star,Closer,"Ain't never getting older 😍

Tiktok break muna with Juankada Host Zia ❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",18,2/15/2026 3:00,N/A,https://www.facebook.com/reel/2106216640130912/,1,0,Videos,,,,,Lifetime,1661,580,28,21,7,0,25,25,,0,3186.16,4.09,0,0,0,,,
1.22115E+17,6.15856E+13,JuanKada Star,Walang reaksyon ganto naba pag wala ng kinakatakutan? ✌️😆🤣,,0,2/15/2026 2:21,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02GRAzVjBY3V17ZvyVWt9QHezivvhet2d2jBFieJAE9z4eLvaLcbpZfTKEix4GUxR9l,0,1,Videos,,,,,Lifetime,92,81,11,9,2,0,4,4,,0,,,,,,,,
1.22115E+17,6.15856E+13,JuanKada Star,Live until 10pm 😊 Arat na star babies ✨️💫⭐️,,0,2/15/2026 2:21,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid031rKfeferjymSjBjhSHMXy2nZBQYffEX8GG8s4Dzd1iCVqiRME4kbmugo9KhTrVJgl,0,1,Photos,,,,,Lifetime,203,92,10,9,1,0,12,8,4,0,,,,,,,,
1.22115E+17,6.15856E+13,JuanKada Star,Ek ek ek 😆🤣,,0,2/15/2026 2:18,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0emcBEpYJ9dscDUjjg1p3pYfHFaVHA3mrxazDhKkqP48xivN1QZsDT31xNF8GnL1tl,0,1,Text,,,,,Lifetime,53,54,9,7,2,0,4,4,,0,,,,,,,,
1.22115E+17,6.15856E+13,JuanKada Star,"Roses for you 🌹🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/14/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0Y3Q8UgsZ5sDMMcVjvX1izXYpjytWLZcRdGUUBZwggiCzuh2s9fa9QGskV7dPk95cl,0,0,Photos,,,,,Lifetime,364,161,26,16,6,4,12,6,6,0,,,,,,,,
1.22114E+17,6.15856E+13,JuanKada Star,Relapsed muna 😂,"Princess na sana nabroken pa bigla… 🙂‍↕️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",14,2/14/2026 5:25,N/A,https://www.facebook.com/reel/881512698035664/,1,0,Videos,,,,,Lifetime,1413,208,41,29,10,2,11,11,,0,1883.522,4.13,0,0,0,,,
1.22114E+17,6.15856E+13,JuanKada Star,"Serving looks and love this Valentine’s 💘

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",,0,2/14/2026 4:37,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0KhxrHmxsVnz6vobtsFHk8GzFFrxNCP1iNEbSFVLi7ihoqLTf4WxFyKSryX3BtRrgl,0,0,Photos,,,,,Lifetime,524,237,21,14,4,3,31,12,19,0,,,,,,,,
1.22114E+17,6.15856E+13,JuanKada Star,"Happy Valentines Day, Star Babies! 🫶🏻 Flowers for you 💐🌷❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights","Happy Valentines Day, Star Babies! 🫶🏻 Flowers for you 💐🌷❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",14,2/13/2026 20:00,N/A,https://www.facebook.com/reel/2472673936481932/,1,0,Videos,,,,,Lifetime,2086,133,29,16,9,4,11,11,,0,878.495,1.617,0,0,0,,,
1.22114E+17,6.15856E+13,JuanKada Star,Sumama kana! 🫶🏻,"Tara na, Star babies! 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",20,2/13/2026 5:02,N/A,https://www.facebook.com/reel/2131723634228194/,1,0,Videos,,,,,Lifetime,1400,281,47,36,7,4,23,23,,0,2437.863,4.706,0,0,0,,,
1.22114E+17,6.15856E+13,JuanKada Star,😘,"Sinong gusto ng kiss ko dyan? 🥰😘

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #higlights #fbreelsvideo",9,2/13/2026 3:00,N/A,https://www.facebook.com/reel/1880794679209275/,1,0,Videos,,,,,Lifetime,1176,105,19,14,3,2,7,7,,0,778.955,2.374,0,0,0,,,
1.22114E+17,6.15856E+13,JuanKada Star,"Serving looks in red ❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",,0,2/12/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0d7im8stB3JHV3YqxELNwxbLeG2beCJhzLjRwegfpMxT96TKxFYxhVCgHGLN8HVH3l,0,0,Photos,,,,,Lifetime,1631,733,75,59,10,6,155,40,115,0,,,,,,,,
