Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Approximate content monetization earnings,Negative feedback from users: Hide all,Negative feedback from users: Hide,Ad CPM (USD),Ad impressions
1.22115E+17,6.15856E+13,JuanKada Star,"Weekend na! Tama na ang stress, time to relax and have some fun!

Catch me live mamaya from 10pm to 5am sa Color Game! Don’t miss it, Star Babies! ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/20/2026 3:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid08pQMGgtc6HhjQyMyLBErtWPiiQvgi1ALfX2kSHMpF2oWjD6KTdNp1wWqjMnbDJsFl,0,0,Photos,,,,,Lifetime,348,163,23,13,6,4,,,,16,15,1,,0,,,,
1.22115E+17,6.15856E+13,JuanKada Star,Pasulyap sulyap 🫣,"Sumusulyap ka na naman ha! Baka mainlove ka na ng sobra sakin nyan? 😋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",23,2/19/2026 19:50,N/A,https://www.facebook.com/reel/2481015492313866/,0,0,Videos,,,,,Lifetime,1604,146,31,24,5,2,1835.279,3.236,0,5,5,,,0,,,0,0
1.22115E+17,6.15856E+13,JuanKada Star,"Unstoppable, unapologetic, me 💅

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/19/2026 3:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02U7b2nQWpbQGNUpAe8Y7ejoKUZij1asqxARZmLZtHs8R3J1n1xhUsg4HCyfoYWAQPl,0,0,Photos,,,,,Lifetime,351,140,24,15,5,4,,,,30,18,12,,0,,,,
1.22115E+17,6.15856E+13,JuanKada Star,🥰,"Good afternoon, Star Babies! ✨

Don’t forget to grab your lunch and watch your daily dose of happiness na Color Game live! 🫶🏻

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",30,2/18/2026 20:01,N/A,https://www.facebook.com/reel/894287713490766/,1,0,Videos,,,,,Lifetime,1163,113,20,15,3,2,1144.205,3.345,0,7,7,,,0,,,0,0
1.22115E+17,6.15856E+13,JuanKada Star,Hindi babae lang 👊🏻,"Haters gonna hate 😜

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",15,2/18/2026 5:00,N/A,https://www.facebook.com/reel/1971883416697283/,1,0,Videos,,,,,Lifetime,1330,223,35,22,8,5,2014.863,4.268,0,5,5,,,0,,,0,0
1.22115E+17,6.15856E+13,JuanKada Star,Soul Sister 🫶🏻,"Soul sister @[61583996447175:2048:Juankada Jedi]🌟❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",20,2/18/2026 3:01,N/A,https://www.facebook.com/reel/2986570488200886/,1,0,Videos,,,,,Lifetime,1183,114,16,11,2,3,910.894,2.625,0,8,8,,,0,,,0,0
1.22115E+17,6.15856E+13,JuanKada Star,,,0,2/18/2026 1:59,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0MXnkXsDnc1ruueXR6ooemZ3AjuGShbvt4LuRYp9eoMM2kfFqpjR5vekWpFzBdT4nl,0,1,Photos,,,,,Lifetime,138,66,10,9,1,0,,,,18,12,6,,0,,,,
1.22115E+17,6.15856E+13,JuanKada Star,❤️,,0,2/17/2026 21:38,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0Pgj5txH4W24BesNDUhDEdGNxDTisuByQWgU7C1RYWhtPUgtj8xbekqwC5x9m7DJCl,0,1,Videos,,,,,Lifetime,86,70,15,11,4,0,,,,13,13,,,0,,,,
1.22115E+17,6.15856E+13,JuanKada Star,"Feeling extra sexy in red ❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/17/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0PtxWmeopUdNdsRXKAFZcpqaW3jRaPuwCgHKo3RGiErnfBobeGGUTjTJMsuCtNs1Ql,0,0,Photos,,,,,Lifetime,453,228,21,12,5,4,,,,38,15,23,,0,,,,
1.22115E+17,6.15856E+13,JuanKada Star,Diyosa ✨,"Ang diyosa ng buhay niyo ❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",13,2/17/2026 5:00,N/A,https://www.facebook.com/reel/1977460549859444/,1,0,Videos,,,,,Lifetime,1185,132,26,17,5,4,929.199,2.617,0,10,10,,,0,,,0,0
1.22115E+17,6.15856E+13,JuanKada Star,🥰 🥰,"Nanggigigil at kinikilig rin ba kayo sa ganda ko, Star Babies? 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",28,2/17/2026 3:00,N/A,https://www.facebook.com/reel/3355562411268531/,1,0,Videos,,,,,Lifetime,1232,157,29,21,8,0,1282.143,3.237,0,13,13,,,0,,,0,0
1.22115E+17,6.15856E+13,JuanKada Star,"Gong Xi Fa Cai! 🏮

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/16/2026 20:01,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02mJg9nmFAc7yhWkxKKQux4roGZQ6DASsdMcVSQvgzKxvbueK7upHFYayzXCc12yzZl,0,0,Photos,,,,,Lifetime,542,309,23,17,1,5,,,,31,9,22,,0,,,,
1.22115E+17,6.15856E+13,JuanKada Star,"Kamusta naman ang gabi niyo, Star Babies? Sana masaya at chill lang tayo tonight 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/16/2026 5:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02zrmdDZpw1XG7trraowTXTGTCdaaLmY2hfDyMnc2YCv89JayCaGpeGSvdJy9YhVzFl,0,0,Photos,,,,,Lifetime,246,112,19,13,3,3,,,,10,3,7,,0,,,,
1.22115E+17,6.15856E+13,JuanKada Star,Kasalanan 🤭,"Willing ka bang maging kasalanan ako? 🤪

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",8,2/16/2026 3:00,N/A,https://www.facebook.com/reel/912997207999238/,1,0,Videos,,,,,Lifetime,1664,141,39,27,6,6,2705.436,4.308,0,9,9,,,0,,,0,0
1.22115E+17,6.15856E+13,JuanKada Star,❤️‍🔥,"Pwede bang sa akin lang kayo maaakit, Star Babies? 🥹

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",16,2/15/2026 20:00,N/A,https://www.facebook.com/reel/2125198938251213/,1,0,Videos,,,,,Lifetime,1202,210,33,22,6,5,1643.005,3.829,0,15,15,,,0,,,0,0
1.22115E+17,6.15856E+13,JuanKada Star,❤️,"Put me in Chanel 💍

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",17,2/15/2026 5:01,N/A,https://www.facebook.com/reel/1623586882315313/,1,0,Videos,,,,,Lifetime,1181,109,21,11,5,5,1008.613,3.001,0,13,13,,,0,,,0,0
1.22115E+17,6.15856E+13,JuanKada Star,Closer,"Ain't never getting older 😍

Tiktok break muna with Juankada Host Zia ❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",18,2/15/2026 3:00,N/A,https://www.facebook.com/reel/2106216640130912/,1,0,Videos,,,,,Lifetime,1662,581,28,21,7,0,3201.343,4.104,0,25,25,,,0,,,0,0
1.22115E+17,6.15856E+13,JuanKada Star,Walang reaksyon ganto naba pag wala ng kinakatakutan? ✌️😆🤣,,0,2/15/2026 2:21,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02GiyWmEV13g1XxPzNW6wMNaUTGHwZUPSzvqkiQQmoJzxF7uPTfExqYRYXdE9t6mfkl,0,1,Videos,,,,,Lifetime,92,81,11,9,2,0,,,,4,4,,,0,,,,
1.22115E+17,6.15856E+13,JuanKada Star,Live until 10pm 😊 Arat na star babies ✨️💫⭐️,,0,2/15/2026 2:21,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid031gAfMXP7vTZwH5m4AVNEQUyomCgYhyQKqrT9GjwHxmxMfDMnM3igV9M7UP21FYbgl,0,1,Photos,,,,,Lifetime,204,93,10,9,1,0,,,,12,8,4,,0,,,,
1.22115E+17,6.15856E+13,JuanKada Star,Ek ek ek 😆🤣,,0,2/15/2026 2:18,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0f5QhWKqm9mDDZo4z9W1KUwUBMf1M8fp8AuvNWhiXRc4o9Fnevs8DETUq9hJNHTJ9l,0,1,Text,,,,,Lifetime,53,54,9,7,2,0,,,,4,4,,,0,,,,
