Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Link Clicks,Negative feedback from users: Hide all,Negative feedback from users: Hide
1.22125E+17,6.15842E+13,Juankada Lance,"𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 𝐌𝐞𝐧𝐭𝐚𝐥𝐢𝐭𝐲😎

#JuankadaLance #trending #fyp #reels #mentality","𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 𝐌𝐞𝐧𝐭𝐚𝐥𝐢𝐭𝐲😎

#JuankadaLance #trending #fyp #reels #mentality",16,2/3/2026 2:00,N/A,https://www.facebook.com/reel/1415966463394212/,1,0,Videos,,,,,Lifetime,64,39,9,8,1,0,3,,3,0,362.246,8.624,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐊𝐮𝐥𝐢𝐭𝐚𝐧, 𝐬𝐚𝐲𝐚, 𝐚𝐭 𝐠𝐨𝐨𝐝 𝐯𝐢𝐛𝐞𝐬 lang with these amazing peeps. 
Ready na ba kayo sa next level ng fun? Let’s go, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚! 🎉✨

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #JuankadaStar #JuankadaJedi #JuankadaZia",,0,2/2/2026 19:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0mNc28AZJuJWX3GcKZRWV89bua66nJExrb2hZcAVw6TD2ptQAtb2Jzc45XCW6EyU1l&id=61584243275518,0,0,Photos,,,,,Lifetime,176,83,13,11,1,1,4,,4,0,,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,Mga taga piga ng kalamansi🤣,,0,2/2/2026 13:28,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0XDtaut5tNEDTAer5puTLDDbnFk3JQzJevn63hoLAtHnXKoaPnn33h5E3624wkv8Wl&id=61584243275518,0,1,Photos,,,,,Lifetime,146,70,9,8,1,0,11,6,5,0,,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐂𝐢𝐧𝐞𝐦𝐚𝐭𝐢𝐜 𝐦𝐨𝐝𝐞: 𝐎𝐍📸⚡

#JuankadaLance #Juan365Studios #trending #fypシ #foryourpage #reelsviralシ","𝐂𝐢𝐧𝐞𝐦𝐚𝐭𝐢𝐜 𝐦𝐨𝐝𝐞: 𝐎𝐍📸⚡

#JuankadaLance #Juan365Studios #trending #fypシ #foryourpage #reelsviralシ",30,2/2/2026 2:00,N/A,https://www.facebook.com/reel/1685818479492495/,1,0,Videos,,,,,Lifetime,68,55,10,8,2,0,9,,9,0,428.882,7.394,0,0,0,,,
1.22124E+17,6.15842E+13,Juankada Lance,"𝐒𝐢𝐧𝐨 𝐤𝐚𝐲𝐚 𝐚𝐧𝐠 𝐬𝐮𝐬𝐮𝐧𝐨𝐝 𝐧𝐚 𝐦𝐚𝐬𝐚𝐬𝐚𝐥𝐬𝐚👌

#JuankadaLance #Juan365Studios #foryoupagereels #reelsviralシ #fypviralシ",,0,2/1/2026 15:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0P9pGDFHqNo7oEe4Tn2gAta6kzW437vSLZQSjnbzSPp2X46QWjgDSLRyc1t3MJ4Sjl&id=61584243275518,0,0,Photos,,,,,Lifetime,158,85,15,12,2,1,6,,6,0,,,,,,,,
1.22124E+17,6.15842E+13,Juankada Lance,"𝐁𝐚'𝐭 𝐦𝐨𝐤𝐨 𝐩𝐢𝐧𝐢𝐠𝐢𝐥𝐚𝐧 𝐩𝐚𝐥𝐚𝐛𝐚𝐬 𝐧𝐚🤨

#JuankadaLance #Juan365Studios #foryoupagereels #reelsviralシ #fypviralシ","𝐁𝐚'𝐭 𝐦𝐨𝐤𝐨 𝐩𝐢𝐧𝐢𝐠𝐢𝐥𝐚𝐧 𝐩𝐚𝐥𝐚𝐛𝐚𝐬 𝐧𝐚🤨

#JuankadaLance #Juan365Studios #foryoupagereels #reelsviralシ #fypviralシ",13,2/1/2026 2:00,N/A,https://www.facebook.com/reel/1997156640829080/,1,0,Videos,,,,,Lifetime,101,58,18,14,4,0,11,,11,0,645.707,9.358,0,0,0,,,
1.22124E+17,6.15842E+13,Juankada Lance,"Bugoy na koykoy kabahan kana😁

#JuankadaLance #JuankadaEllise #JuankadaIkay #JuankadaCharm #foryourpage #fyp",,0,1/31/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0paNSqfirDjGMyQ7qTxAbytz26Zj5JEpJW2yR721vvMYnZywboJ1uQuMAX6gPmawtl&id=61584243275518,0,0,Photos,,,,,Lifetime,494,217,31,25,4,2,24,4,20,0,,,,,,,,
1.22124E+17,6.15842E+13,Juankada Lance,,,0,1/31/2026 15:07,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0V6heYWPD1CZqCWvUoJozAj2ukX4UXyq3CqBq59rWoEBVpFXKmEqL3gfaR4qzbC3Bl&id=61584243275518,0,1,Text,,,,,Lifetime,32,40,9,8,1,0,3,,3,0,,,,,,,,
1.22124E+17,6.15842E+13,Juankada Lance,"𝐎𝐨𝐧𝐚 𝐬𝐢𝐠𝐞 𝐧𝐚 𝐀𝐈 𝐧𝐚😤

#Juan365Studios #Juan365ColorGame #JuankadaLance #foryourpage #reels #fyp #trending","𝐎𝐨𝐧𝐚 𝐬𝐢𝐠𝐞 𝐧𝐚 𝐀𝐈 𝐧𝐚😤

#Juan365Studios #Juan365ColorGame #JuankadaLance #foryourpage #reels #fyp #trending",26,1/31/2026 15:00,N/A,https://www.facebook.com/reel/2988755581321977/,1,0,Videos,,,,,Lifetime,1233,1051,9,9,0,0,1,,1,0,10934.11,10.503,0,0,0,,,
1.22124E+17,6.15842E+13,Juankada Lance,"Hi everyone! It’s me, 𝐆𝐰𝐚𝐩𝐢𝐭𝐨 𝐧𝐚 𝐭𝐢𝐭𝐨 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 😎✨",,0,1/31/2026 9:41,N/A,https://www.facebook.com/photo.php?fbid=122124302811141442&set=a.122098327023141442&type=3,0,0,Photos,,,,,Lifetime,182,84,22,18,3,1,11,1,10,0,,,,,,,,
1.22161E+17,6.15841E+13,Juankada Ligaya,"POV:  Stressed ka galing work 🤭

#fyp #fypシ #highlights #followers #Ligaya","POV:  Stressed ka galing work 🤭

#fyp #fypシ #highlights #followers #Ligaya",8,2/23/2026 3:00,N/A,https://www.facebook.com/reel/1267358525270263/,1,0,Videos,,,,,Lifetime,280518,209143,8106,7617,354,135,6849,,6849,0.43,1177781.605,6.986,0,,,,,
1.2216E+17,6.15841E+13,Juankada Ligaya,"Pov: inasinan bago matulog 🤣

#fyp #trendingreel #dancechallenge #followers #highlights","Pov: inasinan bago matulog 🤣

#fyp #trendingreel #dancechallenge #followers #highlights",15,2/22/2026 3:00,N/A,https://www.facebook.com/reel/1685251972888442/,1,0,Videos,,,,,Lifetime,14974,10601,1246,1094,120,32,591,,591,0.07,103632.328,9.342,0,,,,,
1.2216E+17,6.15841E+13,Juankada Ligaya,"Thank you all so much for unending support!❤ I Love you all! 😘

#happy50k #followers #followformore #followerseveryone",,0,2/21/2026 19:00,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid02VJVeywMbzobCftd5sTuqo7ST5uWP2dZMs56ngxFexQscaqvEjNGTiy1jAG2M9uzQl,0,0,Photos,,,,,Lifetime,3849,2172,137,101,34,2,98,10,88,0.05,,,,,,,,
1.2216E+17,6.15841E+13,Juankada Ligaya,"Lovin' the view 👀

#love #followers #fyp #Nightlight #latenight",,0,2/21/2026 6:32,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid02AANgD47cxejfc2aQ3UXos1YzLKWAJo1nm8a3mRFoMhdUJxy4vqg3yb5cJ8DZxb8Vl,0,0,Photos,,,,,Lifetime,91532,57372,4727,4517,175,35,5983,1887,2650,1.24,,,,,,1446,5,3
1.2216E+17,6.15841E+13,Juankada Ligaya,Latigo,"Sino gusto ma-latigo jan? 😆

#fyp #dance #highlights #followers",16,2/21/2026 2:48,N/A,https://www.facebook.com/reel/922917020125754/,0,0,Videos,,,,,Lifetime,31571,23981,2240,2123,79,38,584,,584,0.1,169999.427,6.757,0,,,,,
1.22159E+17,6.15841E+13,Juankada Ligaya,Papi,"Gusto mo yung ganito?😝

#fyp #followers #highlights #dance",11,2/20/2026 3:23,mixed,https://www.facebook.com/reel/1443224054164198/,0,0,Videos,,,,,Lifetime,14655,10632,1206,1101,85,20,463,,463,0.04,63715.094,5.735,0,,,,,
1.22159E+17,6.15841E+13,Juankada Ligaya,AI daw?,"mukha bang AI? 😆😭

#fyp #trendingreel #followers #highlights #Ligaya",15,2/19/2026 3:40,N/A,https://www.facebook.com/reel/776947925451055/,0,0,Videos,,,,,Lifetime,18499,14283,1174,1015,149,10,529,,529,0.07,100590.101,6.855,0,,,,,
1.22158E+17,6.15841E+13,Juankada Ligaya,BIG GUY V2.0,"LF Big guy v2.0: Balcony Edition 💪

#fyp #trendingreel #highlights #followers #Ligaya",13,2/18/2026 3:00,N/A,https://www.facebook.com/reel/1667140854667504/,1,0,Videos,,,,,Lifetime,117251,97170,4187,3941,171,75,3215,,3215,0.46,589849.748,7.081,0,,,,,
1.22157E+17,6.15841E+13,Juankada Ligaya,Balcony,"Season 2: wala na tayo sa hallway 🤣

#fyp #trendingreel #highlights #followers",16,2/17/2026 3:00,N/A,https://www.facebook.com/reel/1552521345838427/,1,0,Videos,,,,,Lifetime,116149,101454,3820,3581,182,57,2491,,2491,1.14,605987.315,6.971,0,,,,,
1.22156E+17,6.15841E+13,Juankada Ligaya,,,0,2/16/2026 20:36,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid02sDhapzUGDjKyRnJHZ9Jf15Tu9cFFPUA2EXEH6E5u4Y8Msi6sowVfPauNSCeELwaKl,0,1,Videos,,,,,Lifetime,1283,1392,32,20,12,0,14,,14,0,,,,,,,,
1.22156E+17,6.15841E+13,Juankada Ligaya,come over,"Are you coming over? 😉

#followers #fyp #highlights #trendingreel #Ligaya",15,2/16/2026 3:00,mixed,https://www.facebook.com/reel/1458094845674039/,1,0,Videos,,,,,Lifetime,153549,133164,6503,6104,296,103,4219,,4219,2,765784.067,6.638,0,,,,,
1.22155E+17,6.15841E+13,Juankada Ligaya,Swimming,"Tara swimming? 😝

#fyp #followers #highlights #dance",14,2/15/2026 2:23,N/A,https://www.facebook.com/reel/26936593082625509/,0,0,Videos,,,,,Lifetime,16944,12762,998,879,95,24,240,,240,0.18,85173.88,6.137,0,,,,,
1.22155E+17,6.15841E+13,Juankada Ligaya,Valentines,"Promise di kita tatakbuhan sa date natin 🤭

#fyp #love #highlights #heartsday",15,2/13/2026 23:00,mixed,https://www.facebook.com/reel/25914749818142185/,1,0,Videos,,,,,Lifetime,16834,13806,1022,922,98,2,254,,254,0.13,62919.72,4.482,0,,,,,
1.22155E+17,6.15841E+13,Juankada Ligaya,Kupido,"Need pa ba nang help ni kupido?

#fyp #love #highlights #followers",15,2/13/2026 3:00,N/A,https://www.facebook.com/reel/1988811981663570/,0,0,Videos,,,,,Lifetime,16035,13303,962,827,122,13,265,,265,0.14,55001.579,4.007,0,,,,,
1.22155E+17,6.15841E+13,Juankada Ligaya,KIKIAM,"Kita nyo yung kikiam? bawal mag pause!! 🤣

#fyp #trendingreel #followers #Ligaya",10,2/12/2026 3:00,N/A,https://www.facebook.com/reel/26334964129473858/,1,0,Videos,,,,,Lifetime,14721,11274,772,698,64,10,269,,269,0.07,51871.832,4.393,0,,,,,
1.22154E+17,6.15841E+13,Juankada Ligaya,BENG BENG,"Gusto mo tamaan saken? 😏

#fyp #trendingreel #followers #dancechallenge #Ligaya",15,2/11/2026 3:00,mixed,https://www.facebook.com/reel/4343052505946056/,1,0,Videos,,,,,Lifetime,114528,115259,5010,4792,153,65,5448,,5448,1.15,516130.154,5.802,0,,,,,
1.22154E+17,6.15841E+13,Juankada Ligaya,"Ikaw na sa torotot, ako na sa sayaw? 🥰

#fyp #trendingreel #followers #dancechallenge","Ikaw na sa torotot, ako na sa sayaw? 🥰

#fyp #trendingreel #followers #dancechallenge",15,2/10/2026 3:01,N/A,https://www.facebook.com/reel/936240608919030/,0,0,Videos,,,,,Lifetime,143144,153316,2744,2557,140,47,8093,,8093,1.47,710925.539,6.54,0,,,,,
1.22154E+17,6.15841E+13,Juankada Ligaya,,,0,2/9/2026 20:26,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid02rrQRBUJDBnEiKfmLHUddntaDwwUaUgcnGivcYjMdhW2q1b62p1K5B5iRNc4nH49el,0,1,Videos,,,,,Lifetime,989,1152,16,12,4,0,21,,21,0,,,,,,,,
1.22154E+17,6.15841E+13,Juankada Ligaya,ZUMBA,"If ako yung zumba instructor, sasali ka ba? 😉

#fyp #trendingreel #followers #dancechallenge",15,2/9/2026 3:01,N/A,https://www.facebook.com/reel/1678382549806485/,1,0,Videos,,,,,Lifetime,38435,27787,3402,3207,153,42,780,,780,0.45,209094.35,6.988,0,,,,,
1.22154E+17,6.15841E+13,Juankada Ligaya,"bubuksan mo o papasukin kita? 🤭

#fyp #followers #trendingreel #Ligaya","bubuksan mo o papasukin kita? 🤭

#fyp #followers #trendingreel #Ligaya",15,2/8/2026 2:00,mixed,https://www.facebook.com/reel/890577736928051/,1,0,Videos,,,,,Lifetime,43310,41114,2077,1906,131,40,2761,,2761,0.39,204200.058,6.013,0,,,,,
1.22153E+17,6.15841E+13,Juankada Ligaya,witwiw,"ilang seconds yung video? 😛

#fyp #trendingreel #dancechallenge #Ligaya",12,2/7/2026 2:00,N/A,https://www.facebook.com/reel/783276000849417/,1,0,Videos,,,,,Lifetime,16011,11674,816,723,81,12,266,,266,0.14,54302.152,4.079,0,,,,,
1.22153E+17,6.15841E+13,Juankada Ligaya,Awra,"Awra muna tayo for today ☺️

 #fyp #trendingreel #highlights #Ligaya",9,2/6/2026 3:00,N/A,https://www.facebook.com/reel/1425922139190316/,1,0,Videos,,,,,Lifetime,123985,121392,3525,3278,190,57,2911,,2911,0.63,437967.009,4.805,0,,,,,
1.22152E+17,6.15841E+13,Juankada Ligaya,oho,"inuubo na ba ang lahat?😭

#fyp #trendingreel #dancechallenge #Ligaya",15,2/5/2026 3:01,N/A,https://www.facebook.com/reel/1605474620458926/,0,0,Videos,,,,,Lifetime,266968,222776,10750,10317,222,211,8504,,8503,1.94,1378132.988,6.957,0,,,1,,
1.22151E+17,6.15841E+13,Juankada Ligaya,Happy 30k mga luvs ko!! Thank you so much! Mahal ko kayo!! 🥰😘❤️,,0,2/4/2026 18:21,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid02BjTN2qvZP23mfCkdT9j8UWGWPAZwCfcmcaMRPpzLw73P8zpmrydjkhb9EJQjvqH3l,0,0,Photos,,,,,Lifetime,6042,3672,202,152,40,10,185,19,166,0.03,,,,,,,1,
1.2215E+17,6.15841E+13,Juankada Ligaya,Bigguy,"Sino pwede maging big guy ko jan?😜

#fyp #trendingreel #Ligaya #highlights",15,2/4/2026 3:00,N/A,https://www.facebook.com/reel/1866293864055257/,0,0,Videos,,,,,Lifetime,255628,251066,15616,15113,315,188,15473,,15473,1.01,1306525.779,6.599,0,,,,,
1.22149E+17,6.15841E+13,Juankada Ligaya,SUNGIT MO NAMAN,"Bakit ba kasi ayaw mo kong pansinin? 🥺

#highlights #fypシ #followers #trendingreel",11,2/3/2026 2:00,N/A,https://www.facebook.com/reel/1557381941978952/,1,0,Videos,,,,,Lifetime,33438,25929,2162,2016,117,29,366,,366,0.14,116591.48,4.235,0,,,,,
1.22148E+17,6.15841E+13,Juankada Ligaya,meet the parents,"Pasado na ba ako kila mama mo? 🥰

#trendingreel #followers #highlights #fypシ",15,2/2/2026 2:00,N/A,https://www.facebook.com/reel/1377800227003055/,0,0,Videos,,,,,Lifetime,110599,105271,2439,2257,152,30,3188,,3188,0.83,570922.845,6.5,0,,,,,
1.22148E+17,6.15841E+13,Juankada Ligaya,Juankada Ligaya updated her cover photo.,,0,2/1/2026 4:27,N/A,https://www.facebook.com/photo.php?fbid=122147968119135583&set=a.122100489423135583&type=3,0,0,Photos,,,,,Lifetime,0,0,49,46,3,0,0,,,0,,,,,,,,
1.22148E+17,6.15841E+13,Juankada Ligaya,Gusto mo ba ng LIGAYA this valentines day? 🙈🥰,,0,2/1/2026 4:24,N/A,https://www.facebook.com/photo.php?fbid=122147967417135583&set=a.122100486537135583&type=3,0,0,Photos,,,,,Lifetime,2389,1386,123,92,29,2,55,3,52,0,,,,,,,,
1.22148E+17,6.15841E+13,Juankada Ligaya,Sweetgurl,"Gusto mo ba yung ganito ka sweet? 😛

#fyp #trendingreel #dancechallenge #Ligaya",20,1/31/2026 3:48,N/A,https://www.facebook.com/reel/2177213443052786/,0,0,Videos,,,,,Lifetime,52898,41857,4267,4082,147,38,717,,717,0.08,297102.84,6.91,0,,,,,
1.22115E+17,6.15842E+13,Juankada Papa Joe,,,0,1/31/2026 4:42,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0DRCX7TK1hsVS8wNLNLPpjwxcAXNK4GUgRpNrfvo44PKMi33rNjkxMqkZPbYraTxml&id=61584233476725,0,1,Photos,,,,,Lifetime,254,83,4,4,0,0,12,8,4,0,,,,,,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"Kung ako ang dice anong kulay ako at san mo ko gusto pagulungin? 🤣😅

#Juan365PH #juankadahosts #Juan365Studios #JuankadaPapaJoe",,0,2/23/2026 6:28,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0dEpLQe6vMBop4gpuc1RfVR3P4y4Vq19yUX2ktwmSexSJjfiaWfMVGbaKyanMs6rxl&id=61584233476725,0,0,Photos,,,,,Lifetime,169,82,11,10,1,0,3,1,2,0,,,,,,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"Bawat outfit ba ni Papa Joe nakita mo sa live. Pa rate naman dyan 😁🥰 

See you on Wednesday Joekadaaaa 🎲 💙🧡

#juankadahosts #Juan365PH #JuankadaPapaJoe","Bawat outfit ba ni Papa Joe nakita mo sa live. Pa rate naman dyan 😁🥰 

See you on Wednesday Joekadaaaa 🎲 💙🧡

#juankadahosts #Juan365PH #JuankadaPapaJoe",23,2/23/2026 5:39,N/A,https://www.facebook.com/reel/1474713724096658/,0,0,Videos,,,,,Lifetime,81,67,5,4,1,0,4,,4,0,554.283,8.66,0,0,0,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"Happy moments 😎🥰🫰🏻 Labyu Juankadasss! 🎲 

 #juankadahosts #fypageシ #JuankadaPapaJoe","Happy moments 😎🥰🫰🏻 Labyu Juankadasss! 🎲 

 #juankadahosts #fypageシ #JuankadaPapaJoe",35,2/22/2026 7:54,N/A,https://www.facebook.com/reel/1914232916150095/,0,0,Videos,,,,,Lifetime,4544,608,188,187,1,0,4,,4,0,2059.556,1.492,0,0,0,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"See you all guys sa pag balik ko Wednesday Midshift na muna tayo 2pm - 10pm 🎲 🥰🫰🏻

#juankadahosts #fypageシ #JuankadaPapaJoe",,0,2/22/2026 7:44,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02HmN7yRjZiYJWKSQStjKRJfKzkhHXZ7pN6GHg7b9PpWgGiCX9cfMcMX53ngarRkc9l&id=61584233476725,0,0,Photos,,,,,Lifetime,163,70,11,8,2,1,7,2,5,0,,,,,,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"isang pihit nalang triple na! Nakaka excite ang mga sitwasyong ganto 🤩🤯😎

Kaya tara maki saya habang nag lalaro at manalo 🫶🏻 

#juankadahosts #JuankadaPapaJoe #fypageシ","isang pihit nalang triple na! Nakaka excite ang mga sitwasyong ganto 🤩🤯😎

Kaya tara maki saya habang nag lalaro at manalo 🫶🏻 

#juankadahosts #JuankadaPapaJoe #fypageシ",16,2/22/2026 3:39,N/A,https://www.facebook.com/reel/1136508438491047/,0,0,Videos,,,,,Lifetime,90,57,3,3,0,0,1,,1,0,640.139,10.494,0,0,0,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"Just a guy and his vibe. 😌

#JuankadaPapaJoe #fypageシ #fbreelsfypシ゚","Just a guy and his vibe. 😌

#JuankadaPapaJoe #fypageシ #fbreelsfypシ゚",14,2/21/2026 2:35,N/A,https://www.facebook.com/reel/1491500062469436/,1,0,Videos,,,,,Lifetime,4960,91,38,38,0,0,0,,,0,1113.763,1.04,0,0,0,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"Simple. Neat. Effortless. 🤍✨

#JuankadaPapaJoe #fypageシ #whiteisbeautiful",,0,2/21/2026 1:35,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid028EKoT7krTLecC6KVgMVJuJpqHgSxZbY3E9mxZp6km3GWxGkdyo5bQ7f7pNyvmRHTl&id=61584233476725,0,0,Photos,,,,,Lifetime,312,147,82,77,4,1,25,7,18,0,,,,,,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"May PAG-ASA paba? 🥺🤣 
 
Tara samahan niyo kami ngayon 6am - 2pm sa Color Game Live 🎲 search our website on your browser 👉🏻👉🏻👉🏻 Juan365. Org or Download our Mobile Application on the App Store (Juan365) 😊

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ","May PAG-ASA paba? 🥺🤣 
 
Tara samahan niyo kami ngayon 6am - 2pm sa Color Game Live 🎲 search our website on your browser 👉🏻👉🏻👉🏻 Juan365. Org or Download our Mobile Application on the App Store (Juan365) 😊

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ",16,2/20/2026 20:57,N/A,https://www.facebook.com/reel/789758520235589/,0,0,Videos,,,,,Lifetime,5789,94,81,78,2,1,4,,4,0,1658.529,1.284,0,0,0,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"Let’s enjoy life and make every day worth it! 🥰
 
Tara samahan niyo kami ngaoyon 6am - 2pm sa Color Game Live 🎲 search our website on your browser 👉🏻👉🏻👉🏻 Juan365. Org or Download our Mobile Application on the App Store (Juan365) 😊

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ","Let’s enjoy life and make every day worth it! 🥰
 
Tara samahan niyo kami ngaoyon 6am - 2pm sa Color Game Live 🎲 search our website on your browser 👉🏻👉🏻👉🏻 Juan365. Org or Download our Mobile Application on the App Store (Juan365) 😊

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ",10,2/19/2026 18:16,N/A,https://www.facebook.com/reel/2061399067768673/,0,0,Videos,,,,,Lifetime,5920,112,51,49,2,0,2,,2,0,1523.665,1.188,0,0,0,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"Your high-school musical is here Juankadas 😎 grabe naka ilang pa triple na tayo today! 🎲 

Tara na’t samahan niyo kami ngaoyon 6am - 2pm sa Color Game Live 🎲 search our website on your browser 👉🏻👉🏻👉🏻 Juan365. Org or Download our Mobile Application on the App Store (Juan365) 😊

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ",,0,2/19/2026 18:13,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Zgr31B2sbzgfF9Sdw9y98taMS75D6hS1PWY55ssufwJopQ1AYuRmsy2NG4fPijRyl&id=61584233476725,0,0,Photos,,,,,Lifetime,366,181,47,44,2,1,20,13,7,0,,,,,,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"Aba laruin ang swerte laruin ang Color Game 🎲 G kana dito! 👇🏻 

Tara samahan niyo kami ngaoyon 6am - 2pm sa Color Game Live 🎲 search our website on your browser 👉🏻👉🏻👉🏻 Juan365. Org or Download our Mobile Application on the App Store (Juan365) 😊

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ",,0,2/19/2026 16:54,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid03j6TpKh1PRt6NxCJgfLf9fwAfafGZAP17BY5eoUjfueo7sjfR73nikPTdtJHWm77l&id=61584233476725,0,0,Photos,,,,,Lifetime,494,218,68,62,4,2,16,13,3,0,,,,,,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"Sabayan ng sayaw ang magandang bungad ng araw 🤩🥰

Kitakits ulit bukas ng umaga mula 6am - 2pm sa Color Game Live 🎲 search our website on your browser 👉🏻👉🏻👉🏻 Juan365. Org or Download our Mobile Application on the App Store (Juan365) 😊

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ","Sabayan ng sayaw ang magandang bungad ng araw 🤩🥰

Kitakits ulit bukas ng umaga mula 6am - 2pm sa Color Game Live 🎲 search our website on your browser 👉🏻👉🏻👉🏻 Juan365. Org or Download our Mobile Application on the App Store (Juan365) 😊

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ",18,2/18/2026 22:46,N/A,https://www.facebook.com/reel/1565138764603829/,0,0,Videos,,,,,Lifetime,7294,212,123,123,0,0,3,,3,0,2444.656,1.497,0,0,0,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"Summer na! May plano naba kayo san pumunta ng mga kaybigan mo? Habang nag pplano at may dagdag budget pang getaway , mag Color Game Muna kayo dito 👇🏻🏖️

Tara samahan niyo kami ngaoyon 6am - 2pm sa Color Game Live 🎲 search our website on your browser 👉🏻👉🏻👉🏻 Juan365. Org or Download our Mobile Application on the App Store (Juan365) 😊

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ",,0,2/18/2026 16:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0t2LLkkeC4hSCfTpe2cxuYu1GXvf4AT99dEXu8CKUPs6p1cjBqeV4NhfRMCcUyvVgl&id=61584233476725,0,0,Photos,,,,,Lifetime,576,216,87,83,3,1,36,20,16,0,,,,,,,,
1.22118E+17,6.15842E+13,Juankada Papa Joe,"Sun’s out, smiles out. Definitely feels like summertime
😎🏖️

Tara samahan niyo kami ngaoyon 6am - 2pm sa Color Game Live 🎲 search our website on your browser 👉🏻👉🏻👉🏻 Juan365. Org or Download our Mobile Application on the App Store (Juan365) 😊

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ",,0,2/18/2026 14:34,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02JBicuPQCuRoo46xztqbSjMv8vwGJLGsUN2BjKtSH9kBEnRU5tUo5vHNBdtPQJSfml&id=61584233476725,0,0,Photos,,,,,Lifetime,599,236,49,41,7,1,34,13,21,0,,,,,,,,
