Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Negative feedback from users: Hide all,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Matched Audience Targeting Consumption (Video Click)
1.22111E+17,6.15844E+13,Juankada Evo,"When EVO teams up with the co-host,
alam mo nang SOLID ang VIBES! 😎

FOLLOW our page to MANIFEST your LUCK!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #Juankadageof #Juankadasabbies #fyp #followers #FollowTheFun #AllInSaSaya #PHContent Juan365 Studios  Juan365",,0,1/10/2026 5:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02kp3ZDndz7adAEcHQweFYLcev5NtfHCZHga3PKVs3UaFceR4TQsfw7pqUjco4wtpQl&id=61584432221426,0,0,Photos,,,,,Lifetime,600,240,20,12,3,5,,21,6,15,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"PICK your COLOR. TRUST your LUCK. 🎨😎
Tara na at makipaglaro ng Color Game!, LIVE NA with EVO!

Comment your LUCKY COLOR!

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #juankadaevo #fypシ #followersreels Juan365 Studios Juan365",,0,1/9/2026 22:09,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02Lj8xLEBdVqBwz4Z4rs8DCz5Eh65xvzaMeBRoLUF5ewth41sWcknBkSNyPyAfWwPQl&id=61584432221426,0,0,Photos,,,,,Lifetime,292,126,11,8,2,1,,5,3,1,1,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"STEAK KIND OF DAY 🥩🔥
From the pan to the plate—solid ang lasa 😎

Comment HOW YOU LIKE YOUR STEAK? 

FOLLOW our FB Page for more daily vibes

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #juankadaevo #trendingnow #steaklovers #foodvlogph #followthesquad #dailycooking Juan365 Studios Juan365","STEAK KIND OF DAY 🥩🔥
From the pan to the plate—solid ang lasa 😎

Comment HOW YOU LIKE YOUR STEAK? 

FOLLOW our FB Page for more daily vibes

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #juankadaevo #trendingnow #steaklovers #foodvlogph #followthesquad #dailycooking @[61578179424678:2048:Juan365 Studios] @[61572881214141:2048:Juan365]",17,1/9/2026 15:52,N/A,https://www.facebook.com/reel/4062975940586063/,0,0,Videos,,,,,Lifetime,458,250,11,9,1,1,,6,6,,,2163.004,6.041,0,0,0,
1.22111E+17,6.15844E+13,Juankada Evo,"Grabe yung saya sa Color Game kanina! Sobrang daming pumaldo! 

🎨🔥 19x triple colors 6x minor jackpot 1x major! 

Kung gusto mo ng ganitong vibes ulit—
👉 FOLLOW our FB Page for more updates!

Comment mo naman kung anong color ang tumama sayo!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes","Grabe yung saya sa Color Game kanina! Sobrang daming pumaldo! 

🎨🔥 19x triple colors 6x minor jackpot 1x major! 

Kung gusto mo ng ganitong vibes ulit—
👉 FOLLOW our FB Page for more updates!

Comment mo naman kung anong color ang tumama sayo!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes",60,1/9/2026 7:18,N/A,https://www.facebook.com/reel/1370089387631671/,0,0,Videos,,,,,Lifetime,250,136,19,15,4,0,,15,15,,,3090.27,16.011,0,0,0,
1.22111E+17,6.15844E+13,Juankada Evo,"What's Up EVOnation!!
FOLLOW, SHARE, at INVITE your friends para sabay-sabay tayo sa panalo moments, at non-stop fun with JUANKADA EVO! 🔥

Comment “DONE” kung naka-FOLLOW ka na!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend  #FollowShareInvite #AllInSaSaya #ViralPH #GameOn",,0,1/9/2026 4:40,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0VXv2cZcpkdJHzwvmnpBG9iryLufnCK2dwYRGeu2gv8PwTbh1gxLxWUMNUx7cvruGl&id=61584432221426,0,0,Photos,,,,,Lifetime,296,122,15,10,4,1,,4,4,,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Hanggang sa huli PALAGI pipiliin maging sayo!

Sino ang PALAGI mo? mention mo na sya Juankada😍

Follow and share this post para sa iyong palagi🥰

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #Palagi #TJMonterdeCover #OPMFeels #LoveSongsPH Juan365 Studios  Juan365","Hanggang sa huli PALAGI pipiliin maging sayo!

Sino ang PALAGI mo? mention mo na sya Juankada😍

Follow and share this post para sa iyong palagi🥰

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #Palagi #TJMonterdeCover #OPMFeels #LoveSongsPH @[61578179424678:2048:Juan365 Studios]  @[61572881214141:2048:Juan365]",249,1/9/2026 0:00,N/A,https://www.facebook.com/reel/1397277575171827/,1,0,Videos,,,,,Lifetime,215,127,28,14,9,5,,13,13,,,2767.557,15.548,0,0,0,
1.22111E+17,6.15844E+13,Juankada Evo,"COLOR GAME LIVE na EVOnation! 🔥
Handa ka na bang subukan ang swerte mo kasama si Juankada Evo? 😎

React ""❤️"" if ready ka na to win big!, Comment your lucky color

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes #EVOnation",,0,1/8/2026 22:40,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02djdfCvhqTdDs5E67vHu9xJ3BTbx5aq6QhWGVazCf1mb4RauMAaEHcyHyC462ESa3l&id=61584432221426,0,0,Photos,,,,,Lifetime,452,178,11,7,2,2,,11,6,4,1,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Breakfast tastes better when you’re here😇

Ikaw ba anong breakfast mo Juankada!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend #JuankadaEvo #BreakfastWithMe #MorningVibesPH #FoodiePH #GoodMorningPH Juan365  Juan365 Studios",,0,1/8/2026 14:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02BsJcEgA1WyujTGYHFwvBCJDBDgLiVRv8AuB8CWDs8mhXjmYRQ86kgfd4aomR32pkl&id=61584432221426,0,0,Photos,,,,,Lifetime,205,97,4,4,0,0,,5,3,2,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Caught on cam… and yes, we’re SHARING it!🤩

FOLLOW and SHARE this post!

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes Juan365  Juan365 Studios","Caught on cam… and yes, we’re SHARING it!🤩

FOLLOW and SHARE this post!

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaEvo #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes @[61572881214141:2048:Juan365]  @[61578179424678:2048:Juan365 Studios]",31,1/8/2026 5:00,uploaded,https://www.facebook.com/reel/750833098062430/,1,0,Videos,,,,,Lifetime,277,135,29,21,5,3,,7,7,,,1603.286,6.851,0,0,0,
1.22111E+17,6.15844E+13,Juankada Evo,"When the co-host joins, expect extra kulitan! 😎 

Comment your favorite moment!, React ""❤️"" kung excited ka sa next live!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes Juan365 Juan365 Studios",,0,1/8/2026 3:10,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0kgwsNbqhMwL2YwfMcpsB2hHMvbVjgyUfwpWJzAtATTckq4RkvDtNQAo4MKbeb9Ytl&id=61584432221426,0,0,Photos,,,,,Lifetime,416,185,24,20,1,3,,14,6,8,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Hayaan mong HARANAHIN kita sa PASILYO tungo sa altar ng simbahan💐

React ""❤️"" and mention mo na kung kanino mo inaalay ang kantang ito!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #ScrollStoppr #FYP #DailyContent  #Pasilyo #OPMCover Juan365 Juan365 Studios","Hayaan mong HARANAHIN kita sa PASILYO tungo sa altar ng simbahan💐

React ""❤️"" and mention mo na kung kanino mo inaalay ang kantang ito!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #ScrollStoppr #FYP #DailyContent  #Pasilyo #OPMCover @[61572881214141:2048:Juan365] @[61578179424678:2048:Juan365 Studios]",299,1/8/2026 0:00,N/A,https://www.facebook.com/reel/694044973645707/,1,0,Videos,,,,,Lifetime,151,109,23,15,4,4,,6,6,,,1615.709,12.925,0,0,0,
1.22111E+17,6.15844E+13,Juankada Evo,"⚡️ LIVE is about to start! ⚡️
Juankada Evo is ready!, are YOU READY TO WIN? 😎

👇 Comment “READY” if you’re joining

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes #EVOnation",,0,1/7/2026 22:04,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0ytWYGYAw539ifZ5PC7vmQidWuBpWfPrvhbhHkxFeMFuYovu1mFtawbGCL64id6Adl&id=61584432221426,0,0,Photos,,,,,Lifetime,424,187,21,14,4,3,,10,9,1,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Kalma… ’di ka na mamalikmata — ako lang ’yan akala mo lang si Papa P, kamukha nya lang kasi ako 😆

Follow and share for more pa monay🥰😂

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #MensFitness #HotBodyAlert #MasculineEnergy #FitnessPH #WorkoutVibes #papaP #PioloPascual Juan365  Juan365 Studios",,0,1/7/2026 14:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0idMxdv3adqTHTgmfiMPYHs4dPX5LPCZaawKagGyRkq584JTRvms3GFqdd7X91X6hl&id=61584432221426,0,0,Photos,,,,,Lifetime,239,110,17,11,4,2,,6,5,1,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Built, bold, and just getting started 💪✨

EVOnation ready ka na ba sa summer body?

React ❤️ if this inspires you
Tag your workout buddy! ⚡️

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #MensFitness #HotBodyAlert #MasculineEnergy #FitnessPH #WorkoutVibes #fypシ  Juan365 Studios Juan365","Built, bold, and just getting started 💪✨

EVOnation ready ka na ba sa summer body?

React ❤️ if this inspires you
Tag your workout buddy! ⚡️

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #MensFitness #HotBodyAlert #MasculineEnergy #FitnessPH #WorkoutVibes #fypシ  @[61578179424678:2048:Juan365 Studios] @[61572881214141:2048:Juan365]",13,1/7/2026 5:00,N/A,https://www.facebook.com/reel/1226872479594694/,1,0,Videos,,,,,Lifetime,238,136,13,9,2,2,,3,3,,,1084.682,5.927,0,0,0,
1.22111E+17,6.15844E+13,Juankada Evo,"Color Game live officially wrapped 🎨🔥
Salamat sa solid energy at support ng lahat Juankada!

Hit follow and see you on the next live 🔔”

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes #EVOnation","Color Game live officially wrapped 🎨🔥
Salamat sa solid energy at support ng lahat Juankada!

Hit follow and see you on the next live 🔔”

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes #EVOnation",60,1/7/2026 3:20,N/A,https://www.facebook.com/reel/2000697083826381/,0,0,Videos,,,,,Lifetime,544,208,29,24,3,2,,16,16,,,5920.771,14.37,0,0,0,
1.22111E+17,6.15844E+13,Juankada Evo,,,0,1/6/2026 19:32,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02H2DGyNsATwCnvJEvYrhpzW3BqrrkFSn1prgsyp8RtfAqxzzkY7vv3yiiEy2gxNfsl&id=61584432221426,0,1,Text,,,,,Lifetime,74,74,8,8,0,0,,1,1,,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"EVOnation! 👑
COLOR GAME LIVE NOW! Pick your color, play your move, claim and MANIFEST YOUR LUCKY COLOR!⚪️🔴🔵🟠🟡🟢

comment ka naman if you're watching now!

Watch color game live now!!

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #trendingpostchallenge #kingsandqueenss #pinoyvlog #funonair #LiveVibes #colorgamelive Juan365 Studios Juan365 #EVOnation",,0,1/6/2026 19:23,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02VC383DiaX8hLUeaXcF8p4dbSGhCMR8dCqPcMSCk2fNC3dsCupdwsArSEX2B7qbqnl&id=61584432221426,0,0,Photos,,,,,Lifetime,269,117,18,15,2,1,,5,4,1,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Would you stop scrolling for this beautiful lady?

Drop a ""❤️"" if yes and comment her name if you know her😁

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #ScrollStopper #FYP #DailyContent #VibeCheck #StayWatching #fypシ  Juan365 Juan365 Studios #EVOnation",,0,1/6/2026 18:40,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02hUxiRUGSkkFhNJycRMWZz8KvzQZsZy1GmaZ4GRNPQaexEr2Gd8ekF1N2Vfni2Gw2l&id=61584432221426,0,0,Photos,,,,,Lifetime,232,106,14,7,1,6,,7,6,1,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Tara STREET FOOD trip naman mga kings and queens!

comment mo naman favorite mong street food?

Like, share, at follow para sa next adventure! 👊

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #StreetFoodLife #PinoyStreetFood #FoodVlogPH #ReelsPH #EVOnation Juan365 Studios Juan365","Tara STREET FOOD trip naman mga kings and queens!

comment mo naman favorite mong street food?

Like, share, at follow para sa next adventure! 👊

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #StreetFoodLife #PinoyStreetFood #FoodVlogPH #ReelsPH #EVOnation @[61578179424678:2048:Juan365 Studios] @[61572881214141:2048:Juan365]",48,1/5/2026 23:05,N/A,https://www.facebook.com/reel/3745475328916819/,0,0,Videos,,,,,Lifetime,287,148,29,15,9,5,,14,14,,,2609.398,11.969,0,0,0,
1.22111E+17,6.15844E+13,Juankada Evo,"Kings and queens, the lucky day is yours! 🔥
LIVE na ang Color Game — energy, prizes, at vibes na hindi mo pwedeng palampasin! Join now! 😎

React ""❤️"" to manifest your lucky day

Come and play with me 10AM-6PM here at ColorGame LIVE! ❤💛💚💙💜🤍

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #PinoyVlog #FunOnAir #LiveVibesPH #ColorGameLIVE #EVOnation",,0,1/5/2026 17:41,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0igRKMbBGdVphZLL3DnWJmMv8XfNdXaaNgzs2r13zDVa1sMuTx37yfbvzQgUZbpbol&id=61584432221426,0,0,Photos,,,,,Lifetime,268,102,14,10,2,2,,3,2,1,,,,,,,
1.2211E+17,6.15844E+13,Juankada Evo,"𝐓𝐚𝐦𝐚 𝐤𝐚𝐧𝐚 𝐀𝐥𝐣𝐮𝐫! 𝐀𝐤𝐨 𝐧𝐚𝐦𝐚𝐧! 😁😉 

JuanKanta with Juankada Evo! 🎧🎹🎙

Click Follow for more 🔥

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #VibesOnly #JuankadaEvo  #ReelsPH #musiclover #songcover #mamamia #EvoNation","𝐓𝐚𝐦𝐚 𝐤𝐚𝐧𝐚 𝐀𝐥𝐣𝐮𝐫! 𝐀𝐤𝐨 𝐧𝐚𝐦𝐚𝐧! 😁😉 

JuanKanta with Juankada Evo! 🎧🎹🎙

Click Follow for more 🔥

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #VibesOnly #JuankadaEvo  #ReelsPH #musiclover #songcover #mamamia #EvoNation",127,1/5/2026 5:51,uploaded,https://www.facebook.com/reel/1419599376175274/,0,0,Videos,,,,,Lifetime,245,137,25,17,7,1,,18,18,,,3664.417,18.696,0,0,0,
1.2211E+17,6.15844E+13,Juankada Evo,"Nalito ka ba kung sino si James diyan? 😆

React kung kanino ka unang napatingin
❤️ for Juankada Evo | 😄 for James Reid

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #LiveGameHighlights #LiveHost #SelfieMoment Juan365 Studios James Reid",,0,1/3/2026 21:26,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0cj6cvkhu89odaqKqBFsmQMLFM3hma1nrzZMCt4NenP6fJyvH452wBwxmBig5WALfl&id=61584432221426,0,0,Photos,,,,,Lifetime,898,300,64,40,12,12,,91,81,7,3,,,,,,
1.2211E+17,6.15844E+13,Juankada Evo,"LIVE DONE, ENERGY STILL ON 🔥
Shoutout to everyone who played and stayed till the end — you made the live even better 🙌, Catch you on the next Color Game LIVE 😎

If you felt the thrill, hit that follow and turn on notifications 🔔

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend  #newyears2026 #fypシ #FollowNow #Livehosting #artist #TrendingPH #ViralPH #FBReelsPH",,0,1/2/2026 21:10,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0MmkWhAbp1pbFaYqoYoGKvpS9kBMnrgmjSg2CzisiFGqb3rQdhoVRA2NTeuN4WJtbl&id=61584432221426,0,0,Photos,,,,,Lifetime,577,178,40,20,15,5,,44,36,8,,,,,,,
1.2211E+17,6.15844E+13,Juankada Evo,,,0,1/2/2026 9:09,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0364icQ4oYh1kuR26tP7FNEetXMVzd2gYzWfpSTQNJYUxNSZb77YkZae5c5bsUMuXGl&id=61584432221426,0,1,Photos,,,,,Lifetime,252,96,8,8,0,0,,4,,3,1,,,,,,
1.2211E+17,6.15844E+13,Juankada Evo,"Halina't maglaro ng ColorGame Live! Hayaan nyong salubungin ang Ikalawang araw ng taon na puno ng swerte at pumaldo kasama si Juankada Evo! 🌈💫

Samahan nyo ang team NightShift mamaya 10pm-5am! With Juankada Ligaya Juankada Charm Makisaya at Manalo! Dahil AllinJuan sa Saya dito sa Juan365. 

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #2026iscoming #newyears2026 #fypシ #FollowNow #Livehosting #artist #TrendingPH #ViralPH #FBReelsPH","Halina't maglaro ng ColorGame Live! Hayaan nyong salubungin ang Ikalawang araw ng taon na puno ng swerte at pumaldo kasama si Juankada Evo! 🌈💫

Samahan nyo ang team NightShift mamaya 10pm-5am! With @[61584067509799:2048:Juankada Ligaya] @[61585109026232:2048:Juankada Charm] Makisaya at Manalo! Dahil AllinJuan sa Saya dito sa Juan365. 

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #2026iscoming #newyears2026 #fypシ #FollowNow #Livehosting #artist #TrendingPH #ViralPH #FBReelsPH",22,1/2/2026 3:30,N/A,https://www.facebook.com/reel/1276047304369012/,0,0,Videos,,,,,Lifetime,300,101,12,11,0,1,,2,2,,,1336.449,5.785,0,0,0,
1.2211E+17,6.15844E+13,Juankada Evo,"Tara Juankada! Simulan natin ang Taon na puno ng Swerte At Kulay na magbibigay Saya at Buhay! 

Samahan nyo ko ngaun gabi. 10pm-5am! Makisaya at Manalo! Dahil All in Juan sa Saya dito sa Juan365. 

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #2026iscoming #newyears2026 #fypシ #FollowNow #Livehosting #artist #TrendingPH #ViralPH #FBReelsPH",,0,1/1/2026 6:14,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0pHyXVk3S6hjYXLfSLVay6mCSQ4t1j8VaTnzjkdfXz5xM5UykE7L36QX5iENPCzu6l&id=61584432221426,0,0,Photos,,,,,Lifetime,728,301,21,19,0,2,,22,17,5,,,,,,,
1.2211E+17,6.15844E+13,Juankada Evo,"Welcome 2026🥳 New year new opportunities!

Sinong kasama mo sa pag salubong ng bagong taon?

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #2026iscoming #newyears2026 #fypシ #FollowNow #Livehosting #artist #TrendingPH #ViralPH #FBReelsPH","Welcome 2026🥳 New year new opportunities!

Sinong kasama mo sa pag salubong ng bagong taon?

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #2026iscoming #newyears2026 #fypシ #FollowNow #Livehosting #artist #TrendingPH #ViralPH #FBReelsPH",60,12/31/2025 21:39,mixed,https://www.facebook.com/reel/25717473261226689/,0,0,Videos,,,,,Lifetime,148,95,14,14,0,0,,6,6,,,1914.896,16.651,0,0,0,
1.22191E+17,6.15659E+13,Juankada Geoff,"𝐅𝐚𝐜𝐞 𝐜𝐚𝐫𝐝 𝐛𝐚 𝐤𝐚𝐦𝐨 𝐑𝐎𝐂𝐊𝐄𝐑𝐒?
Mukhang napakilig natin ang isang Juana Babe Ashley!🫣

#facecard #kiligmoments #JuanababeAsh #JuankadaGeoff #fypシ゚viralシfypシ゚","𝐅𝐚𝐜𝐞 𝐜𝐚𝐫𝐝 𝐛𝐚 𝐤𝐚𝐦𝐨 𝐑𝐎𝐂𝐊𝐄𝐑𝐒?
Mukhang napakilig natin ang isang Juana Babe Ashley!🫣

#facecard #kiligmoments #JuanababeAsh #JuankadaGeoff #fypシ゚viralシfypシ゚",9,1/29/2026 20:00,N/A,https://www.facebook.com/reel/1562716718298902/,1,0,Videos,,,,,Lifetime,357,170,17,15,2,0,,23,23,,,1908.17,9.493,0,0,0,
1.22191E+17,6.15659E+13,Juankada Geoff,,,0,1/29/2026 17:57,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid022K4dwNWst4X8bwPnoGWJriYKcg1p4HZ1zYDUX9FeyRoPZrWtzkJ2NSw4sAgK3L88l,0,1,Text,,,,,Lifetime,29,19,1,1,0,0,,2,2,,,,,,,,
1.22191E+17,6.15659E+13,Juankada Geoff,"🫡Kung gusto niyo ng konting SAYA today, 𝐑𝐎𝐂𝐊𝐄𝐑𝐒  𝐅𝐀𝐌 👌🏽 𝐋𝐈𝐕𝐄 na tayo sa 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 🎨 Join lang kayo! 🤍

#Juan365 #Juan365PH #JuanKada #JuanKadaGeoff #colorgame #AllInJuanSaSaya #Juan365Studios #colorgame",,0,1/29/2026 7:34,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02H8KzQj8YTJDBWgfd3WDhxNjNF3exQjgAMNUnkFqT2NJ8NigggQZ1fQr88DorKn22l,0,0,Photos,,,,,Lifetime,349,147,9,9,0,0,,8,1,7,,,,,,,
1.22191E+17,6.15659E+13,Juankada Geoff,"𝐅𝐚𝐜𝐞 𝐜𝐚𝐫𝐝 𝐛𝐚 𝐤𝐚𝐦𝐨 𝐑𝐎𝐂𝐊𝐄𝐑𝐒? 

Mukhang napakilig natin ang isang Juana Babe Ashley!🫣

#facecard #kiligmoments #JuanababeAsh #JuankadaGeoff #fyp","𝐅𝐚𝐜𝐞 𝐜𝐚𝐫𝐝 𝐛𝐚 𝐤𝐚𝐦𝐨 𝐑𝐎𝐂𝐊𝐄𝐑𝐒? 

Mukhang napakilig natin ang isang Juana Babe Ashley!🫣

#facecard #kiligmoments #JuanababeAsh #JuankadaGeoff #fyp",25,1/28/2026 20:00,mixed,https://www.facebook.com/reel/1398553831755761/,1,0,Videos,,,,,Lifetime,189,102,18,11,6,1,,7,7,,,1482.132,11.67,0,0,0,
1.22191E+17,6.15659E+13,Juankada Geoff,"💥 MOVE..!!! 👊🏽 THEY THINK WE’RE DATING… 🤔 

for entertainment purposes only",,0,1/28/2026 13:50,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0sBiqV3KG5G4zLQRJUPAT8y7VnnQUj4bF9LHPHSEi1FKUDZK1UR8Nxbk9HEZfJCiul,0,1,Text,,,,,Lifetime,229,88,13,10,3,0,,33,33,,,,,,,,
1.22191E+17,6.15659E+13,Juankada Geoff,"🫡Andito na kami ROCKERS 🤘🏽
𝐋𝐈𝐕𝐄 na tayo sa 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄‼️ Sabay tayong pumili ng 𝐋𝐔𝐂𝐊𝐘 𝐂𝐎𝐋𝐎𝐑 for today! 🤞🏽

#Juan365 #Juan365PH #JuanKada #JuanKadaGeoff #colorgame #AllInJuanSaSaya #Juan365Studios",,0,1/28/2026 6:41,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0G1ZuK17TCq7SdENuH82deC7iYpd8AWcKWRp19drNTAC7pncU7S3XRC5ScftLS6mAl,0,0,Photos,,,,,Lifetime,405,182,28,22,6,0,,16,11,5,,,,,,,
1.22191E+17,6.15659E+13,Juankada Geoff,"𝐖𝐄 𝐀𝐑𝐄 𝐁𝐀𝐂𝐊! 🎊
Live na ulit ang 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄!
Sama-sama ulit sa saya, tawa, at panalo!
Kita-kits, Juankada!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #ColorMania",,0,1/28/2026 4:14,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0WgRXJkcUHvJkC3gLzMo9actQtUiGcy2XZsXrR9kbPYnZwZm2UnrZc7P7VNc7gUwZl,0,1,Photos,,,,,Lifetime,125,60,7,7,0,0,,1,,1,,,,,,,
1.22191E+17,6.15659E+13,Juankada Geoff,"Mga ka-rockers ano kayang di inaasahang bagay ang ginagawa tuwing tag ulan?💧☔️

𝐀𝐧𝐨 𝐛𝐚 𝐤𝐚𝐬𝐢 𝐲𝐨𝐧 𝐬𝐲𝐚?🙊🙈

#rainydays #JuankadaGeoff #JuankadaHosts #ALLINJUANLIVE  #Juan365 #Juan365Studios #Juan365Studios #reels #fypシ゚viralシfypシ゚","Mga ka-rockers ano kayang di inaasahang bagay ang ginagawa tuwing tag ulan?💧☔️

𝐀𝐧𝐨 𝐛𝐚 𝐤𝐚𝐬𝐢 𝐲𝐨𝐧 𝐬𝐲𝐚?🙊🙈

#rainydays #JuankadaGeoff #JuankadaHosts #ALLINJUANLIVE  #Juan365 #Juan365Studios #Juan365Studios #reels #fypシ゚viralシfypシ゚",47,1/27/2026 20:00,mixed,https://www.facebook.com/reel/866981056322422/,1,0,Videos,,,,,Lifetime,196,117,28,24,2,2,,5,5,,,1511.948,10.285,0,0,0,
