Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks,Negative feedback from users: Hide all,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Matched Audience Targeting Consumption (Video Click)
1.22109E+17,6.15856E+13,JuanKada Star,"Kalma guys, ako lang 'to 
The one and only STARRR 💫

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Kalma guys, ako lang 'to 
The one and only STARRR 💫

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",21,1/21/2026 6:57,N/A,https://www.facebook.com/reel/740705032426444/,0,0,Videos,,,,,Lifetime,1111,117,28,17,3,8,7,,7,,,1425.043,3.936,0,0,0,
1.22109E+17,6.15856E+13,JuanKada Star,"𝐂𝐡𝐢𝐥𝐥 𝐥𝐨𝐨𝐤𝐬 𝐟𝐨𝐫 𝐚 𝐜𝐡𝐢𝐥𝐥 𝐝𝐚𝐲 ☀️

Any thoughts star babies? 💭

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/21/2026 2:39,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0vfyUeo3mBNnxqDFP5JcG8jBJD3gzbzBfFmseAKWz4knnGFrsAuWtVjFzpU2eLMELl,0,0,Photos,,,,,Lifetime,463,170,32,23,5,4,29,20,9,,1,,,,,,
1.22109E+17,6.15856E+13,JuanKada Star,Mamimiss kita ng 1 week Juankada Shann 🥺,,0,1/20/2026 21:45,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02D7va1s22ebtapQGnkQpS5CDeDHq3dBAFBqC5BgrpbxXpheHdfqEaz3UswHqutQqPl,0,1,Photos,,,,,Lifetime,266,103,19,16,3,0,15,6,9,,,,,,,,
1.22109E+17,6.15856E+13,JuanKada Star,𝑨 𝒈𝒍𝒊𝒎𝒑𝒔𝒆 𝒐𝒇 𝒘𝒉𝒂𝒕 𝒎𝒂𝒌𝒆𝒔 𝒎𝒆 𝒃𝒖𝒔𝒚 😊,"𝑨 𝒈𝒍𝒊𝒎𝒑𝒔𝒆 𝒐𝒇 𝒘𝒉𝒂𝒕 𝒎𝒂𝒌𝒆𝒔 𝒎𝒆 𝒃𝒖𝒔𝒚 😊
Stay tuned for more star babies 🌟

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #reelschallenge #foryoupageシ",21,1/20/2026 20:20,N/A,https://www.facebook.com/reel/4287933884860541/,0,0,Videos,,,,,Lifetime,2358,99,589,575,5,9,10,,10,,,2497.977,3.825,0,0,0,
1.22109E+17,6.15856E+13,JuanKada Star,4 pics 1 word,"𝐖𝐞 𝐫𝐮𝐧 𝐭𝐡𝐞 𝐰𝐨𝐫𝐥𝐝, 𝐬𝐭𝐚𝐫 𝐛𝐚𝐛𝐢𝐞𝐬 ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypシ #foryouシ #reelsvideoシ #reelsvideoシ",27,1/20/2026 6:00,N/A,https://www.facebook.com/reel/25791903183761935/,1,0,Videos,,,,,Lifetime,1597,208,598,581,6,11,13,,13,,,2906.525,4.68,0,0,0,
1.22109E+17,6.15856E+13,JuanKada Star,"TUES it. Wear it. Own it. 🖤

Team Denim black ang atake ng Morning Shift kanina with JuanKada Alex, Juankada Papa Joe at Juankada Zia!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #JuankadaAlexChoosy #JuankadaPapaJoe #JuankadaZia",,0,1/19/2026 22:53,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02arRkM4AmthRhicPcJZhVa1mThNYiyU6ahvRPeatZRCYQzzrnwxmij1ZpMpneuBwhl,0,0,Photos,,,,,Lifetime,559,239,30,19,3,8,35,27,8,,,,,,,,
1.22109E+17,6.15856E+13,JuanKada Star,"𝐂𝐨𝐧𝐟𝐢𝐝𝐞𝐧𝐜𝐞 𝐢𝐬 𝐭𝐡𝐞 𝐛𝐞𝐬𝐭 𝐚𝐜𝐜𝐞𝐬𝐬𝐨𝐫𝐲 ✨
Bet niyo rin ba? 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/19/2026 17:59,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02hBGJd3xr8E4hbDcq1MybtwYqktPpc1463vEYpaWe5whDZHFaTCn8qyq8nLBB5mDVl,0,0,Photos,,,,,Lifetime,1769,872,72,59,2,11,93,62,31,,,,,,,,
1.22109E+17,6.15856E+13,JuanKada Star,Live 6am-2pm see you star babies 🫶🏻🫰🏻,,0,1/19/2026 16:24,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02AMH1LySerjZzojsJUHcb82qnrnCKAZpzQidBB5dfDHnt2YQnoCiSDpYaoxwHB22Pl,0,1,Photos,,,,,Lifetime,206,74,9,9,0,0,5,2,3,,,,,,,,
1.22109E+17,6.15856E+13,JuanKada Star,Love yourself 💞,"Star babies love yourself like I love you ~ 🫶🏻💘

Wag kayo magsawang sumuporta at mag enjoy sa ating color game 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies 

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fbreels #fypシ",9,1/19/2026 6:00,N/A,https://www.facebook.com/reel/1414776103470903/,1,0,Videos,,,,,Lifetime,1241,117,39,22,7,10,11,,11,,,916.023,2.489,0,0,0,
1.22109E+17,6.15856E+13,JuanKada Star,Pink and White 🩷🤍,"𝑺𝒑𝒊𝒏𝒏𝒊𝒏𝒈 𝒕𝒉𝒆 𝒔𝒑𝒐𝒕𝒍𝒊𝒈𝒉𝒕 𝒊𝒏 𝒑𝒊𝒏𝒌 💖

sparkle vibes and a white flare, ready to steal the show! ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fbreelsfypシ゚viralシ #foryoupageシ #reelschallenge",16,1/19/2026 2:26,N/A,https://www.facebook.com/reel/1550970116647863/,0,0,Videos,,,,,Lifetime,1509,182,61,40,11,10,17,,17,,,2463.15,4.125,0,0,0,
1.22109E+17,6.15856E+13,JuanKada Star,Trio 🩷,,0,1/19/2026 1:46,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0526z6Sgr5LG6sQVArxxVc7PgoZ1pN9dtsd1dKY9W2b6EeALkBQeidPnGR7LiNj1Tl,0,1,Photos,,,,,Lifetime,217,71,11,10,1,0,3,2,1,,,,,,,,
1.22109E+17,6.15856E+13,JuanKada Star,Ivana na nararamdaman 🫶🏻,"𝘼 𝙡𝙞𝙩𝙩𝙡𝙚 𝙜𝙡𝙞𝙢𝙥𝙨𝙚 𝙤𝙛 𝙢𝙚 𝙞𝙣 𝙖𝙘𝙩𝙞𝙤𝙣 💖✨ 

Watch me host the Color Game LIVE on the Juana365 app & website!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypviralシ #fypageシ",28,1/18/2026 20:00,N/A,https://www.facebook.com/reel/1522466682183670/,1,0,Videos,,,,,Lifetime,1670,164,1133,1118,4,11,11,,11,,,4844.957,6.951,0,0,0,
1.22109E+17,6.15856E+13,JuanKada Star,💚,"𝑨 𝒍𝒊𝒕𝒕𝒍𝒆 𝒈𝒓𝒐𝒐𝒗𝒆 𝒊𝒏 𝒈𝒓𝒆𝒆𝒏 💚🕺
Maybe green is the color for today? 👀

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",15,1/18/2026 3:15,N/A,https://www.facebook.com/reel/1235976145119655/,0,0,Videos,,,,,Lifetime,1473,231,46,32,5,9,12,,12,,,3104.443,5.813,0,0,0,
1.22109E+17,6.15856E+13,JuanKada Star,"𝙎𝙤𝙛𝙩 𝙝𝙚𝙖𝙧𝙩, 𝙨𝙝𝙖𝙧𝙥 𝙚𝙙𝙜𝙚𝙨 🌸

Samahan nyo kami now star babies sa aming Live dito lang yan sa color game 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/18/2026 1:48,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02nQsLpU8JzV4iVcVusgKuP6kh84ZL34Xm2KSSXMom4ArWEfJACh7dosey98ESNYxsl,0,0,Photos,,,,,Lifetime,2011,822,66,46,6,14,183,112,71,,,,,,,,
1.22109E+17,6.15856E+13,JuanKada Star,Grey 🩶,"𝑪𝒉𝒊𝒍𝒍 𝒐𝒏 𝒕𝒉𝒆 𝒔𝒄𝒆𝒏𝒆, 𝒃𝒖𝒕 𝒎𝒚 𝒔𝒕𝒂𝒓’𝒔 𝒔𝒖𝒑𝒓𝒆𝒎𝒆 🩶

Caught a quick replay yesterday, watch me LIVE now mamayang 2pm Star babiess!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies 

#nocopyrightinfringementintendedmusicbelongstotherightfulowner",33,1/17/2026 19:18,N/A,https://www.facebook.com/reel/1288212456450678/,0,0,Videos,,,,,Lifetime,1764,208,1143,1125,5,13,8,,8,,,4251.508,6.383,0,0,0,
1.22108E+17,6.15856E+13,JuanKada Star,Gray 🩶,,0,1/17/2026 1:22,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0qVRoB41zJhpnG5iLYw6TuABmWUM5xKUvTYH1kJv4NMevGTnYTJT6YfPjZN6XZMP6l,0,1,Photos,,,,,Lifetime,405,140,29,17,10,2,11,3,8,,,,,,,,
1.22108E+17,6.15856E+13,JuanKada Star,"Grey on my frame, all eyes on the flame ❤️‍🔥

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/17/2026 1:09,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0Zi2d54BxsfyWncyYZw2gstyVLtxHwPih6sNda8WH64S9NgDgs9tFNeey3ytX9eEgl,0,0,Photos,,,,,Lifetime,746,378,48,26,11,11,35,10,25,,,,,,,,
1.22108E+17,6.15856E+13,JuanKada Star,Chinita Girl 💫,"𝑳𝒂𝒔𝒕 𝑫𝒂𝒚: 𝑨𝒍𝒍 𝒕𝒉𝒆 𝑭𝒆𝒆𝒍𝒔 💫

Sabay sabay tayo na mahulog sa tingin ng ating lucky chinita girl 👀😍

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypviralシ #fypageシ",31,1/16/2026 19:31,N/A,https://www.facebook.com/reel/1437818961340503/,0,0,Videos,,,,,Lifetime,1684,329,124,101,13,10,17,,17,,,18095.125,14.663,0,0,0,
1.22108E+17,6.15856E+13,JuanKada Star,"Tara na Star babies, makisaya, makikulit at manalo kasama ang team Midshift 💚",,0,1/16/2026 0:11,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0v9caETER6Hwkq3udTGMdV4QZrQkKNsqZsfGHh8Q5uQL8rM71s6oPEiTR2rcZr2gyl,0,1,Photos,,,,,Lifetime,409,154,33,19,11,3,13,6,7,,,,,,,,
1.22108E+17,6.15856E+13,JuanKada Star,"Game on na Star Babies! 

Catch me LIVE NOW hanggang 10PM sa Color Game 🎲
Step into the spotlight, Star Babies 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/15/2026 22:16,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid032PeLm5H9D2sJMLf44QLNSAYfNz3XAjRxTRQhDAuKsXiCgCDxNHbsRNXw3tFaSDzGl,0,0,Photos,,,,,Lifetime,3187,1091,165,124,26,15,315,171,144,,,,,,,,
1.22108E+17,6.15856E+13,JuanKada Star,"𝗜 𝗺𝗮𝗸𝗲 𝗶𝘁 𝘀𝗼 𝗲𝗮𝘀𝘆 𝘁𝗼 𝗳𝗮𝗹𝗹 𝗶𝗻 𝗹𝗼𝘃𝗲 𝘄𝗶𝘁𝗵 𝗺𝗲 𝗦𝘁𝗮𝗿 𝗕𝗮𝗯𝗶𝗲𝘀~ 🌟

Araw araw magbibigay sainyo ng ngiti! Abang na sa LIVE mamayang 2PM na yan 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypageシfypviralシ","𝗜 𝗺𝗮𝗸𝗲 𝗶𝘁 𝘀𝗼 𝗲𝗮𝘀𝘆 𝘁𝗼 𝗳𝗮𝗹𝗹 𝗶𝗻 𝗹𝗼𝘃𝗲 𝘄𝗶𝘁𝗵 𝗺𝗲 𝗦𝘁𝗮𝗿 𝗕𝗮𝗯𝗶𝗲𝘀~ 🌟

Araw araw magbibigay sainyo ng ngiti! Abang na sa LIVE mamayang 2PM na yan 💖

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypageシfypviralシ",30,1/15/2026 20:01,N/A,https://www.facebook.com/reel/1571326294112283/,1,0,Videos,,,,,Lifetime,1309,209,62,37,20,5,15,,15,,,2137.912,4.75,0,0,0,
1.22108E+17,6.15856E+13,JuanKada Star,"Pretty in yellow 💛 kasama sina Juankada Shann, Zia, at Ligaya!

Napanood niyo ba live namin kahapon? If you want more fun moments, tutok lang palagi! ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #JuankadaShann #JuankadaZia #JuankadaLigaya",,0,1/15/2026 18:01,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02HQbY6aBxPHZK79WjJidqV59yMC19pVJGNvhkmFvk86rCLx7YUoRZyJkD28Ea8YL8l,0,0,Photos,,,,,Lifetime,459,176,35,22,8,5,9,2,7,,,,,,,,
1.22108E+17,6.15856E+13,JuanKada Star,I like me better 🫶🏻,"I like me better when I’m with you my Star Babies! ⭐️

Kaya sana palagi niyo akong suportahan at subaybayan sa Color Game! 🫶🏻

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",7,1/15/2026 6:28,N/A,https://www.facebook.com/reel/732510049562284/,0,0,Videos,,,,,Lifetime,341,188,36,27,3,6,10,,10,,,1266.029,5.861,0,0,0,
1.22108E+17,6.15856E+13,JuanKada Star,See you star babies 2pm - 10pm 🌠💛,,0,1/14/2026 23:43,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0gMyduHRVjTs6AmeTJSzdNhX3VptBfYudrFD8mBiAuNQNuWYc9dJB9aG6mrnnqNEol,0,1,Photos,,,,,Lifetime,269,124,31,23,3,5,8,4,,4,,,,,,,
1.22108E+17,6.15856E+13,JuanKada Star,"All-in na agad! ⭐️

Watch me live NOW hanggang mamayang 10PM sa Color Game! 

Don’t miss it, Star Babies!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/14/2026 23:25,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0mBZ9t7YYMdJQJArEdtw6moLKPgNMXsnURxPuxxDAGKDTRmfkcnqa6R5xK9sjo6Lsl,0,0,Photos,,,,,Lifetime,775,387,58,40,7,11,32,19,13,,,,,,,,
1.22108E+17,6.15856E+13,JuanKada Star,Mt.Kulis ⛰️,"Sino mahilig mag-hike, star babies? ⭐️⛰️

Ang pag-akyat ng bundok ay parang buhay, may hirap, pagod, at pagsubok. Minsan gusto mo nang sumuko, pero tuloy lang. Kasi pag nasa tuktok ka na, marerealize mo na worth it lahat. 💪💛

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypシ゚viralシfypシ゚",49,1/14/2026 17:24,N/A,https://www.facebook.com/reel/848405078072195/,0,0,Videos,,,,,Lifetime,1460,177,99,80,9,10,21,,21,,,3184.967,5.435,0,0,0,
1.22108E+17,6.15856E+13,JuanKada Star,Star babies makihula na 🤭,,0,1/14/2026 4:45,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02c922EiHwoj8dj2LsDmsJatYH7QwHGhfi2ELopPMJf8cmNS2yXNF9gQep4FArutLil,0,1,Photos,,,,,Lifetime,279,118,30,20,8,2,17,2,15,,,,,,,,
1.22108E+17,6.15856E+13,JuanKada Star,"Keeping it simple in blue 💙

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypシ゚viralシfypシ゚","Keeping it simple in blue 💙

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypシ゚viralシfypシ゚",41,1/13/2026 21:50,N/A,https://www.facebook.com/reel/883758720732020/,0,0,Videos,,,,,Lifetime,265,179,45,31,7,7,4,,4,,,1021.386,4.559,0,0,0,
1.22108E+17,6.15856E+13,JuanKada Star,"Day off muna! Wag niyo ko masyadong mamiss, Star babies ha 😌

Eto muna hopping sa trend ng Eenie Meenie with Juankada Jedi ✌️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #JuankadaJedi

#nocopyrightinfringementintendedmusicbelongstotherightfulowner","Day off muna! Wag niyo ko masyadong mamiss, Star babies ha 😌

Eto muna hopping sa trend ng Eenie Meenie with Juankada Jedi ✌️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #JuankadaJedi

#nocopyrightinfringementintendedmusicbelongstotherightfulowner",15,1/13/2026 3:00,N/A,https://www.facebook.com/reel/1174157391369471/,0,0,Videos,,,,,Lifetime,315,241,46,29,10,7,13,,13,,,2599.875,8.175,0,0,0,
1.22108E+17,6.15856E+13,JuanKada Star,🩵,"Nabitin din ba kayo sa concert ng SexBomb Star Babies? 

Dito sa’kin, siguradong hindi kayo mabibitin! Abangan niyo ako lagi sa Color Game at mapanood ang mala-SexBomb energy ko! 🔥

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypviralシ #fypageシ",40,1/12/2026 22:57,N/A,https://www.facebook.com/reel/4154248064905867/,0,0,Videos,,,,,Lifetime,1147,335,82,62,12,8,21,,21,,,11424.074,13.071,0,0,0,
1.22107E+17,6.15856E+13,JuanKada Star,"Gabi na naman na puno ng saya! ⭐️

Star Babies, kita-kits sa Color Game LIVE mula 10PM–6AM!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚",,0,1/12/2026 8:23,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0NuvktPw8NWUJaGquTu1EBT7TN7bmu3qSA4DmCckib9YoFpDz3gtjSAV2CGczgMsel,0,0,Photos,,,,,Lifetime,1280,531,82,62,8,12,78,43,35,,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,See you Star babies ✨️⭐️🫶🫰,,0,1/12/2026 8:21,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid025Uy7Mqp9BTKjhP5hs5i6rNZVytEbyspAVFHtgg98XHLffpwxr2VSATxSAxEw1NEpl,0,1,Photos,,,,,Lifetime,261,112,11,11,0,0,13,6,6,1,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,"Cause I don’t wanna let you go, never 🩷

Walang iwanan, Star Babies! Kaya wag niyo rin akong iiwan, subaybayan niyo ako lagi 24/7 sa Color Game live! ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypシ゚","Cause I don’t wanna let you go, never 🩷

Walang iwanan, Star Babies! Kaya wag niyo rin akong iiwan, subaybayan niyo ako lagi 24/7 sa Color Game live! ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypシ゚",13,1/12/2026 2:52,N/A,https://www.facebook.com/reel/1246995417490524/,0,0,Videos,,,,,Lifetime,274,157,35,22,8,5,2,,2,,,1026.451,4.73,0,0,0,
1.22107E+17,6.15856E+13,JuanKada Star,Neutral 🖤🩶🤍,,0,1/12/2026 0:13,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02WRTS3QvBGx4y2Z4zdQrVsp4pseQHFPFat6ic6nxYskBsh57CbBPAMZsPCJ6dJ83Hl,0,1,Photos,,,,,Lifetime,248,110,14,10,1,3,12,10,2,,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,"With our Direk Dee! 🎬✨ 

Game na naman? Join the COLOR GAME fun live mamaya na yan! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/11/2026 17:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0dSbKAwq3q4Nkj8LfXRAZ148nr2yssnZ7ZaHdBM3PekqSRTNYjLr1HLwg3xoGr8fEl,0,0,Photos,,,,,Lifetime,450,163,24,15,3,6,32,28,4,,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,"Late night hanggang madaling-araw? Game! 🌙✨

Star Babies, sama-sama tayo sa Color Game LIVE from 10PM–6AM!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚",,0,1/11/2026 3:35,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0yAEwLX43ZGE5cWS1QcrkiLuVFfLFceyo7DDpBfB6Gwn9rTrUCkvFeCEgkbwAGa3Al,0,0,Photos,,,,,Lifetime,437,170,24,19,1,4,22,14,8,,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,"Cause you know I love the players, and you love the game… 🎶

Pero mas mamahalin mo ang laro dito sa Color Game! Kaya DOWNLOAD THE APP na at abangan ako lagi! ⭐

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypシ゚","Cause you know I love the players, and you love the game… 🎶

Pero mas mamahalin mo ang laro dito sa Color Game! Kaya DOWNLOAD THE APP na at abangan ako lagi! ⭐

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies

#nocopyrightinfringementintendedmusicbelongstotherightfulowner #fypシ゚",23,1/11/2026 3:10,mixed,https://www.facebook.com/reel/1263778645576731/,1,0,Videos,,,,,Lifetime,3216,577,115,102,7,6,27,,27,,,17110.999,9.043,0,0,0,
1.22107E+17,6.15856E+13,JuanKada Star,"Your swerte starts here. Star Babies! ✨ 

I-ikot ang roleta, piliin ang kulay mo!

Game na? Tara na sa Color Game!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚",,0,1/10/2026 22:10,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0YBMHfiz4svbQM1ruk9jyLE75tdcb1B83fGD3y5SritDqa1iFoC1SLoXTrg4uBGW8l,0,0,Photos,,,,,Lifetime,431,204,29,21,2,6,8,2,6,,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,🫶🫰,,0,1/10/2026 13:33,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid023afaj9XmXYF2vx24MkaFspZ63fVvjXdtaDxPLhkC7byWWTtSrHwsstrREzfSw1hnl,0,1,Photos,,,,,Lifetime,231,125,13,13,0,0,10,7,3,,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,"⏰ Counting down, Star Babies!

Sama-sama tayo sa Color Game LIVE! 10PM–6AM!

Don't miss the exciting games, exclusive prizes, at ultimate fun! ✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚",,0,1/10/2026 6:19,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02tMeLu4Bi1idvvEKWGJzMHYyNn7SGUjzTtj8ykSnGpMtePz61mn9wR2gCEXDK3ezLl,0,0,Photos,,,,,Lifetime,570,269,41,25,9,7,21,14,7,,,,,,,,
1.22107E+17,6.15856E+13,JuanKada Star,"Yes, I’m the baddest alive 💅

Pero mas baddest pa rin ang mga Star Babies ko d’yan! 

Drop a ""⭐️"" if isa ka sa kanila!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies","Yes, I’m the baddest alive 💅

Pero mas baddest pa rin ang mga Star Babies ko d’yan! 

Drop a ""⭐️"" if isa ka sa kanila!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",11,1/10/2026 3:01,mixed,https://www.facebook.com/reel/1241272821270462/,1,0,Videos,,,,,Lifetime,268,180,23,18,1,4,7,,7,,,984.507,4.643,0,0,0,
1.22107E+17,6.15856E+13,JuanKada Star,"Pag natagpuan, ’wag pakawalan minsan lang makahanap ng isang kakai-babe! ✨

Kaya manood na kayo palagi ng Color Game at abangan n’yo ako doon. ’Wag n’yo na ’ko pakawalan, Star Babies! 💫

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚ 

#nocopyrightinfringementintendedmusicbelongstotherightfulowner","Pag natagpuan, ’wag pakawalan minsan lang makahanap ng isang kakai-babe! ✨

Kaya manood na kayo palagi ng Color Game at abangan n’yo ako doon. ’Wag n’yo na ’ko pakawalan, Star Babies! 💫

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ゚ 

#nocopyrightinfringementintendedmusicbelongstotherightfulowner",40,1/9/2026 22:10,mixed,https://www.facebook.com/reel/714805088140405/,1,0,Videos,,,,,Lifetime,449,353,39,27,6,6,12,,12,,,3832.201,9.604,0,0,0,
1.22107E+17,6.15856E+13,JuanKada Star,"Solid talaga ang saya at tawanan kapag kasama sina Juankada Shann at Juankada Papa Joe! 

Napatawa rin ba namin kayo sa live kanina? 😆✨ 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #JuankadaShann #JuankadaPapaJoe",,0,1/9/2026 18:12,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02Jx6EodA9nQ3eP3XPBm7738Q61qxohd9AdkPJtGAayTvSjAFdFoXs1Usf7jdwVVJl,0,0,Photos,,,,,Lifetime,351,143,21,12,4,5,18,10,8,,,,,,,,
