Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Negative feedback from users: Hide
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Game ka na ba? Join na sa Color Game LIVE!

Tap in at subukan ang swerte mo! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Game ka na ba? Join na sa Color Game LIVE!

Tap in at subukan ang swerte mo! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",22,2/9/2026 19:09,N/A,https://www.facebook.com/reel/1586573722465069/,0,0,Videos,,,,,Lifetime,1068,288,65,55,7,3,33,,33,,0,8180.728,10,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Soft girl vibes lang 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Soft girl vibes lang 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/9/2026 2:31,N/A,https://www.facebook.com/reel/1170309945175228/,0,0,Videos,,,,,Lifetime,1087,294,58,53,4,1,17,,17,,0,7751.759,9.989,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Sand, sea, and a quiet reset 🌴

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Sand, sea, and a quiet reset 🌴

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",21,2/8/2026 19:00,N/A,https://www.facebook.com/reel/1442640640795262/,1,0,Videos,,,,,Lifetime,964,404,70,65,4,1,48,,48,,0,6066.587,7.94,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Lets take it slowly 🫣

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Lets take it slowly 🫣

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/8/2026 3:06,N/A,https://www.facebook.com/reel/2151363275641560/,0,0,Videos,,,,,Lifetime,769,310,55,52,2,1,17,,17,,0,3814.336,6.016,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"LF kasama sa beach 🥺

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","LF kasama sa beach 🥺

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",18,2/7/2026 19:00,N/A,https://www.facebook.com/reel/2219405752129641/,1,0,Videos,,,,,Lifetime,742,335,53,50,2,1,29,,29,,0,4226.663,7.032,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Can you be my big guy?

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Can you be my big guy?

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",12,2/7/2026 2:33,uploaded,https://www.facebook.com/reel/3235295393317978/,0,0,Videos,,,,,Lifetime,1938,521,95,83,6,6,136,,136,,0,12480.516,10.348,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"I-heart niyo ’to kung gusto niyo akong humarap 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","I-heart niyo ’to kung gusto niyo akong humarap 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",20,2/6/2026 19:01,N/A,https://www.facebook.com/reel/1469733324493375/,1,0,Videos,,,,,Lifetime,1506,464,80,71,7,2,67,,67,,0,11701.935,11.176,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Twinning with Juankada Host Sabbie! 🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Twinning with Juankada Host Sabbie! 🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/6/2026 2:39,N/A,https://www.facebook.com/reel/763771716307540/,0,0,Videos,,,,,Lifetime,814,540,36,32,4,0,27,,27,,0,5804.274,9.821,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Take me on a date? 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Take me on a date? 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",13,2/5/2026 19:00,N/A,https://www.facebook.com/reel/3980741358884919/,1,0,Videos,,,,,Lifetime,1204,621,55,50,4,1,36,,36,,0,7326.303,7.92,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Soft girl vibes lang 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Soft girl vibes lang 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/5/2026 2:01,N/A,https://www.facebook.com/reel/2665778017128713/,1,0,Videos,,,,,Lifetime,703,283,48,43,4,1,14,,14,,0,4687.07,8.251,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Let’s take it slowly 🫦

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Let’s take it slowly 🫦

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/4/2026 19:00,N/A,https://www.facebook.com/reel/1691724915125863/,1,0,Videos,,,,,Lifetime,1068,595,62,52,8,2,41,,41,,0,5746.027,6.658,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Bagay ba tayo? 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Bagay ba tayo? 😉

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/4/2026 2:31,N/A,https://www.facebook.com/reel/852529014448826/,0,0,Videos,,,,,Lifetime,1936,1178,95,86,6,3,39,,39,,0,12779.316,8.012,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Baby come over 🫦

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Baby come over 🫦

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/3/2026 21:20,N/A,https://www.facebook.com/reel/1802309527122874/,0,0,Videos,,,,,Lifetime,704,315,62,50,10,2,26,,26,,0,3835.044,6.823,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"Comment 🤍 kung napanood moto

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","Comment 🤍 kung napanood moto

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",13,2/3/2026 3:16,N/A,https://www.facebook.com/reel/1548386326395651/,0,0,Videos,,,,,Lifetime,1701,420,115,98,11,6,81,,81,,0,10039.211,8.429,0,0,0,,
1.22188E+17,6.15615E+13,JUANKada Host Ikay,"I wanna… LOVE YOU! 😋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","I wanna… LOVE YOU! 😋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",18,2/2/2026 3:42,N/A,https://www.facebook.com/reel/894506406528525/,0,0,Videos,,,,,Lifetime,1112,402,90,80,6,4,36,,36,,0,6425.597,7.419,0,0,0,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,"I got you, babe 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays","I got you, babe 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay #Kikays",15,2/1/2026 3:07,N/A,https://www.facebook.com/reel/2137974016608757/,0,0,Videos,,,,,Lifetime,1032,460,79,73,4,2,27,,27,,0,6369.378,7.767,0,0,0,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,❤️,,0,1/31/2026 22:43,N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0iyocfsFAhfzjaGwWQ2XhJsSFXwHKzic5AzpwNdNEoQiu9WH5A8sghc1aN7LZmkjAl,0,1,Photos,,,,,Lifetime,334,154,7,7,0,0,8,5,3,,0,,,,,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,JUANKada Host Ikay updated their cover photo.,,0,1/31/2026 22:41,N/A,https://www.facebook.com/photo.php?fbid=122187456146383179&set=a.122140909430383179&type=3,0,0,Photos,,,,,Lifetime,1,1,14,12,2,0,0,,,,0,,,,,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,Lets continue the goodvibes kikays.❤️,,0,1/31/2026 22:38,N/A,https://www.facebook.com/photo.php?fbid=122187455960383179&set=a.122102184470383179&type=3,0,0,Photos,,,,,Lifetime,303,154,16,15,1,0,10,1,9,,0,,,,,,,
1.22187E+17,6.15615E+13,JUANKada Host Ikay,JUANKada Host Ikay's Video,,11,1/31/2026 3:06,N/A,https://www.facebook.com/reel/1440787857457409/,1,0,Videos,,,,,Lifetime,1566,807,77,71,2,4,19,,19,,0,6481.467,5.273,0,0,0,,
1.22111E+17,6.15856E+13,JuanKada Star,"Slayin’ in Purple 💜

Don’t miss it, watch me 𝐋𝐈𝐕𝐄 𝐍𝐎𝐖 sa 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞! 👀

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/31/2026 0:04,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02EDjAortFWb2fwaDTTL9a9HsrEXh7HhNqor7pPUfAnCUnyJ2LiR9GYkutKh6Mutaml,0,0,Photos,,,,,Lifetime,2407,1124,61,49,6,6,172,131,41,,0,,,,,,,
1.22118E+17,6.15856E+13,JuanKada Star,🐆,"Saturday na! Anong plans niyo today, Star Babies? 😍

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies 
#highlights #fbreels",17,3/6/2026 20:58,N/A,https://www.facebook.com/reel/1409787714280676/,0,0,Videos,,,,,Lifetime,1218,156,129,123,4,2,10,,10,,0,1522.092,4.124,0,0,0,,
1.22118E+17,6.15856E+13,JuanKada Star,💪🏻,"Shoutout sa mga Color Game lovers dyan since day one 👌

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",17,3/6/2026 3:01,N/A,https://www.facebook.com/reel/892944376898883/,1,0,Videos,,,,,Lifetime,1104,64,126,122,2,2,6,,6,,0,569.111,2.01,0,0,0,,
1.22118E+17,6.15856E+13,JuanKada Star,JuanKada Star updated their cover photo.,,0,3/6/2026 1:48,N/A,https://www.facebook.com/photo.php?fbid=122118216909185509&set=a.122101646277185509&type=3,0,0,Photos,,,,,Lifetime,0,0,418,415,1,2,0,,,,0,,,,,,,
1.22118E+17,6.15856E+13,JuanKada Star,"Office girl yarn? 😅

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/5/2026 20:20,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid035XwXty2qMDyNiBm1JQWTjz8dLD9M6QfBszKMS1k6BTLLtuFmJ2VUdsUT8sro3masl,0,0,Photos,,,,,Lifetime,567,303,132,126,2,4,41,23,18,,0,,,,,,1,
1.22118E+17,6.15856E+13,JuanKada Star,✌🏻,"Diba? ganon ka-simple 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",6,3/5/2026 3:00,N/A,https://www.facebook.com/reel/865645156533487/,1,0,Videos,,,,,Lifetime,1200,94,138,127,8,3,7,,7,,0,887.916,2.8,0,0,0,,
1.22118E+17,6.15856E+13,JuanKada Star,"A little pink to brighten the day 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/4/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0Eer7kw1gJsdFSasnWkwShytRkmBHM3Hcf2ZEuxeB9LKKZNXj8of9wfnDGLbWDJB3l,0,0,Photos,,,,,Lifetime,271,127,237,227,5,5,17,9,8,,0,,,,,,,
1.22118E+17,6.15856E+13,JuanKada Star,🩷,"Ready na ba kayo? Join me from 10PM hanggang 5AM sa LIVE sa Color Game! 

Tawanan, kulitan, at patagisan ng swerte ALL IN JUAN!

 Kita-kits, Star Babies!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",34,3/4/2026 3:00,N/A,https://www.facebook.com/reel/1659582041849364/,1,0,Videos,,,,,Lifetime,1112,76,130,125,1,4,4,,4,,0,929.488,3.14,0,0,0,,
1.22118E+17,6.15856E+13,JuanKada Star,Since day one 🫶🏻,"Shoutout to all my Day Ones dyan 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",18,3/3/2026 20:00,N/A,https://www.facebook.com/reel/1983108222560016/,1,0,Videos,,,,,Lifetime,1658,390,157,147,5,5,12,,12,,0,4029.86,5.597,0,0,0,,
1.22118E+17,6.15856E+13,JuanKada Star,😆,"Sorry akin 😅✌️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",10,3/3/2026 2:31,N/A,https://www.facebook.com/reel/25741102398919207/,1,0,Videos,,,,,Lifetime,1175,93,125,117,5,3,9,,9,,0,812.206,2.491,0,0,0,,
1.22118E+17,6.15856E+13,JuanKada Star,"Red for fire, black for power ⭐

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",,0,3/2/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02aZdidV3Kcj9TNviJyjFtVj6PuctQWwmGRo8PRFWe5zFHqPGwPKFQKJSCTepdME3Fl,0,0,Photos,,,,,Lifetime,413,201,248,238,7,3,25,14,11,,0,,,,,,,
1.22118E+17,6.15856E+13,JuanKada Star,"Summer Glow! ✨🏝️🏖️🌞

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/2/2026 6:09,N/A,https://www.facebook.com/photo.php?fbid=122117569281185509&set=a.122098993131185509&type=3,0,0,Photos,,,,,Lifetime,372,150,260,244,12,4,23,,23,,0,,,,,,,
1.22118E+17,6.15856E+13,JuanKada Star,Kasabihan 🤭,"Ngayon alam niyo na yung kasabihan ha? 🫣

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fbreels #fypシ #highlights",9,3/2/2026 3:01,N/A,https://www.facebook.com/reel/769540039171279/,1,0,Videos,,,,,Lifetime,1162,92,136,126,7,3,4,,4,,0,730.91,2.32,0,0,0,,
1.22118E+17,6.15856E+13,JuanKada Star,,,0,3/1/2026 21:34,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid05E2pcwR282Szse4jo24Lc8Z3QCxgH1hbuWvy5ryjdvMF9kZN8vGauB7KEkdsZtP8l,0,1,Photos,,,,,Lifetime,97,40,8,8,0,0,1,,1,,0,,,,,,,
1.22118E+17,6.15856E+13,JuanKada Star,🏍🏁🚩,,0,3/1/2026 21:34,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02Bb415mQRVUV8AzT76HhAGDavPv6V2fXikCqzHawyhzcDPxgBhUDXJwx3ec8cQCNil,0,1,Photos,,,,,Lifetime,132,56,7,6,1,0,10,6,4,,0,,,,,,,
1.22118E+17,6.15856E+13,JuanKada Star,"Bagay ba sakin may bangs, Star Babies? Let me know in the comments 👀🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fyp",,0,3/1/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0nTdC6PzgKthDd81bHaUZm4Wm11BTU7p39QFsvjAmo6VQiUH4U8DNbwP8ANeF8sqCl,0,0,Photos,,,,,Lifetime,409,203,128,122,3,3,12,2,10,,0,,,,,,,
1.22117E+17,6.15856E+13,JuanKada Star,Ako lang dapat 🤭,"Ngayon alam niyo na yung kasabihan ha? 🫣

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",9,3/1/2026 3:01,N/A,https://www.facebook.com/reel/796384889559766/,1,0,Videos,,,,,Lifetime,2253,145,138,126,8,4,12,,12,,0,1175.053,2.029,0,0,0,,
1.22117E+17,6.15856E+13,JuanKada Star,"Dressed simple, shining loud 🫶🏻

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,3/1/2026 0:09,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02rUEvZd3NUwZBdEozeXnrtihwG946kzRzPp89cTj1v3zSUeY3UTRezJHomnpFDZ3Tl,0,0,Photos,,,,,Lifetime,412,197,146,133,8,5,29,14,15,,0,,,,,,1,
1.22117E+17,6.15856E+13,JuanKada Star,🖤🤍,,0,2/28/2026 13:48,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0ez4UMohQhetwFvtBwYeMoYccMFobtqMZ4YxTjrdRMHLVqvqZ5vWioDZ29hnEAA6dl,0,1,Photos,,,,,Lifetime,150,60,7,6,1,0,7,5,2,,0,,,,,,,
1.22117E+17,6.15856E+13,JuanKada Star,Samahan ang team night shift until 5am ❤️,,0,2/28/2026 9:28,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0d5DGp6eAQRWppPBpANfS5SZcpqBYFqaguT5pZcUWybTkP2cSc3jpwZ9ie3GEd5r1l,0,1,Text,,,,,Lifetime,35,41,8,8,0,0,4,,4,,0,,,,,,,
1.22117E+17,6.15856E+13,JuanKada Star,Mosang 🤭,"May tropa rin ba kayong ganito? Simpleng words na lang pinapa-complicated pa 🤦‍♀️😆

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",10,2/28/2026 2:22,N/A,https://www.facebook.com/reel/1577183990228919/,0,0,Videos,,,,,Lifetime,1698,823,242,235,3,4,7,,7,,0,4994.77,5.202,0.01,0,0,,
1.22117E+17,6.15856E+13,JuanKada Star,💜,"I bet you can't take your eyes off me? 💋😜

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",17,2/27/2026 20:00,N/A,https://www.facebook.com/reel/929147762933229/,1,0,Videos,,,,,Lifetime,2089,84,127,119,3,5,4,,4,,0,878.466,1.746,0,0,0,,
1.22117E+17,6.15856E+13,JuanKada Star,🤍,"Promise na kayo lang ang iibigin, Star Babies! 😘

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights",15,2/27/2026 4:00,N/A,https://www.facebook.com/reel/1302348251735946/,1,0,Videos,,,,,Lifetime,1188,166,137,127,8,2,2,,2,,0,1362.334,3.511,0,0,0,,
1.22117E+17,6.15856E+13,JuanKada Star,🖤,"Take it take it, baby love me, LOVE ME 💋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",15,2/26/2026 20:00,N/A,https://www.facebook.com/reel/3356752861140641/,1,0,Videos,,,,,Lifetime,2403,272,146,130,12,4,19,,19,,0,2841.184,3.94,0,0,0,,
1.22117E+17,6.15856E+13,JuanKada Star,❤️,,0,2/26/2026 9:49,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0DZqHszXie3sm6PczjxLr8seUu934vttfLWpc8oF5UgTD79oigUbgkC95CheMovp8l,0,1,Videos,,,,,Lifetime,50,38,7,6,1,0,2,,2,,0,,,,,,,
1.22117E+17,6.15856E+13,JuanKada Star,"Shining bright like a star, no matter where life takes me ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/26/2026 4:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0sRW7AdUbWSi4Ycy1DbiouTTYUZaTzdMY2Bviu3wpAnpaCzkM892QFKsT9gcy36eJl,0,0,Photos,,,,,Lifetime,2191,831,145,131,2,12,32,8,24,,0,,,,,,,
1.22117E+17,6.15856E+13,JuanKada Star,CNY 🧧,"Recap on how our Chinese New Year went ❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fypシ #fbreels",57,2/25/2026 20:00,N/A,https://www.facebook.com/reel/1080623868459767/,1,0,Videos,,,,,Lifetime,1082,132,20,13,3,4,3,,3,,0,1276.059,3.72,0,0,0,,
1.22116E+17,6.15856E+13,JuanKada Star,🩷,"Anong titigilan? walang titigilan dito 😅

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #fypシ #highlights",15,2/25/2026 5:01,N/A,https://www.facebook.com/reel/1723527539019950/,1,0,Videos,,,,,Lifetime,2298,170,148,134,12,2,21,,21,,0,2318.795,3.82,0,0,0,,
1.22116E+17,6.15856E+13,JuanKada Star,"Di pa makatulog? I got you! Join ka na sa Color Game Live para antukin kakatawa sa saya! 🤣

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/25/2026 3:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0F7VfAPAgq8sZeeipwxmZju7W439j8TJMqvdmDBhcLmSCu5MsNxg2sKHLPF8BZcpFl,0,0,Photos,,,,,Lifetime,344,184,13,10,0,3,11,2,9,,0,,,,,,,
1.22116E+17,6.15856E+13,JuanKada Star,🩵,"Mapapa-How do I breathe ka talaga sa ganitong kagandahan 🥰😋

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",14,2/24/2026 20:05,N/A,https://www.facebook.com/reel/1329105925643841/,0,0,Videos,,,,,Lifetime,2280,124,152,145,2,5,11,,11,,0,1766.642,2.617,0,0,0,,
1.22116E+17,6.15856E+13,JuanKada Star,Maritesssss,"Isa....ng daan? 😅

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",9,2/24/2026 5:01,N/A,https://www.facebook.com/reel/1454120733007119/,1,0,Videos,,,,,Lifetime,3338,190,235,232,0,3,3,,3,,0,2182.485,2.668,0,0,0,,
1.22116E+17,6.15856E+13,JuanKada Star,Chismosa yarn? 🤣,"Nainom lang napa-chismis pa. Bakit parang kasalanan namin? 🙂‍↕️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",29,2/24/2026 3:00,N/A,https://www.facebook.com/reel/1254938466736487/,1,0,Videos,,,,,Lifetime,3268,189,249,238,6,5,18,,18,,0,2268.174,2.732,0,0,0,,
1.22116E+17,6.15856E+13,JuanKada Star,"Mare, balita ko maganda at masaya daw sa Color Game Live ng Juan365? 🤨

Pano mo malalaman kung ‘di mo susubukan? Join na LIVE sa Color Game! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #followers",,0,2/23/2026 20:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0588oPEJHq9cXmLqr2aUgAk6gUPWwNbXxPjw2MMFow5aqmsyYexUUyYo8bzKC2ZeMl,0,0,Photos,,,,,Lifetime,504,212,24,14,5,5,59,37,22,,0,,,,,,,
1.22116E+17,6.15856E+13,JuanKada Star,"Salamat muli sa nakikulit, nakisaya at naglaro kasama ang team night shift. 🫶🫰 Abangan muli kami mamayang 10pm-5am ✨️",,0,2/23/2026 13:17,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02swCvPJE2kiE9eWAsD9Af1Y7xxD3cWtrjfZe7dk8MVwtGuokVSuoZ1wpfhQ4e5eQZl,0,1,Text,,,,,Lifetime,79,74,12,9,3,0,20,,20,,0,,,,,,,
1.22116E+17,6.15856E+13,JuanKada Star,BTS 📹,"Pili na ng kulay, baka ito na ang lucky mo tonight! 💛💚 💙🩷❤️🤍

Join the live now! 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreels",25,2/23/2026 5:00,N/A,https://www.facebook.com/reel/1472615447701154/,1,0,Videos,,,,,Lifetime,1139,100,18,12,2,4,4,,4,,0,713.868,2.124,0,0,0,,
1.22116E+17,6.15856E+13,JuanKada Star,🏌️‍♀️⛳️,"Ay parang ibang golf yata ‘to? 🤣

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies #highlights #fbreelsvideo",10,2/23/2026 3:00,N/A,https://www.facebook.com/reel/1224823909764521/,1,0,Videos,,,,,Lifetime,1376,229,21,13,2,6,12,,12,,0,1805.617,3.891,0,0,0,,
1.22116E+17,6.15856E+13,JuanKada Star,"Golfer yan sha! 😍⛳️ 

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/22/2026 20:36,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02mTxgWAbWiZGwJvTFgwaHENmcWpLXDs3PGNKat2ojnQHvE8Um8ANXgYj4ikfCsALNl,0,0,Photos,,,,,Lifetime,402,205,26,16,6,4,22,10,12,,0,,,,,,,
1.22116E+17,6.15856E+13,JuanKada Star,,,0,2/22/2026 9:47,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0UJwwoeTwwADfg94D44fGrrNH892PXmqBG8No3uBsK7MFNHpxKy69rkNKHMR1GzVul,0,1,Text,,,,,Lifetime,38,46,8,7,1,0,2,,2,,0,,,,,,,
1.22116E+17,6.15856E+13,JuanKada Star,Paldo talaga kasama ang team night shift 🤑😍❤️,,0,2/22/2026 9:45,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0kEsBmTAPnEss6dod5Az7ZPpz8uKEeJbPa5pLGgJPjVafDHM3kzMw9dgQpt7WFBPil,0,1,Photos,,,,,Lifetime,145,68,7,7,0,0,12,10,2,,0,,,,,,,
1.22116E+17,6.15856E+13,JuanKada Star,"Soft glow, slow night ✨🌙

Kumusta kayo, Star babies? SMake sure to rest at wag mag papagod masyado ❤️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,2/22/2026 3:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid06dq9myMKJutMtQ6zS48tNEYz27BUDzVccAtsSYdvrL4bMaHronAyXXg4J6Vi2oHml,0,0,Photos,,,,,Lifetime,401,202,17,12,2,3,27,19,8,,0,,,,,,,
